Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,12,1396240,84,2.304014,0.25
1,0,1396240,84,2.325755,0.014706
1,17,1396240,84,2.328664,0.096591
1,19,1396240,84,2.306295,0.03125
1,18,1396240,84,2.270933,0.259375
1,15,1396240,84,2.276697,0.182292
1,11,1396240,84,2.306672,0.034926
1,6,1396240,84,2.359661,0.066964
1,5,1396240,84,2.300793,0.051136
1,10,1396240,84,2.309722,0.133929
1,8,1396240,84,2.325606,0.03125
1,1,1396240,84,2.329598,0.071875
1,9,1396240,84,2.311471,0.03125
1,3,1396240,84,2.30159,0.131579
1,16,1396240,84,2.27851,0.040625
1,14,1396240,84,2.249323,0.166118
1,4,1396240,84,2.293402,0.097656
1,7,1396240,84,2.258211,0.090625
1,13,1396240,84,2.309031,0.14881
1,2,1396240,84,2.289395,0.087171
2,13,1396240,84,2.125744,0.223214
2,19,1396240,84,2.14449,0.193182
2,17,1396240,84,1.932205,0.272727
2,6,1396240,84,2.166568,0.212798
2,16,1396240,84,2.120112,0.092188
2,4,1396240,84,2.315829,0.083984
2,1,1396240,84,2.302564,0.164062
2,18,1396240,84,2.164202,0.2
2,12,1396240,84,2.224861,0.144231
2,11,1396240,84,2.222562,0.163603
2,15,1396240,84,2.3107,0.147569
2,7,1396240,84,2.218194,0.067187
2,3,1396240,84,2.211374,0.128289
2,8,1396240,84,2.360333,0.110294
2,14,1396240,84,2.298093,0.090461
2,0,1396240,84,2.371348,0.075368
2,9,1396240,84,2.260075,0.196875
2,10,1396240,84,2.104061,0.217262
2,2,1396240,84,2.216708,0.202303
2,5,1396240,84,2.085762,0.257102
3,4,1396240,84,2.156661,0.189453
3,18,1396240,84,2.065853,0.204687
3,1,1396240,84,2.153454,0.204687
3,17,1396240,84,1.904951,0.375
3,8,1396240,84,2.194435,0.154412
3,2,1396240,84,2.090267,0.268092
3,19,1396240,84,2.061081,0.244318
3,14,1396240,84,2.16418,0.230263
3,11,1396240,84,2.095357,0.273897
3,13,1396240,84,2.068368,0.162202
3,16,1396240,84,2.014237,0.340625
3,7,1396240,84,2.080663,0.25
3,3,1396240,84,2.094863,0.261513
3,5,1396240,84,2.025058,0.208807
3,10,1396240,84,2.048094,0.206845
3,12,1396240,84,2.109476,0.216346
3,15,1396240,84,2.159223,0.213542
3,6,1396240,84,2.086101,0.196429
3,0,1396240,84,2.217726,0.169118
3,9,1396240,84,2.136741,0.201563
4,17,1396240,84,1.842904,0.340909
4,14,1396240,84,2.028117,0.245066
4,8,1396240,84,2.004732,0.253676
4,2,1396240,84,1.944511,0.347039
4,12,1396240,84,1.947482,0.276442
4,11,1396240,84,1.955419,0.299632
4,3,1396240,84,1.980413,0.241776
4,10,1396240,84,1.905006,0.316964
4,7,1396240,84,2.007081,0.214062
4,15,1396240,84,2.016785,0.213542
4,0,1396240,84,2.030343,0.261029
4,19,1396240,84,1.930246,0.349432
4,16,1396240,84,1.982988,0.226562
4,18,1396240,84,1.947747,0.248438
4,6,1396240,84,1.920332,0.293155
4,1,1396240,84,1.955401,0.278125
4,4,1396240,84,2.037286,0.191406
4,13,1396240,84,1.901646,0.285714
4,5,1396240,84,1.925638,0.259943
4,9,1396240,84,1.995637,0.264062
5,17,1396240,84,1.778797,0.349432
5,2,1396240,84,1.947276,0.302632
5,12,1396240,84,1.909375,0.300481
5,0,1396240,84,1.950149,0.325368
5,5,1396240,84,1.860536,0.3125
5,4,1396240,84,1.983211,0.220703
5,10,1396240,84,1.895633,0.3125
5,18,1396240,84,1.962868,0.1625
5,1,1396240,84,1.918719,0.257812
5,13,1396240,84,1.926965,0.248512
5,8,1396240,84,1.899433,0.308824
5,11,1396240,84,1.928633,0.3125
5,7,1396240,84,1.959707,0.320312
5,9,1396240,84,1.923712,0.314063
5,3,1396240,84,1.956418,0.223684
5,6,1396240,84,1.849104,0.318452
5,16,1396240,84,1.919567,0.296875
5,14,1396240,84,2.045268,0.208882
5,15,1396240,84,1.998239,0.210069
5,19,1396240,84,1.88581,0.335227
6,17,1396240,84,1.785538,0.255682
6,0,1396240,84,1.918446,0.297794
6,19,1396240,84,1.869795,0.340909
6,11,1396240,84,1.906591,0.290441
6,7,1396240,84,1.962448,0.164062
6,12,1396240,84,1.895274,0.271635
6,4,1396240,84,1.968923,0.191406
6,2,1396240,84,1.870951,0.379934
6,6,1396240,84,1.822717,0.346726
6,8,1396240,84,1.833122,0.340074
6,16,1396240,84,1.960739,0.148438
6,9,1396240,84,1.869251,0.320312
6,10,1396240,84,1.840089,0.333333
6,3,1396240,84,1.934412,0.233553
6,5,1396240,84,1.79391,0.346591
6,18,1396240,84,1.890958,0.304688
6,13,1396240,84,1.878026,0.303571
6,14,1396240,84,1.97615,0.289474
6,1,1396240,84,1.87327,0.292187
6,15,1396240,84,1.927113,0.260417
7,8,1396240,84,1.760705,0.389706
7,3,1396240,84,1.849964,0.271382
7,17,1396240,84,1.713038,0.338068
7,4,1396240,84,1.886886,0.261719
7,12,1396240,84,1.829743,0.34375
7,9,1396240,84,1.82724,0.334375
7,11,1396240,84,1.86447,0.314338
7,6,1396240,84,1.746042,0.373512
7,0,1396240,84,1.85559,0.349265
7,15,1396240,84,1.882202,0.237847
7,19,1396240,84,1.815648,0.323864
7,7,1396240,84,1.895843,0.301563
7,18,1396240,84,1.875667,0.240625
7,2,1396240,84,1.876219,0.342105
7,10,1396240,84,1.809513,0.361607
7,16,1396240,84,1.875819,0.232813
7,1,1396240,84,1.827121,0.329688
7,14,1396240,84,1.938305,0.314145
7,5,1396240,84,1.753647,0.356534
7,13,1396240,84,1.868087,0.297619
8,18,1396240,84,1.787147,0.24375
8,19,1396240,84,1.683773,0.352273
8,4,1396240,84,1.799123,0.296875
8,17,1396240,84,1.644774,0.303977
8,0,1396240,84,1.720418,0.411765
8,15,1396240,84,1.789703,0.260417
8,3,1396240,84,1.734552,0.286184
8,12,1396240,84,1.721603,0.355769
8,11,1396240,84,1.754169,0.327206
8,8,1396240,84,1.615748,0.444853
8,16,1396240,84,1.828962,0.204687
8,5,1396240,84,1.693803,0.359375
8,1,1396240,84,1.699985,0.395313
8,10,1396240,84,1.726038,0.395833
8,13,1396240,84,1.782725,0.315476
8,2,1396240,84,1.804579,0.351974
8,9,1396240,84,1.747465,0.367188
8,14,1396240,84,1.870449,0.304276
8,7,1396240,84,1.856044,0.285938
8,6,1396240,84,1.614472,0.419643
9,19,1396240,84,1.68028,0.383523
9,12,1396240,84,1.727587,0.329327
9,4,1396240,84,1.798103,0.275391
9,5,1396240,84,1.610914,0.411932
9,17,1396240,84,1.571971,0.380682
9,8,1396240,84,1.647314,0.435662
9,2,1396240,84,1.789984,0.388158
9,15,1396240,84,1.781896,0.291667
9,7,1396240,84,1.820348,0.276562
9,11,1396240,84,1.771791,0.349265
9,9,1396240,84,1.714954,0.35625
9,10,1396240,84,1.672448,0.40625
9,1,1396240,84,1.736604,0.379688
9,0,1396240,84,1.767655,0.354779
9,14,1396240,84,1.839448,0.360197
9,6,1396240,84,1.612698,0.416667
9,18,1396240,84,1.75087,0.303125
9,16,1396240,84,1.794056,0.246875
9,13,1396240,84,1.775922,0.345238
9,3,1396240,84,1.720396,0.327303
10,4,1396240,84,1.716776,0.332031
10,19,1396240,84,1.649579,0.372159
10,8,1396240,84,1.562461,0.463235
10,14,1396240,84,1.7248,0.363487
10,17,1396240,84,1.614484,0.355114
10,11,1396240,84,1.722438,0.362132
10,1,1396240,84,1.672811,0.4125
10,18,1396240,84,1.669836,0.346875
10,13,1396240,84,1.723594,0.340774
10,6,1396240,84,1.571583,0.438988
10,12,1396240,84,1.650628,0.40625
10,0,1396240,84,1.662606,0.409926
10,15,1396240,84,1.685117,0.328125
10,7,1396240,84,1.765774,0.275
10,10,1396240,84,1.643317,0.438988
10,16,1396240,84,1.788232,0.245312
10,3,1396240,84,1.648443,0.345395
10,2,1396240,84,1.741678,0.393092
10,9,1396240,84,1.690832,0.390625
10,5,1396240,84,1.612608,0.380682
11,15,1396240,84,1.694383,0.335069
11,17,1396240,84,1.528492,0.360795
11,12,1396240,84,1.691043,0.341346
11,1,1396240,84,1.686309,0.34375
11,4,1396240,84,1.729831,0.265625
11,11,1396240,84,1.735746,0.338235
11,3,1396240,84,1.653263,0.338816
11,8,1396240,84,1.531506,0.459559
11,14,1396240,84,1.784523,0.366776
11,13,1396240,84,1.766648,0.318452
11,10,1396240,84,1.642552,0.401786
11,16,1396240,84,1.77653,0.265625
11,0,1396240,84,1.669074,0.376838
11,18,1396240,84,1.654189,0.409375
11,9,1396240,84,1.651909,0.371875
11,19,1396240,84,1.633701,0.414773
11,5,1396240,84,1.55009,0.441761
11,7,1396240,84,1.809335,0.270313
11,2,1396240,84,1.752622,0.417763
11,6,1396240,84,1.549768,0.394345
12,19,1396240,84,1.648189,0.335227
12,12,1396240,84,1.634344,0.367788
12,6,1396240,84,1.521002,0.443452
12,3,1396240,84,1.59494,0.355263
12,17,1396240,84,1.63886,0.352273
12,1,1396240,84,1.665494,0.371875
12,14,1396240,84,1.676995,0.355263
12,18,1396240,84,1.679493,0.276562
12,15,1396240,84,1.644641,0.340278
12,9,1396240,84,1.63225,0.398438
12,2,1396240,84,1.786446,0.319079
12,5,1396240,84,1.576996,0.401989
12,4,1396240,84,1.639949,0.351562
12,13,1396240,84,1.795511,0.299107
12,10,1396240,84,1.67325,0.377976
12,0,1396240,84,1.572306,0.477941
12,8,1396240,84,1.427682,0.496324
12,16,1396240,84,1.802667,0.253125
12,7,1396240,84,1.767787,0.25625
12,11,1396240,84,1.759012,0.336397
13,15,1396240,84,1.67996,0.336806
13,18,1396240,84,1.652438,0.353125
13,19,1396240,84,1.65839,0.377841
13,1,1396240,84,1.703273,0.360938
13,8,1396240,84,1.565547,0.426471
13,0,1396240,84,1.677902,0.397059
13,9,1396240,84,1.631253,0.389062
13,12,1396240,84,1.651331,0.387019
13,4,1396240,84,1.715996,0.314453
13,6,1396240,84,1.633395,0.394345
13,16,1396240,84,1.741963,0.264062
13,13,1396240,84,1.723729,0.31994
13,7,1396240,84,1.696239,0.323437
13,2,1396240,84,1.667695,0.401316
13,11,1396240,84,1.723791,0.351103
13,10,1396240,84,1.581901,0.43006
13,3,1396240,84,1.666654,0.322368
13,17,1396240,84,1.556601,0.397727
13,5,1396240,84,1.499254,0.420455
13,14,1396240,84,1.658426,0.402961
14,17,1396240,84,1.499031,0.392045
14,12,1396240,84,1.608786,0.379808
14,3,1396240,84,1.596026,0.332237
14,7,1396240,84,1.658053,0.3625
14,8,1396240,84,1.488037,0.463235
14,19,1396240,84,1.559019,0.4375
14,15,1396240,84,1.647892,0.336806
14,2,1396240,84,1.629967,0.396382
14,0,1396240,84,1.599311,0.439338
14,18,1396240,84,1.620475,0.364063
14,1,1396240,84,1.621322,0.375
14,14,1396240,84,1.640499,0.378289
14,4,1396240,84,1.653221,0.335938
14,6,1396240,84,1.552706,0.40625
14,16,1396240,84,1.692097,0.29375
14,5,1396240,84,1.48335,0.43608
14,10,1396240,84,1.556789,0.446429
14,9,1396240,84,1.597009,0.36875
14,11,1396240,84,1.656792,0.384191
14,13,1396240,84,1.691399,0.321429
15,13,1396240,84,1.691925,0.3125
15,3,1396240,84,1.596348,0.333882
15,11,1396240,84,1.656666,0.382353
15,19,1396240,84,1.568939,0.400568
15,4,1396240,84,1.648463,0.332031
15,18,1396240,84,1.610474,0.373437
15,14,1396240,84,1.607078,0.416118
15,12,1396240,84,1.625241,0.348558
15,17,1396240,84,1.546289,0.380682
15,2,1396240,84,1.616421,0.435855
15,5,1396240,84,1.471737,0.4375
15,8,1396240,84,1.480241,0.446691
15,16,1396240,84,1.713286,0.289062
15,0,1396240,84,1.605724,0.4375
15,9,1396240,84,1.586055,0.409375
15,7,1396240,84,1.673214,0.307812
15,15,1396240,84,1.626047,0.364583
15,1,1396240,84,1.645333,0.376563
15,10,1396240,84,1.556074,0.433036
15,6,1396240,84,1.560772,0.407738
16,12,1396240,84,1.637139,0.334135
16,17,1396240,84,1.543744,0.3125
16,19,1396240,84,1.479813,0.446023
16,0,1396240,84,1.579551,0.441176
16,4,1396240,84,1.676895,0.28125
16,6,1396240,84,1.560105,0.39881
16,11,1396240,84,1.611632,0.386029
16,16,1396240,84,1.717206,0.260937
