Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.495099,1,0.160047,82.31943877359708,0.3285415927249825,0.395963,[]
3.421552,2,0.233908,78.02209622920932,0.3724227726932723,0.420922,[]
3.168596,3,0.257807,99.21421269152924,0.4245666009547085,0.489415,[]
3.140059,4,0.299525,93.55013361829046,0.46345390019210875,0.484433,[]
3.152925,5,0.340495,66.9466018555087,0.44807052355700777,0.486911,[]
3.199451,6,0.370972,83.56307497932325,0.4864461683036575,0.514321,[]
3.164669,7,0.39104,74.56715094463513,0.4845599172426695,0.518325,[]
3.116641,8,0.35057,76.02400936546296,0.4644560533888111,0.516579,[]
3.150423,9,0.347156,69.7319689955762,0.4730361594713006,0.52356,[]
3.186701,10,0.406945,70.30026671357655,0.5088780714655616,0.558464,[]
3.464573,11,0.41344,75.88931084151443,0.5219812735737065,0.556719,[]
3.195292,12,0.405446,58.47262179858194,0.4847793896315828,0.549738,[]
3.166992,13,0.407444,56.77787861482673,0.5024847452298556,0.539267,[]
3.142093,14,0.432925,60.73259009790378,0.521140562794097,0.551681,[]
3.133031,15,0.416438,65.64714388303578,0.5077960731637043,0.549844,[]
3.204451,16,0.444583,58.697082551009295,0.521688719467511,0.55919,[]
3.236607,17,0.460904,69.68348082580262,0.5640226731010012,0.588785,[]
3.138829,18,0.467899,67.6797421685396,0.5514920288500191,0.590286,[]
3.177264,19,0.472146,57.01447184706704,0.5474703809048063,0.572426,[]
3.101092,20,0.455242,61.38426101208681,0.543222628032981,0.584642,[]
3.453462,21,0.480057,77.54023149307719,0.5693461561881247,0.610212,[]
3.208352,22,0.420768,76.45670343403512,0.5416490525805916,0.596859,[]
3.201488,23,0.472229,63.10901282701228,0.5587005506231255,0.595016,[]
3.162095,24,0.508202,72.33137286129718,0.5815579479938023,0.601494,[]
3.14945,25,0.489799,82.23679225261645,0.5867505454060927,0.615193,[]
3.153424,26,0.47531,83.40047961492787,0.5726266774167137,0.590711,[]
3.168698,27,0.496378,78.739745364079,0.5854249129051496,0.596859,[]
3.209762,28,0.464901,67.8286628203741,0.5760432151449428,0.621291,[]
3.197795,29,0.490965,74.5443492157521,0.5823687305483374,0.630137,[]
3.158021,30,0.495712,76.65198953712813,0.6010284160609907,0.633873,[]
3.1732,31,0.479724,82.59508157269414,0.5729583508250562,0.589878,[]
3.161776,32,0.499459,83.62110977498446,0.6009540153148143,0.638629,[]
3.157521,33,0.494712,84.06751750825048,0.5931630385009434,0.628272,[]
3.499478,34,0.481889,77.39591397483463,0.5750195492015703,0.591623,[]
3.162296,35,0.527521,74.49622473655965,0.5948755206894022,0.620174,[]
3.173811,36,0.507203,78.74228533640614,0.6036738081548054,0.626527,[]
3.154425,37,0.501624,71.07714119180653,0.6021231925506416,0.638629,[]
3.182493,38,0.515114,68.06768690061386,0.6077217783936169,0.646417,[]
3.175349,39,0.513615,64.06668400970975,0.6016081547780274,0.643302,[]
3.143798,40,0.532434,70.93948124986538,0.6020019690792353,0.654206,[]
3.198798,41,0.526772,81.83953812186381,0.6075096092020187,0.630841,[]
3.153266,42,0.526688,82.28479507175065,0.6195420979212435,0.647975,[]
3.161636,43,0.551087,79.16495436744721,0.6338779141484616,0.659686,[]
3.18341,44,0.547173,67.38655281285726,0.6175761530054245,0.666667,[]
3.168832,45,0.553502,70.13150148114612,0.6262348417020707,0.656195,[]
3.196592,46,0.535515,85.42919582906069,0.625105705016907,0.680628,[]
3.175467,47,0.530436,84.96499279114899,0.6307598644521543,0.671902,[]
3.223555,48,0.543342,84.05288513787019,0.6284263723153171,0.65445,[]
3.179932,49,0.571322,68.79714746993511,0.6319759027730083,0.654206,[]
3.599261,50,0.539012,81.5262381077405,0.5985922349189716,0.647469,[]
