Server round,Layer,Similarity
4,5,"{'mean': 0.9822140449573578, 'ci': 0.0034723281321201727}"
4,6,"{'mean': 0.9845993476958124, 'ci': 0.008129998282194961}"
4,7,"{'mean': 0.8053317423136767, 'ci': 0.030200362264074077}"
5,0,"{'mean': 0.9994410501257409, 'ci': array([0.00022454])}"
5,1,"{'mean': 0.9917176606077188, 'ci': 0.003356903019855806}"
5,2,"{'mean': 0.999362395632788, 'ci': array([0.00038453])}"
5,3,"{'mean': 0.9911591304932189, 'ci': 0.004169653812741925}"
5,4,"{'mean': 0.998845681519983, 'ci': 0.0002747374899826349}"
5,5,"{'mean': 0.9823454275940078, 'ci': 0.0063904409854167454}"
5,6,"{'mean': 0.9865006811601617, 'ci': 0.007748802908488783}"
5,7,"{'mean': 0.8610619208538378, 'ci': 0.07603883440243653}"
6,0,"{'mean': 0.9995941769384693, 'ci': array([0.00013287])}"
6,1,"{'mean': 0.9947076520899505, 'ci': 0.000922740716831405}"
6,2,"{'mean': 0.9991810113568668, 'ci': array([0.0001531])}"
6,3,"{'mean': 0.9952075286251082, 'ci': 0.0026488177426801096}"
6,4,"{'mean': 0.9986081850490917, 'ci': 0.00032360917476148554}"
6,5,"{'mean': 0.9859901471662189, 'ci': 0.004107561897612522}"
6,6,"{'mean': 0.9894827418900843, 'ci': 0.004844700577303018}"
6,7,"{'mean': 0.9052351415841913, 'ci': 0.018813580246108574}"
7,0,"{'mean': 0.999630999712204, 'ci': array([0.00012149])}"
7,1,"{'mean': 0.9959958963285013, 'ci': 0.0017616033219899352}"
7,2,"{'mean': 0.99854379834707, 'ci': array([0.00027887])}"
7,3,"{'mean': 0.9963432700860944, 'ci': 0.0016193008488581961}"
7,4,"{'mean': 0.998502200840537, 'ci': 0.00019970893783216592}"
7,5,"{'mean': 0.9885064259285389, 'ci': 0.0026070528039616736}"
7,6,"{'mean': 0.9920135088151779, 'ci': 0.0009488959306633848}"
7,7,"{'mean': 0.9062883058245029, 'ci': 0.025672933545583865}"
8,0,"{'mean': 0.9996729138173676, 'ci': array([7.53182336e-05])}"
8,1,"{'mean': 0.9927519898473137, 'ci': 0.003625050063233437}"
8,2,"{'mean': 0.9984888472617223, 'ci': array([0.00022977])}"
8,3,"{'mean': 0.9959597487546173, 'ci': 0.0010633141073614905}"
8,4,"{'mean': 0.9982836483620835, 'ci': 0.00041973289342212006}"
8,5,"{'mean': 0.9836828253095677, 'ci': 0.00592444743085907}"
8,6,"{'mean': 0.9900424137228497, 'ci': 0.005002396528617448}"
8,7,"{'mean': 0.9019456899037701, 'ci': 0.04476139263289736}"
9,0,"{'mean': 0.9996734524253664, 'ci': array([0.00011715])}"
9,1,"{'mean': 0.996281354321623, 'ci': 0.001877949135973167}"
9,2,"{'mean': 0.9983748089576588, 'ci': array([0.00020926])}"
9,3,"{'mean': 0.9966547335341377, 'ci': 0.0011992639262354832}"
9,4,"{'mean': 0.9984820964367906, 'ci': 0.00016161815960136217}"
9,5,"{'mean': 0.9902662761482569, 'ci': 0.0024604249839554893}"
9,6,"{'mean': 0.9944474672689901, 'ci': 0.0011026977846757546}"
9,7,"{'mean': 0.9526086953382958, 'ci': 0.015028984166071901}"
10,0,"{'mean': 0.999665668702218, 'ci': array([0.00010452])}"
10,1,"{'mean': 0.9961115343904304, 'ci': 0.0014919961375794433}"
10,2,"{'mean': 0.9981158734021244, 'ci': array([0.00029525])}"
10,3,"{'mean': 0.9943656598367202, 'ci': 0.001442155854705418}"
10,4,"{'mean': 0.9981348033910639, 'ci': 0.00027931842329864676}"
10,5,"{'mean': 0.987654672932381, 'ci': 0.004229147140685119}"
10,6,"{'mean': 0.9943752277994017, 'ci': 0.0023828114789872235}"
10,7,"{'mean': 0.9518164166531434, 'ci': 0.020931291003221664}"
11,0,"{'mean': 0.9997328216573566, 'ci': array([5.47267687e-05])}"
11,1,"{'mean': 0.9969235703271565, 'ci': 0.001163644066928815}"
11,2,"{'mean': 0.9983011792313782, 'ci': array([0.00035855])}"
11,3,"{'mean': 0.99653368516621, 'ci': 0.0016403679014355133}"
11,4,"{'mean': 0.9983437134474218, 'ci': 0.0004045184837053739}"
11,5,"{'mean': 0.9899975956497366, 'ci': 0.003387207549296334}"
11,6,"{'mean': 0.9951773616603617, 'ci': 0.0014561865571922628}"
11,7,"{'mean': 0.9670358338009865, 'ci': 0.010633399202828242}"
12,0,"{'mean': 0.9997146273185953, 'ci': array([5.63676864e-05])}"
12,1,"{'mean': 0.9966723512271237, 'ci': 0.0015910176205281568}"
12,2,"{'mean': 0.9982468453746974, 'ci': array([0.00010561])}"
12,3,"{'mean': 0.9952948724441303, 'ci': 0.0019415199590830934}"
12,4,"{'mean': 0.9981785973355137, 'ci': 0.0004155926549987976}"
12,5,"{'mean': 0.9887189558828221, 'ci': 0.004866726142240818}"
12,6,"{'mean': 0.9947284468373737, 'ci': 0.004339131643524952}"
12,7,"{'mean': 0.9620097615542132, 'ci': 0.025009597760358937}"
13,0,"{'mean': 0.9996384138772658, 'ci': array([0.00011804])}"
13,1,"{'mean': 0.996458554238421, 'ci': 0.0012590863420316456}"
13,2,"{'mean': 0.9978220282378459, 'ci': array([0.00030376])}"
13,3,"{'mean': 0.9971536344003721, 'ci': 0.0011037022732154345}"
13,4,"{'mean': 0.9979267713425627, 'ci': 0.00030866964571441}"
13,5,"{'mean': 0.9874788062777102, 'ci': 0.005203515028660788}"
13,6,"{'mean': 0.9943623507981773, 'ci': 0.0021072986135904914}"
13,7,"{'mean': 0.9576261248037635, 'ci': 0.015824631453112192}"
14,0,"{'mean': 0.9994899575208077, 'ci': array([0.00021715])}"
14,1,"{'mean': 0.9980295022873573, 'ci': 0.0005806933605946307}"
14,2,"{'mean': 0.9974251500608302, 'ci': array([0.00027468])}"
14,3,"{'mean': 0.9973225167596568, 'ci': 0.0004813263416694191}"
14,4,"{'mean': 0.9979741044387254, 'ci': 0.0002937305707940707}"
14,5,"{'mean': 0.9900153510127812, 'ci': 0.003023540383031764}"
14,6,"{'mean': 0.9948486264612284, 'ci': 0.0022153777463840285}"
14,7,"{'mean': 0.9601556838419634, 'ci': 0.01658027758774694}"
15,0,"{'mean': 0.9996728453783987, 'ci': array([7.84573903e-05])}"
15,1,"{'mean': 0.9968225186561358, 'ci': 0.001113905633023271}"
15,2,"{'mean': 0.9970836045864311, 'ci': array([0.00043662])}"
15,3,"{'mean': 0.9963046661107167, 'ci': 0.0009813122857150747}"
15,4,"{'mean': 0.9975892889748641, 'ci': 0.0002292895869668854}"
15,5,"{'mean': 0.9896987791261043, 'ci': 0.0017778675201300942}"
15,6,"{'mean': 0.9952264430889106, 'ci': 0.0013466775395133412}"
15,7,"{'mean': 0.9668939566406388, 'ci': 0.009003299749295257}"
16,0,"{'mean': 0.9996698252504314, 'ci': array([7.31027484e-05])}"
16,1,"{'mean': 0.9979976003361261, 'ci': 0.0004434085891468209}"
16,2,"{'mean': 0.997300497510707, 'ci': array([0.00030368])}"
16,3,"{'mean': 0.9978055944929908, 'ci': 0.0005574957682591419}"
16,4,"{'mean': 0.9980288068399265, 'ci': 0.0001420158980581787}"
16,5,"{'mean': 0.9925242974316549, 'ci': 0.0015167657263917}"
16,6,"{'mean': 0.9966812659700898, 'ci': 0.0009942177022066456}"
16,7,"{'mean': 0.9763889869274885, 'ci': 0.0067950652574685355}"
17,0,"{'mean': 0.9996600946119579, 'ci': array([8.25126519e-05])}"
17,1,"{'mean': 0.9975981463705178, 'ci': 0.0005050569228531865}"
17,2,"{'mean': 0.9973496066847375, 'ci': array([0.00044889])}"
17,3,"{'mean': 0.9976334918983708, 'ci': 0.0007924267830934362}"
17,4,"{'mean': 0.9979189981280747, 'ci': 0.0002523459420153973}"
17,5,"{'mean': 0.993349440115323, 'ci': 0.0019372700357852546}"
17,6,"{'mean': 0.9967327303773889, 'ci': 0.0011794731884097187}"
17,7,"{'mean': 0.9842413153680828, 'ci': 0.007057158249009765}"
18,0,"{'mean': 0.9996338593158359, 'ci': array([9.03936149e-05])}"
18,1,"{'mean': 0.9977097305973134, 'ci': 0.0004601382579838553}"
18,2,"{'mean': 0.9968395177466092, 'ci': array([0.00041941])}"
18,3,"{'mean': 0.9976577938856385, 'ci': 0.0007049252480935131}"
18,4,"{'mean': 0.9974783762497724, 'ci': 0.0001601559342079284}"
18,5,"{'mean': 0.9921460257131375, 'ci': 0.0018283217173661326}"
18,6,"{'mean': 0.9958366186686357, 'ci': 0.0015481153745382503}"
18,7,"{'mean': 0.9770691282266476, 'ci': 0.007389354760895639}"
19,0,"{'mean': 0.9997064777873628, 'ci': array([7.01463055e-05])}"
19,1,"{'mean': 0.9976100640173491, 'ci': 0.0006629797892819811}"
19,2,"{'mean': 0.9965780081223413, 'ci': array([0.00064691])}"
19,3,"{'mean': 0.9982149176873828, 'ci': 0.0004942452923065721}"
19,4,"{'mean': 0.9975856335458847, 'ci': 0.00032879921977113646}"
19,5,"{'mean': 0.992491201658665, 'ci': 0.0031931301549416036}"
19,6,"{'mean': 0.997064680997754, 'ci': 0.0015452993235142154}"
19,7,"{'mean': 0.9790089086800334, 'ci': 0.013677903674926273}"
20,0,"{'mean': 0.9996920879324684, 'ci': array([5.70725082e-05])}"
20,1,"{'mean': 0.9970931567660336, 'ci': 0.0009413386149242919}"
20,2,"{'mean': 0.9968211580433941, 'ci': array([0.00029546])}"
20,3,"{'mean': 0.9983867063502881, 'ci': 0.00021768932380517025}"
20,4,"{'mean': 0.9976762290258021, 'ci': 0.00017739456781085128}"
20,5,"{'mean': 0.9937893235847332, 'ci': 0.000980805594041012}"
20,6,"{'mean': 0.9976137258850285, 'ci': 0.0004970021573669214}"
20,7,"{'mean': 0.9836317971498242, 'ci': 0.002734601349859922}"
