Server round,Layer,Similarity
1,0,"{'mean': 0.9996668365355003, 'ci': array([0.00029617])}"
1,1,"{'mean': 0.981688503550607, 'ci': 0.00804816935641528}"
1,2,"{'mean': 0.99986099726627, 'ci': array([5.90919618e-05])}"
1,3,"{'mean': 0.9223802413507394, 'ci': 0.02420654327368854}"
1,4,"{'mean': 0.9991145111975853, 'ci': 0.000290674978947969}"
1,5,"{'mean': 0.8911002392851618, 'ci': 0.026717215901933877}"
1,6,"{'mean': 0.9499539382614425, 'ci': 0.025911495717996003}"
1,7,"{'mean': 0.16637984172358872, 'ci': 0.10886883218791477}"
2,0,"{'mean': 0.9993767758564198, 'ci': array([0.00022959])}"
2,1,"{'mean': 0.9835843355636377, 'ci': 0.009433623896356713}"
2,2,"{'mean': 0.9997510236216186, 'ci': array([6.47144835e-05])}"
2,3,"{'mean': 0.9732755847315411, 'ci': 0.016722349740226017}"
2,4,"{'mean': 0.9986412886559565, 'ci': 0.0004942344113152419}"
2,5,"{'mean': 0.9530830452478992, 'ci': 0.011832704110544823}"
2,6,"{'mean': 0.9551371865539638, 'ci': 0.026786092684530804}"
2,7,"{'mean': 0.5284372143865358, 'ci': 0.13103992003501796}"
3,0,"{'mean': 0.9991435983880512, 'ci': array([0.00050923])}"
3,1,"{'mean': 0.9926098252674554, 'ci': 0.003146336702681052}"
3,2,"{'mean': 0.9997640049436138, 'ci': array([6.40694199e-05])}"
3,3,"{'mean': 0.984217882172778, 'ci': 0.006279671111074969}"
3,4,"{'mean': 0.9988693651362804, 'ci': 0.00033826867563269136}"
3,5,"{'mean': 0.9783534100455312, 'ci': 0.004811354765077436}"
3,6,"{'mean': 0.9701841423181804, 'ci': 0.013653450743671969}"
3,7,"{'mean': 0.7537824197180906, 'ci': 0.05534774512905516}"
4,0,"{'mean': 0.9992990379727306, 'ci': array([0.00025787])}"
4,1,"{'mean': 0.9850610455126677, 'ci': 0.007029234401376372}"
4,2,"{'mean': 0.999677619194321, 'ci': array([0.00013606])}"
4,3,"{'mean': 0.9873887573060948, 'ci': 0.006234553760928296}"
4,4,"{'mean': 0.9988053801596508, 'ci': 0.00020631276501281715}"
4,5,"{'mean': 0.9771555604917214, 'ci': 0.0061112213902573265}"
4,6,"{'mean': 0.9845449640392192, 'ci': 0.007963762753031123}"
4,7,"{'mean': 0.7417640164412119, 'ci': 0.08265286575107211}"
5,0,"{'mean': 0.9995886150507811, 'ci': array([8.61947207e-05])}"
5,1,"{'mean': 0.9903005035796384, 'ci': 0.004794478677379588}"
5,2,"{'mean': 0.9992430774226891, 'ci': array([0.00055159])}"
5,3,"{'mean': 0.9916668807003891, 'ci': 0.004395572829849037}"
5,4,"{'mean': 0.9988179360831246, 'ci': 0.00030400781845874025}"
5,5,"{'mean': 0.9803490541409857, 'ci': 0.009712402149780752}"
5,6,"{'mean': 0.9853086629265762, 'ci': 0.012170491773588754}"
5,7,"{'mean': 0.843880263128943, 'ci': 0.0938205491249936}"
6,0,"{'mean': 0.9995886370362523, 'ci': array([0.00011546])}"
6,1,"{'mean': 0.9946550832980957, 'ci': 0.0014348390046085013}"
6,2,"{'mean': 0.9992199054675917, 'ci': array([0.00019027])}"
6,3,"{'mean': 0.9950555201003414, 'ci': 0.002998389248150435}"
6,4,"{'mean': 0.9985933606376304, 'ci': 0.0003677535270967258}"
6,5,"{'mean': 0.9795700772111431, 'ci': 0.008174020058941522}"
6,6,"{'mean': 0.9893288626266542, 'ci': 0.00545288239103181}"
6,7,"{'mean': 0.8610699029738597, 'ci': 0.035722979149807266}"
7,0,"{'mean': 0.9996594749185523, 'ci': array([8.99956015e-05])}"
7,1,"{'mean': 0.9962880563739825, 'ci': 0.0019724375550885798}"
7,2,"{'mean': 0.9985632815698008, 'ci': array([0.00026216])}"
7,3,"{'mean': 0.9967213196282664, 'ci': 0.0009226510932304199}"
7,4,"{'mean': 0.9984104990184471, 'ci': 0.00019162462187338747}"
7,5,"{'mean': 0.9897506598864539, 'ci': 0.002096847742633523}"
7,6,"{'mean': 0.9917365421341059, 'ci': 0.001490823792830498}"
7,7,"{'mean': 0.9148324220391592, 'ci': 0.02795268451972799}"
8,0,"{'mean': 0.999679585271982, 'ci': array([6.1063985e-05])}"
8,1,"{'mean': 0.9935841206972201, 'ci': 0.0033571714396327668}"
8,2,"{'mean': 0.9985760157004573, 'ci': array([0.00032783])}"
8,3,"{'mean': 0.9961294399332972, 'ci': 0.0008593371401750538}"
