Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,30,1400,232,0.2945095534835543,0.8303571428571429
1,31,1400,232,2.4429346720377603,0.0
1,26,1400,232,2.128565364413791,0.006944444444444444
1,15,1400,232,2.4746378110005307,0.3629807692307692
1,25,1400,232,2.2358137448628743,0.004166666666666667
1,23,1400,232,2.3804184709276472,0.0
1,32,1400,232,2.3890747198691735,0.002403846153846154
1,18,1400,232,2.3560119381657354,0.0
1,2,1400,232,2.3378505490042945,0.0
1,11,1400,232,2.2927838034100003,0.10069444444444445
1,8,1400,232,3.5829755278194653,0.36764705882352944
1,14,1400,232,0.288476438684897,0.9488636363636364
1,3,1400,232,2.337360461552938,0.0
1,22,1400,232,2.4078082130068825,0.11160714285714286
1,27,1400,232,2.408883341427507,0.0021551724137931034
1,10,1400,232,2.078756904602051,0.5354166666666667
1,29,1400,232,2.455962581019248,0.0
1,33,1400,232,2.3506002293692694,0.0
1,13,1400,232,2.1136746565500895,0.575
1,4,1400,232,3.107694847243173,0.421875
1,7,1400,232,0.00046204796526581047,1.0
1,20,1400,232,1.1917939893901348,0.607421875
1,21,1400,232,2.5161790386323006,0.0
1,17,1400,232,2.2582661352659525,0.17598684210526316
1,19,1400,232,2.2659379436123754,0.22278225806451613
1,34,1400,232,2.2896597385406494,0.0
1,16,1400,232,13.343880133195357,0.10511363636363637
1,5,1400,232,2.483205727168492,0.0
1,6,1400,232,2.5457943327286663,0.0
1,1,1400,232,2.2990685159509834,0.0
1,24,1400,232,0.05220348224975169,0.9886363636363636
1,28,1400,232,2.6608094754426377,0.0
1,9,1400,232,2.319697923660278,0.21875
1,12,1400,232,0.7313485730971608,0.7254464285714286
1,0,1400,232,2.139516989390055,0.0
2,31,1400,232,0.4802623937527339,0.828125
2,34,1400,232,2.2672871589660644,0.0
2,30,1400,232,1.7797367061887468,0.19642857142857142
2,26,1400,232,1.3314564757876926,0.3541666666666667
2,10,1400,232,2.2891153653462726,0.004166666666666667
2,7,1400,232,0.11436570063233376,1.0
2,25,1400,232,0.6025027016798655,0.775
2,16,1400,232,4.285587592558428,0.11079545454545454
2,15,1400,232,1.597088098526001,0.3629807692307692
2,5,1400,232,0.2763775869139603,0.8772321428571429
2,8,1400,232,1.4132863633772905,0.3897058823529412
2,17,1400,232,2.4151799929769417,0.0
2,22,1400,232,2.2548484802246094,0.06101190476190476
2,28,1400,232,2.30793629521909,0.057065217391304345
2,9,1400,232,0.7220499980449676,0.68125
2,32,1400,232,0.3681051994745548,0.8581730769230769
2,29,1400,232,2.272909910448136,0.2752016129032258
2,19,1400,232,2.381568508763467,0.0
2,21,1400,232,0.5342456953179452,0.7681451612903226
2,33,1400,232,3.38210576110416,0.4852430555555556
2,23,1400,232,0.03623570588284305,0.9888392857142857
2,20,1400,232,1.8039910346269608,0.37109375
2,4,1400,232,1.0566956613745009,0.5848214285714286
2,24,1400,232,0.18418251926248724,0.9673295454545454
2,14,1400,232,0.5496539419347589,0.9545454545454546
2,18,1400,232,2.249606141337642,0.36689814814814814
2,3,1400,232,0.723091841985782,0.74609375
2,6,1400,232,2.2232627447913673,0.5551470588235294
2,1,1400,232,2.391724326393821,0.0
2,13,1400,232,2.494531853993734,0.0
2,0,1400,232,2.53760191599528,0.0
2,27,1400,232,2.2930855011117868,0.08405172413793104
2,2,1400,232,2.264345093206926,0.26704545454545453
2,11,1400,232,2.3614746928215027,0.0
2,12,1400,232,0.2083406536174672,0.9676339285714286
3,34,1400,232,0.6636323571205139,0.45625
3,30,1400,232,0.31069809198379517,0.9732142857142857
3,7,1400,232,0.03469563703984022,1.0
3,31,1400,232,0.6504957129557928,0.828125
3,10,1400,232,2.2228969891866046,0.12916666666666668
3,4,1400,232,1.615931008543287,0.5647321428571429
3,15,1400,232,1.0621784650362456,0.375
3,25,1400,232,0.337946351369222,0.94375
3,20,1400,232,0.16877616965211928,0.931640625
3,17,1400,232,2.2967857687096846,0.23684210526315788
3,1,1400,232,2.323570121418346,0.0
3,6,1400,232,2.350529867060044,0.0
3,2,1400,232,0.5114004909992218,0.7073863636363636
3,32,1400,232,0.3491038760313621,0.8930288461538461
3,18,1400,232,0.7473083579981769,0.5856481481481481
3,21,1400,232,0.4439977599728492,0.8689516129032258
3,27,1400,232,2.3513015220905173,0.0
