Server round,Layer,Similarity
1,0,0.46744314967633
1,1,0.271390650008025
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.45749819633608774
1,7,0.17767183702367048
2,0,0.848144686502895
2,1,0.7620522092427314
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.3959289240343451
2,7,0.3856986577217539
3,0,0.8271436918801726
3,1,0.5964244747926889
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.2917134483386787
3,7,0.18130072709453093
4,0,0.7458133029829742
4,1,0.6881349646613556
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.28636584039654556
4,7,0.15011233570611549
5,0,0.8201217604251996
5,1,0.3936686682505939
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.3939433661144392
5,7,0.3232891959856826
6,0,0.7823616399723288
6,1,0.5854037283899304
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.2381988556421927
6,7,0.22695457059518198
7,0,0.7919150461856864
7,1,0.43207587313516777
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.28969413111466175
7,7,0.23365986758680882
8,0,0.8245919168697172
8,1,0.2596053004933849
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.3716750183305919
8,7,0.3751401018532577
9,0,0.8191437772362306
9,1,0.24721217412519383
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.27073674221690364
9,7,0.2610727648491109
10,0,0.7999288404684656
10,1,0.8240377074893078
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.1842533112942428
10,7,0.1498252498163665
11,0,0.7532692195963583
11,1,0.5855858366392704
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.26532885113279164
11,7,0.2796768592972457
12,0,0.80757352454803
12,1,0.27382142518137703
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.33205736269400554
12,7,0.34344281391700715
13,0,0.7953499266954872
13,1,0.7675900184715857
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.31820333533412076
13,7,0.1810719716541168
14,0,0.7867569740239344
14,1,0.14471596659146904
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.3563208480401531
14,7,0.31146807677843047
15,0,0.8026633405501702
15,1,0.5679018565833448
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.20960466152291793
15,7,0.16230062019459635
16,0,0.7528115426225731
16,1,0.608094395562958
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.30426614329712987
16,7,0.22177021443828196
17,0,0.7175586616194757
17,1,0.42478983626675443
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.2824863192910519
17,7,0.17323833637078492
18,0,0.727910598862891
18,1,0.24188742950571948
18,2,0.0
18,3,0.0
18,4,0.0
