Server round,Layer,Similarity
1,0,"{'mean': 0.9992382802934868, 'ci': array([0.00079329])}"
1,1,"{'mean': 0.9334220346189691, 'ci': 0.050745274470195056}"
1,2,"{'mean': 0.9997113750669521, 'ci': array([0.00018849])}"
1,3,"{'mean': 0.8786206556756998, 'ci': 0.05409564264433442}"
1,4,"{'mean': 0.9987450726919272, 'ci': 0.00036945856529924104}"
1,5,"{'mean': 0.8791586558915522, 'ci': 0.015620828399578679}"
1,6,"{'mean': 0.9162913123050879, 'ci': 0.029300528201804732}"
1,7,"{'mean': 0.26061475553329233, 'ci': 0.1336002955729762}"
2,0,"{'mean': 0.9989369682667902, 'ci': array([0.00047066])}"
2,1,"{'mean': 0.9335483062681971, 'ci': 0.04601920184498609}"
2,2,"{'mean': 0.999640672217376, 'ci': array([9.87265081e-05])}"
2,3,"{'mean': 0.909557877488855, 'ci': 0.06982370622243417}"
2,4,"{'mean': 0.998023161417121, 'ci': 0.00034758960097469593}"
2,5,"{'mean': 0.904262312461765, 'ci': 0.018758539189697165}"
2,6,"{'mean': 0.921619160540475, 'ci': 0.033672586796456794}"
2,7,"{'mean': 0.3048514555257054, 'ci': 0.1327150457773238}"
3,0,"{'mean': 0.9980342424125673, 'ci': array([0.00055184])}"
3,1,"{'mean': 0.982502706409638, 'ci': 0.007135928719225304}"
3,2,"{'mean': 0.9994091206388375, 'ci': array([0.00033401])}"
3,3,"{'mean': 0.9643867007254779, 'ci': 0.018080528842144394}"
3,4,"{'mean': 0.9982657752536316, 'ci': 0.00042198092958645184}"
3,5,"{'mean': 0.9273674724618299, 'ci': 0.028286948013016455}"
3,6,"{'mean': 0.9440064535424711, 'ci': 0.009596120879535874}"
3,7,"{'mean': 0.4859434266300744, 'ci': 0.20199809516618306}"
4,0,"{'mean': 0.9990286858262541, 'ci': array([0.00032102])}"
4,1,"{'mean': 0.9907632084362153, 'ci': 0.004016870328774069}"
4,2,"{'mean': 0.9992551632309681, 'ci': array([0.00020281])}"
4,3,"{'mean': 0.9892312002841793, 'ci': 0.006274625106410969}"
4,4,"{'mean': 0.9985251205709492, 'ci': 0.00031891975765385716}"
4,5,"{'mean': 0.965454967587278, 'ci': 0.010707293772339144}"
4,6,"{'mean': 0.9696579502206576, 'ci': 0.012682949434197122}"
4,7,"{'mean': 0.6975702937807154, 'ci': 0.06764717950774857}"
5,0,"{'mean': 0.998855377439142, 'ci': array([0.00073433])}"
5,1,"{'mean': 0.9933513132490689, 'ci': 0.003005634201425633}"
5,2,"{'mean': 0.9987602641281562, 'ci': array([0.00049572])}"
5,3,"{'mean': 0.9931015775683346, 'ci': 0.0035752325683947594}"
5,4,"{'mean': 0.9976420140517356, 'ci': 0.0007100467555383183}"
5,5,"{'mean': 0.9769758138477379, 'ci': 0.008436224990643448}"
5,6,"{'mean': 0.9651828462984007, 'ci': 0.022564362284188344}"
5,7,"{'mean': 0.8048063580100383, 'ci': 0.07243498617034849}"
6,0,"{'mean': 0.9993801745962879, 'ci': array([0.00030226])}"
6,1,"{'mean': 0.9947970580749077, 'ci': 0.0021697948195936734}"
6,2,"{'mean': 0.9988594428218275, 'ci': array([0.00046677])}"
6,3,"{'mean': 0.9944544869267008, 'ci': 0.0018926395940110918}"
6,4,"{'mean': 0.9981173457042729, 'ci': 0.00027524475226947676}"
6,5,"{'mean': 0.97276598194693, 'ci': 0.013656377696951827}"
6,6,"{'mean': 0.9759251449080303, 'ci': 0.010895644098778301}"
6,7,"{'mean': 0.8446497790917237, 'ci': 0.059158990623887076}"
7,0,"{'mean': 0.9994030327841087, 'ci': array([0.00018593])}"
7,1,"{'mean': 0.9885574261668002, 'ci': 0.006025707257386603}"
7,2,"{'mean': 0.9979404560253932, 'ci': array([0.00069952])}"
7,3,"{'mean': 0.9934114414636787, 'ci': 0.0023979295022565905}"
7,4,"{'mean': 0.997283161173828, 'ci': 0.0007230042142807314}"
7,5,"{'mean': 0.9756639066280686, 'ci': 0.005534157177883081}"
7,6,"{'mean': 0.9758810720647237, 'ci': 0.008381244040014724}"
7,7,"{'mean': 0.8427275591671802, 'ci': 0.03751346225326457}"
8,0,"{'mean': 0.9995646078328001, 'ci': array([7.61150744e-05])}"
8,1,"{'mean': 0.992440145257261, 'ci': 0.003604270826965905}"
8,2,"{'mean': 0.998204353081997, 'ci': array([0.00050043])}"
8,3,"{'mean': 0.9901193291454432, 'ci': 0.0021212953619804686}"
8,4,"{'mean': 0.9976093675734162, 'ci': 0.0004053392247437282}"
8,5,"{'mean': 0.9773647686994833, 'ci': 0.007648388529021499}"
8,6,"{'mean': 0.9841438548630964, 'ci': 0.0040736465538836475}"
8,7,"{'mean': 0.8661466462516095, 'ci': 0.0559636213002318}"
9,0,"{'mean': 0.9996160758113376, 'ci': array([9.2983977e-05])}"
9,1,"{'mean': 0.9945671404681603, 'ci': 0.0009498973286569123}"
9,2,"{'mean': 0.9980782350054752, 'ci': array([0.0006134])}"
9,3,"{'mean': 0.9952216316164089, 'ci': 0.0014099873239991068}"
9,4,"{'mean': 0.9973452086033375, 'ci': 0.0010043671606415616}"
9,5,"{'mean': 0.9827456930399818, 'ci': 0.007352410872277115}"
9,6,"{'mean': 0.9839550128177889, 'ci': 0.009822365609583716}"
9,7,"{'mean': 0.9027128195038898, 'ci': 0.03616329623165759}"
10,0,"{'mean': 0.9996620381962716, 'ci': array([8.22456794e-05])}"
10,1,"{'mean': 0.9975097282650321, 'ci': 0.0008935656004236403}"
10,2,"{'mean': 0.9983274529066982, 'ci': array([0.00022452])}"
10,3,"{'mean': 0.9955973209215817, 'ci': 0.0015651154727071015}"
10,4,"{'mean': 0.9979273403673178, 'ci': 0.00023868962783257786}"
10,5,"{'mean': 0.9764560259800085, 'ci': 0.006981465966438227}"
10,6,"{'mean': 0.9869036161811121, 'ci': 0.002990349660865199}"
10,7,"{'mean': 0.8969346242942536, 'ci': 0.03093301694324091}"
11,0,"{'mean': 0.9998276755207266, 'ci': array([3.15484308e-05])}"
11,1,"{'mean': 0.9976457215093565, 'ci': 0.000542303726186133}"
11,2,"{'mean': 0.9988697917588985, 'ci': array([0.00019527])}"
11,3,"{'mean': 0.9959335254016412, 'ci': 0.0012775838400040929}"
