Server round,Layer,Similarity
1,0,0.9994507154445866
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.7747306453090277
1,7,0.0
2,0,0.9994285438169566
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.8333545243916549
2,7,0.0
3,0,0.9988556527153714
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.7893857995356834
3,7,0.0
4,0,0.9992045968901502
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.8365917186907258
4,7,0.0
5,0,0.9980788018619339
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.8208283273223376
5,7,0.0
6,0,0.9966818977146428
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.8733736543866231
6,7,0.0
7,0,0.9979790285890691
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.8927885897693824
7,7,0.0
8,0,0.9974585123973327
8,1,0.0
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.9031728839870993
8,7,0.0
9,0,0.9982083065373826
9,1,0.0
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.9219380270519902
9,7,0.0
10,0,0.9989550773290762
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.9298111975536765
10,7,0.0
11,0,0.9994139982861663
11,1,0.0
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.9397685330459477
11,7,0.0
12,0,0.9994627009507898
12,1,0.0
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.9056461961967308
12,7,0.0
13,0,0.9996416302689769
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.9476090723814772
13,7,0.0
14,0,0.9995031221430406
14,1,0.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.9618540711246326
14,7,0.0
15,0,0.9995867789015849
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.9561140373609794
15,7,0.0
16,0,0.9995357530398251
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.9619841351064154
16,7,0.0
17,0,0.9996541345944744
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.9571999392502188
17,7,0.0
18,0,0.999804701164805
18,1,0.0
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.9672396300930369
18,7,0.0
19,0,0.9997344233964942
19,1,0.0
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.9741000633148167
19,7,0.0
20,0,0.9997420738418391
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.974569231121181
20,7,0.0
