Server round,Layer,Similarity
1,0,"{'mean': 0.9996596193282722, 'ci': array([0.0002945])}"
1,1,"{'mean': 0.9827188583671015, 'ci': 0.006908498701160504}"
1,2,"{'mean': 0.9998557105192224, 'ci': array([6.07772856e-05])}"
1,3,"{'mean': 0.924065381562449, 'ci': 0.020342858150355414}"
1,4,"{'mean': 0.9991162828475956, 'ci': 0.0002971855840699922}"
1,5,"{'mean': 0.8883420213982142, 'ci': 0.02528836310594118}"
1,6,"{'mean': 0.9497445064332521, 'ci': 0.02573224074208158}"
1,7,"{'mean': 0.1537119077611301, 'ci': 0.10328460323423258}"
2,0,"{'mean': 0.9993860509025607, 'ci': array([0.0002422])}"
2,1,"{'mean': 0.983527206459717, 'ci': 0.008753562299856132}"
2,2,"{'mean': 0.9997415632320784, 'ci': array([7.13952228e-05])}"
2,3,"{'mean': 0.9705212052712423, 'ci': 0.019531730295624272}"
2,4,"{'mean': 0.9986588312759587, 'ci': 0.00048805879643942784}"
2,5,"{'mean': 0.9512027366805412, 'ci': 0.01253291621298147}"
2,6,"{'mean': 0.95436170245231, 'ci': 0.026543847939222598}"
2,7,"{'mean': 0.4939490935832002, 'ci': 0.13574255768563542}"
3,0,"{'mean': 0.9993860803801901, 'ci': array([0.00028359])}"
3,1,"{'mean': 0.9893653843894112, 'ci': 0.003842609118278384}"
3,2,"{'mean': 0.9997914076205715, 'ci': array([7.03265071e-05])}"
3,3,"{'mean': 0.9788421075227419, 'ci': 0.008651647747963676}"
3,4,"{'mean': 0.9988535993402149, 'ci': 0.0003302702639884636}"
3,5,"{'mean': 0.9729657976294446, 'ci': 0.009606621308619556}"
3,6,"{'mean': 0.9646399746561715, 'ci': 0.02041392288002697}"
3,7,"{'mean': 0.7276283275647129, 'ci': 0.06536484436531043}"
4,0,"{'mean': 0.9993691690950798, 'ci': array([0.00023697])}"
4,1,"{'mean': 0.9869601227971768, 'ci': 0.008540842015065664}"
4,2,"{'mean': 0.9996214482128067, 'ci': array([0.00018425])}"
4,3,"{'mean': 0.9893511204524827, 'ci': 0.004892705923391416}"
4,4,"{'mean': 0.9988894716367388, 'ci': 0.00016965227585796772}"
4,5,"{'mean': 0.9794379267665141, 'ci': 0.003835731544775345}"
4,6,"{'mean': 0.9842707106069591, 'ci': 0.009067541747328378}"
4,7,"{'mean': 0.757529499254347, 'ci': 0.04596598113218675}"
5,0,"{'mean': 0.9995654641498599, 'ci': array([0.00018196])}"
5,1,"{'mean': 0.9907619517804429, 'ci': 0.00393260450238353}"
5,2,"{'mean': 0.9993582181123006, 'ci': array([0.00048834])}"
5,3,"{'mean': 0.9929052748984349, 'ci': 0.002155124499282013}"
5,4,"{'mean': 0.9988833125882176, 'ci': 0.00033800466284883424}"
5,5,"{'mean': 0.9803934789075718, 'ci': 0.008851756945121303}"
5,6,"{'mean': 0.9865251784602281, 'ci': 0.01230354613303486}"
5,7,"{'mean': 0.8435651548332005, 'ci': 0.08323579507690948}"
6,0,"{'mean': 0.9995255272435312, 'ci': array([0.00015726])}"
6,1,"{'mean': 0.9918998672486937, 'ci': 0.003142505932710593}"
6,2,"{'mean': 0.9991029515411611, 'ci': array([0.00023005])}"
6,3,"{'mean': 0.9908284258455092, 'ci': 0.009054717327617201}"
6,4,"{'mean': 0.99851377700477, 'ci': 0.00044400754686357846}"
6,5,"{'mean': 0.9804706159573118, 'ci': 0.009855490481808227}"
6,6,"{'mean': 0.9884748658018861, 'ci': 0.00707919072119001}"
6,7,"{'mean': 0.878460704364146, 'ci': 0.0208827540130484}"
7,0,"{'mean': 0.9996976777154151, 'ci': array([9.58242968e-05])}"
7,1,"{'mean': 0.9965753943143948, 'ci': 0.0009707240843428444}"
7,2,"{'mean': 0.9986696836233984, 'ci': array([0.00016327])}"
7,3,"{'mean': 0.9968266734605294, 'ci': 0.0009209887331337319}"
7,4,"{'mean': 0.9984640251540932, 'ci': 0.00016806061576279951}"
7,5,"{'mean': 0.988271438045686, 'ci': 0.0036170783082924984}"
7,6,"{'mean': 0.9914506273388256, 'ci': 0.0019109882406597167}"
7,7,"{'mean': 0.9118302079845167, 'ci': 0.027244407753715172}"
8,0,"{'mean': 0.9996768114472844, 'ci': array([0.00011193])}"
8,1,"{'mean': 0.9950075583087349, 'ci': 0.002014608238266824}"
8,2,"{'mean': 0.9985528839740873, 'ci': array([8.4285178e-05])}"
8,3,"{'mean': 0.9965092651150537, 'ci': 0.0010045272178106357}"
8,4,"{'mean': 0.9983349359935261, 'ci': 0.0003593062170719197}"
8,5,"{'mean': 0.9858864933349324, 'ci': 0.004850861270881857}"
8,6,"{'mean': 0.9902648253515713, 'ci': 0.004857411921276755}"
8,7,"{'mean': 0.913141503077438, 'ci': 0.03766816517128746}"
9,0,"{'mean': 0.9996403510075024, 'ci': array([8.78094705e-05])}"
9,1,"{'mean': 0.99638264275175, 'ci': 0.0014794613384010447}"
9,2,"{'mean': 0.9986963141510694, 'ci': array([9.5648161e-05])}"
9,3,"{'mean': 0.9954948045832622, 'ci': 0.0014247497194985748}"
9,4,"{'mean': 0.998348270958691, 'ci': 0.0001637612812107614}"
9,5,"{'mean': 0.9875398202114861, 'ci': 0.002589841573962137}"
9,6,"{'mean': 0.9935624912352011, 'ci': 0.0011601434583765613}"
9,7,"{'mean': 0.9443603402725277, 'ci': 0.008573578339122534}"
10,0,"{'mean': 0.9995654023799693, 'ci': array([9.79973702e-05])}"
10,1,"{'mean': 0.9940393102181607, 'ci': 0.004973958455212757}"
10,2,"{'mean': 0.9981463943906655, 'ci': array([0.00025202])}"
10,3,"{'mean': 0.9951257599976877, 'ci': 0.0024074676076448753}"
10,4,"{'mean': 0.9982590348116366, 'ci': 0.00020316229381556195}"
10,5,"{'mean': 0.9880523606087096, 'ci': 0.0037898506177970193}"
10,6,"{'mean': 0.9941827276614932, 'ci': 0.0023863248655742186}"
10,7,"{'mean': 0.9509818230988052, 'ci': 0.01767633558797832}"
11,0,"{'mean': 0.9996699918583861, 'ci': array([9.66698768e-05])}"
11,1,"{'mean': 0.9971195385458556, 'ci': 0.0011445729252246295}"
11,2,"{'mean': 0.9985650430601453, 'ci': array([0.00019112])}"
11,3,"{'mean': 0.9968282126607186, 'ci': 0.0013015858637109856}"
11,4,"{'mean': 0.9984214727475793, 'ci': 0.0003679220526565663}"
11,5,"{'mean': 0.9900694560507195, 'ci': 0.003171715103128525}"
11,6,"{'mean': 0.9952632215453252, 'ci': 0.001407696845274975}"
11,7,"{'mean': 0.9681996721343739, 'ci': 0.011295417509349592}"
12,0,"{'mean': 0.9996761381843102, 'ci': array([6.9962504e-05])}"
12,1,"{'mean': 0.9962686848656336, 'ci': 0.0012784625749902023}"
12,2,"{'mean': 0.9982011713030513, 'ci': array([0.0001318])}"
12,3,"{'mean': 0.996570837359639, 'ci': 0.0013287043003119559}"
12,4,"{'mean': 0.9981859431734774, 'ci': 0.0003571562030392217}"
12,5,"{'mean': 0.9903466056591141, 'ci': 0.0027658966992762934}"
12,6,"{'mean': 0.995665761047416, 'ci': 0.002994730030289383}"
12,7,"{'mean': 0.9649479276405318, 'ci': 0.017064285824729963}"
13,0,"{'mean': 0.9996271480327895, 'ci': array([9.74357798e-05])}"
13,1,"{'mean': 0.9967061231372321, 'ci': 0.0006983045008162048}"
13,2,"{'mean': 0.9978410599262316, 'ci': array([0.00022363])}"
13,3,"{'mean': 0.9968592243192779, 'ci': 0.0010359313010986915}"
13,4,"{'mean': 0.9979031829982025, 'ci': 0.00033661236105264614}"
13,5,"{'mean': 0.9887377847094653, 'ci': 0.004934443607122807}"
13,6,"{'mean': 0.9946832003752569, 'ci': 0.002179321583474114}"
13,7,"{'mean': 0.960590439785801, 'ci': 0.019225094243410346}"
14,0,"{'mean': 0.9996849748645169, 'ci': array([0.00010024])}"
14,1,"{'mean': 0.9971324028198412, 'ci': 0.0010670451714065443}"
14,2,"{'mean': 0.997805945932719, 'ci': array([0.00032382])}"
14,3,"{'mean': 0.9974666723848783, 'ci': 0.0005206999610574137}"
14,4,"{'mean': 0.9979681248097009, 'ci': 0.0003284226323008177}"
14,5,"{'mean': 0.9904867849465314, 'ci': 0.0034755133574781993}"
14,6,"{'mean': 0.9948106398345075, 'ci': 0.0019439529362055286}"
14,7,"{'mean': 0.960756053752326, 'ci': 0.018483389640356784}"
