Round,Cid,Size of parameters,Loss,Accuracy
1,15,8400,2.1874215602874756,0.234375
1,14,8400,2.190556287765503,0.234375
1,17,8400,2.2296903133392334,0.359375
1,21,8400,2.1573996543884277,0.3125
1,7,8400,2.1917166709899902,0.4375
1,24,8400,2.1867841482162476,0.203125
1,28,8400,2.249236226081848,0.3125
1,11,8400,2.1914923191070557,0.328125
1,0,8400,2.184738039970398,0.40625
1,25,8400,2.2228026390075684,0.1875
1,23,8400,2.213860511779785,0.328125
1,13,8400,2.1665000915527344,0.375
1,9,8400,2.2087526321411133,0.15625
1,27,8400,2.1573281288146973,0.25
1,4,8400,2.245732545852661,0.15625
1,10,8400,2.184656858444214,0.296875
1,5,8400,2.2041021585464478,0.25
1,29,8400,2.241671085357666,0.296875
1,1,8400,2.1970624923706055,0.40625
1,3,8400,2.198347568511963,0.25
1,8,8400,2.230195999145508,0.21875
1,12,8400,2.17904794216156,0.234375
1,16,8400,2.205427885055542,0.375
1,20,8400,2.19283127784729,0.328125
1,6,8400,2.2216601371765137,0.21875
1,22,8400,2.2142646312713623,0.25
1,19,8400,2.178544044494629,0.328125
1,2,8400,2.198634147644043,0.28125
1,26,8400,2.221732020378113,0.21875
1,18,8400,2.111321806907654,0.390625
2,5,8400,2.090660810470581,0.375
2,16,8400,2.093272566795349,0.390625
2,29,8400,2.1114219427108765,0.171875
2,10,8400,2.0798563957214355,0.1875
2,4,8400,2.16230845451355,0.34375
2,21,8400,2.016398549079895,0.4375
2,11,8400,2.0790237188339233,0.328125
2,17,8400,2.122930407524109,0.25
2,25,8400,2.1566038131713867,0.234375
2,24,8400,2.12363862991333,0.28125
2,27,8400,2.0311819911003113,0.21875
2,13,8400,2.0498539209365845,0.296875
2,14,8400,2.06205677986145,0.328125
2,12,8400,2.054245352745056,0.265625
2,22,8400,2.0785415172576904,0.296875
2,23,8400,2.119729995727539,0.171875
2,18,8400,2.084744930267334,0.390625
2,7,8400,2.0375144481658936,0.4375
2,2,8400,2.0861783027648926,0.296875
2,19,8400,2.0572595596313477,0.375
2,6,8400,2.0561647415161133,0.375
2,28,8400,2.157619833946228,0.265625
2,15,8400,2.165605902671814,0.359375
2,1,8400,2.1138033866882324,0.34375
2,26,8400,2.062809944152832,0.125
2,9,8400,2.1261744499206543,0.25
2,20,8400,2.0987597703933716,0.34375
2,0,8400,2.105626106262207,0.296875
2,3,8400,2.1605019569396973,0.328125
2,8,8400,2.1925277709960938,0.34375
3,19,8400,1.9317110776901245,0.28125
3,23,8400,2.0309470891952515,0.125
3,12,8400,1.9032050967216492,0.21875
3,13,8400,1.9131098985671997,0.171875
3,22,8400,1.915475845336914,0.25
3,25,8400,2.074937582015991,0.140625
3,18,8400,1.83207768201828,0.296875
3,14,8400,1.9478870034217834,0.21875
3,4,8400,1.9540845155715942,0.34375
3,11,8400,1.9618292450904846,0.234375
3,1,8400,2.086259603500366,0.25
3,27,8400,2.0215433835983276,0.15625
3,16,8400,1.9858124256134033,0.265625
3,10,8400,1.9624137878417969,0.15625
3,3,8400,2.0669444799423218,0.375
3,26,8400,2.0391491651535034,0.125
3,15,8400,1.940892219543457,0.328125
3,20,8400,1.9156180024147034,0.203125
3,9,8400,2.0516653060913086,0.28125
3,8,8400,2.1132359504699707,0.34375
3,6,8400,1.9463517665863037,0.28125
3,28,8400,2.0522578954696655,0.171875
3,24,8400,2.04395067691803,0.21875
3,29,8400,2.0920368432998657,0.171875
3,7,8400,1.9422754049301147,0.4375
3,0,8400,1.9916009306907654,0.203125
3,5,8400,2.0448938608169556,0.359375
3,2,8400,2.0580097436904907,0.25
3,21,8400,1.9678244590759277,0.421875
3,17,8400,1.9525360465049744,0.421875
