Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.365266,1,0.154743,40.01237308633418,0.2477976349433265,0.292731,[]
3.351511,2,0.174565,53.8048324967191,0.2851842290437415,0.298905,[]
3.204546,3,0.275922,60.20737081122211,0.3555086063721486,0.409836,[]
3.155725,4,0.293495,78.03947718943279,0.40044794241301107,0.507508,[]
3.125506,5,0.316732,52.660492781591024,0.38182343237585015,0.424925,[]
3.109559,6,0.349796,57.88523127707101,0.416781635410936,0.506006,[]
3.165607,7,0.353544,61.6245689640098,0.4326699574878973,0.522523,[]
3.100136,8,0.339635,46.96477403331139,0.43101232135200657,0.495495,[]
3.135387,9,0.375781,58.89261413793753,0.44601481946614,0.48802,[]
3.127356,10,0.393021,60.054537713648244,0.46215867994539145,0.506936,[]
3.387937,11,0.396269,60.439970218391075,0.4669993920139771,0.498498,[]
3.090381,12,0.369368,56.377189536194514,0.44975820048853343,0.499369,[]
3.13377,13,0.41101,57.23973707137376,0.467206515606328,0.518285,[]
3.120018,14,0.396602,55.9507819427039,0.4573164598965908,0.479424,[]
3.152871,15,0.429833,62.60948410584455,0.4810592104601736,0.54855,[]
3.214465,16,0.443408,59.98799879975994,0.5051323811635454,0.546547,[]
3.121598,17,0.41659,50.50435624775351,0.47438183095772324,0.545045,[]
3.127151,18,0.430166,63.12834149571807,0.5095820343716713,0.546547,[]
3.122256,19,0.44624,59.5406583772803,0.5118820758627166,0.557377,[]
3.119433,20,0.456983,63.21097610383816,0.5123339033800143,0.571248,[]
3.41819,21,0.447905,61.193872242243344,0.5288061214504435,0.578078,[]
3.176357,22,0.4564,63.35613624582864,0.5214648077479282,0.572509,[]
3.104403,23,0.475473,74.69770746147435,0.54374126201777,0.605296,[]
3.138448,24,0.475806,64.01583788407366,0.5296593205613606,0.568726,[]
3.218906,25,0.477305,59.83266248463293,0.5255039307288694,0.54321,[]
3.149668,26,0.477805,70.69390001973296,0.5280783013469204,0.547289,[]
3.118984,27,0.483635,69.09578496551002,0.539918325180077,0.606607,[]
3.126384,28,0.472391,73.4720354965071,0.5352980041694151,0.591592,[]
3.136758,29,0.469393,57.899568219460846,0.5351202404827011,0.561815,[]
3.101266,30,0.491297,63.38570422421763,0.5469906929854881,0.602102,[]
3.146827,31,0.485217,61.1785092986091,0.5480828878969928,0.603604,[]
3.147976,32,0.469226,68.96383110007737,0.5375069875669161,0.576132,[]
3.142119,33,0.496877,60.8523623206199,0.5572563129989885,0.597598,[]
3.520996,34,0.504789,71.35928460964277,0.5760772952054645,0.624212,[]
3.097671,35,0.494795,64.95573492771827,0.561601267056467,0.592686,[]
3.150423,36,0.510869,65.0661970611469,0.5655710921410735,0.584362,[]
3.15605,37,0.492713,57.95912352684432,0.5440422591604039,0.602881,[]
3.234922,38,0.500541,56.68024347160129,0.5622733636501017,0.604938,[]
3.127754,39,0.510619,67.13231338185807,0.5741363325676764,0.602102,[]
3.113578,40,0.526193,70.4002130678594,0.5900109711493478,0.617117,[]
3.184525,41,0.52486,72.40711291026595,0.5912932523683542,0.640605,[]
3.14804,42,0.535354,74.67489537990662,0.5953309727478653,0.638083,[]
3.120251,43,0.537103,71.38590547159852,0.5986200198712635,0.641141,[]
3.158535,44,0.530357,71.36063340526064,0.5898778442308357,0.626734,[]
3.144787,45,0.528192,72.6435819601429,0.5937757471254355,0.621622,[]
3.150033,46,0.535021,74.95838845652966,0.5987381576590073,0.629129,[]
3.164275,47,0.540518,74.35825441738126,0.6034934136988366,0.63964,[]
3.121283,48,0.536687,68.75434531722341,0.6011698052811497,0.636637,[]
3.12458,49,0.523361,67.93276087426449,0.5844455850662719,0.613169,[]
3.527027,50,0.527942,61.08721224609943,0.5904561085508251,0.632132,[]
