Server round,Layer,Similarity
1,0,0.9993827431663446
1,1,0.9841649935030464
1,2,0.9998995986494003
1,3,0.8305528370835463
1,4,0.9979370366371407
1,5,0.7480323926686753
1,6,0.7867503246521858
1,7,0.20226391371821983
2,0,0.9994064504882886
2,1,0.9501929064354592
2,2,0.999853538565358
2,3,0.8796983151659071
2,4,0.9965380214288623
2,5,0.8661607101123675
2,6,0.8316739613957393
2,7,0.23496147584687488
3,0,0.9991760419410106
3,1,0.9142539058962659
3,2,0.9997605359938403
3,3,0.90047120245674
3,4,0.9949638689390232
3,5,0.8464099103712842
3,6,0.8371926521929369
3,7,0.1957921623668644
4,0,0.9995228331226792
4,1,0.9556174756304662
4,2,0.9995183233430803
4,3,0.8554928316818536
4,4,0.9940199086450124
4,5,0.8127212737949391
4,6,0.863338070712429
4,7,0.3648174392981994
5,0,0.99739074946161
5,1,0.9705744854033279
5,2,0.9981934092186462
5,3,0.8965338636853438
5,4,0.993333436876504
5,5,0.8224600417959511
5,6,0.8059677476151621
5,7,0.30347145378003487
6,0,0.9959154995661142
6,1,0.9804951340020005
6,2,0.9980089302277936
6,3,0.9214381496341594
6,4,0.9925065052554013
6,5,0.8547729093325995
6,6,0.8777669083808436
6,7,0.4479748377184131
7,0,0.9976836437848964
7,1,0.9646101854115163
7,2,0.9984158159569504
7,3,0.8906224919297362
7,4,0.9933045014143033
7,5,0.836467583544454
7,6,0.8947452498785662
7,7,0.4494341187826161
8,0,0.9980684345927738
8,1,0.9839414104113962
8,2,0.9988275863648708
8,3,0.9210871687664489
8,4,0.9894427172865882
8,5,0.8552795672297099
8,6,0.9059050745795335
8,7,0.4175788426097542
9,0,0.9984631389076974
9,1,0.977254062225483
9,2,0.998881030939314
9,3,0.9180995343441999
9,4,0.990877470838111
9,5,0.877486566074983
9,6,0.8767642595176505
9,7,0.45275160913167484
10,0,0.9988516486685434
10,1,0.9842597003364734
10,2,0.9986904707823809
10,3,0.9421608220606937
10,4,0.9943445139742257
10,5,0.9218330946220453
10,6,0.9238511863972024
10,7,0.5692110469238625
11,0,0.999059789019149
11,1,0.9619651874459504
11,2,0.9992330272831879
11,3,0.9547690787067964
11,4,0.994096428574303
11,5,0.9116354150380626
11,6,0.9183904263063273
11,7,0.5568485834274975
12,0,0.9993073135645226
12,1,0.9885459498361914
12,2,0.9999284678114059
12,3,0.9268992601552078
12,4,0.9904680232486415
12,5,0.8927980030482149
12,6,0.8764768484257043
12,7,0.5694977325952915
13,0,0.9994867207462593
13,1,0.9911461459631424
13,2,0.9993524164980804
13,3,0.922925264226726
13,4,0.9913922548701827
13,5,0.90752871157289
13,6,0.9469210449971482
13,7,0.6369065949934982
14,0,0.9995982191340191
14,1,0.9898632376723047
14,2,0.9994042640558555
14,3,0.9240232949496328
14,4,0.9914578045365684
14,5,0.9132849342704653
14,6,0.950343539429073
14,7,0.7116479794084021
15,0,0.9994962150780785
15,1,0.9899196995133109
15,2,0.9993363644646874
15,3,0.9614848125487624
15,4,0.9935239517578367
15,5,0.9330155225917175
15,6,0.9502939783259072
15,7,0.6592699192317388
16,0,0.9993396057587874
16,1,0.9782337832498781
16,2,0.9988409576098837
16,3,0.8994871848315421
16,4,0.9912522909312735
16,5,0.8818477173913757
16,6,0.9394398464029236
16,7,0.5620763721576344
17,0,0.9997295196443092
17,1,0.9933670521008789
17,2,0.9990310252854261
17,3,0.9415617780802554
17,4,0.9938958459169064
17,5,0.8780548195424355
17,6,0.9538299627265202
17,7,0.6450040259981417
18,0,0.9997334572642848
18,1,0.9919126437072506
18,2,0.9995813571406563
18,3,0.9651825451458387
18,4,0.9921800558546398
18,5,0.9344391494864293
18,6,0.9636498137072288
18,7,0.7794992345222399
19,0,0.9995525217996696
19,1,0.9898876610892676
19,2,0.9991442623426748
19,3,0.9521316584646486
19,4,0.994243155845134
19,5,0.9361928725249741
19,6,0.9648562282217491
19,7,0.8069204844994378
20,0,0.9997746608579784
20,1,0.991666315221943
20,2,0.998872786456158
20,3,0.9740635643880279
20,4,0.9950915131830692
20,5,0.957257782571124
20,6,0.9712983060524691
20,7,0.8939776472174416
