Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,18,0,556,1.721925,0.582601
1,6,1501116,692,4.135826,0.0
1,17,1501116,692,3.907863,0.0
1,15,1501116,692,4.480773,0.005622
1,12,1501116,692,4.101081,0.0
1,19,1501116,692,4.289217,0.008171
1,7,0,556,1.825477,0.27907
1,1,1501116,692,4.077676,0.0
1,5,1501116,692,4.098092,0.0
1,3,0,556,2.006354,0.502177
1,11,1501116,692,4.088502,0.091065
1,2,0,556,2.19969,0.315745
1,0,1501116,692,4.227561,0.017063
1,13,1501116,692,4.124253,0.039098
1,4,0,556,2.758277,0.129323
1,8,0,556,2.238636,0.158007
1,10,1501116,692,4.129579,0.010204
1,14,1501116,692,3.932455,0.0
1,9,1501116,692,4.364659,0.004725
1,16,1501116,692,4.195538,0.032922
2,1,0,560,2.240273,0.220379
2,6,1501116,696,4.351755,0.0
2,11,0,560,2.410471,0.338488
2,17,1501116,696,4.145719,0.0
2,2,0,560,2.112762,0.315745
2,7,222976,636,2.493805,0.27907
2,13,1501116,696,4.260291,0.000752
2,16,0,560,2.030899,0.241975
2,3,222976,636,2.59655,0.525399
2,5,0,560,1.474378,0.35082
2,15,1501116,696,4.681073,0.0
2,10,1501116,696,4.025711,0.0
2,0,1501116,696,4.508999,0.0
2,8,222976,636,2.704777,0.158007
2,14,1501116,696,4.246386,0.008108
2,18,0,560,1.671534,0.487698
2,4,222976,636,2.987394,0.129323
2,12,1501116,696,4.462274,0.0
2,19,1501116,696,4.375823,0.001257
2,9,1501116,696,4.30029,0.0
3,1,222976,636,2.604115,0.220379
3,2,222976,636,2.559052,0.316583
3,6,1501116,696,4.166872,0.016685
3,17,0,560,1.824586,0.479545
3,11,0,560,2.355449,0.218213
3,7,0,560,1.366519,0.618605
3,13,1501116,696,4.039871,0.093233
3,0,1501116,696,4.582186,0.038391
3,8,1404672,660,2.840548,0.17153
3,12,1501116,696,4.457159,0.000605
3,5,222976,636,2.147682,0.573115
3,16,222976,636,2.615704,0.24856
3,4,0,560,2.307814,0.454135
3,9,1501116,696,4.093528,0.138216
3,10,1501116,696,4.167609,0.029252
3,18,0,560,1.360846,0.627417
3,14,0,560,1.663619,0.472297
3,3,1404672,660,2.627621,0.327286
3,15,1501116,696,4.425841,0.047084
3,19,1501116,696,4.409298,0.02137
4,7,0,560,1.055629,0.612093
4,6,1501116,696,3.960228,0.07119
4,17,222976,636,2.337372,0.496591
4,18,222976,636,1.823027,0.637083
4,10,1501116,696,3.755614,0.015646
4,16,1404672,660,2.62029,0.316049
4,8,1404672,660,2.863806,0.201423
4,4,222976,636,2.600889,0.406015
4,1,1404672,660,2.74329,0.386256
4,9,0,560,1.13509,0.619019
4,11,222976,636,2.571854,0.428694
4,3,0,560,1.413363,0.570392
4,12,0,560,0.600915,0.821644
4,5,1404672,660,2.195342,0.31541
4,14,222976,636,2.21892,0.506757
4,2,0,560,1.281858,0.572864
4,15,0,560,0.752025,0.784259
4,19,1501116,696,3.904241,0.10308
4,13,1501116,696,4.223694,0.06391
4,0,1501116,696,4.131687,0.052407
5,1,1404672,660,2.768264,0.25237
5,16,0,560,0.818539,0.741564
5,7,222976,636,1.781504,0.529302
5,13,0,560,1.549249,0.508271
5,11,0,560,1.171969,0.630584
5,2,222976,636,1.896541,0.525126
5,3,222976,636,1.851549,0.592888
5,4,1404672,660,2.457592,0.420301
5,18,1404672,660,1.82175,0.665202
5,8,0,560,0.681544,0.795018
5,19,0,560,1.171755,0.62665
5,10,1501116,696,3.475162,0.107483
5,6,1501116,696,2.966498,0.101224
5,17,1404672,660,2.339851,0.593182
5,14,1404672,660,2.27876,0.533784
5,9,222976,636,1.71255,0.608387
5,15,222976,636,1.367676,0.783556
5,5,1404672,660,2.384109,0.627541
5,0,0,560,0.995854,0.627666
5,12,222976,636,1.356078,0.839178
6,1,0,560,0.8192,0.736967
6,11,222976,636,1.814797,0.630584
6,6,1501116,696,2.576831,0.290323
6,2,0,560,0.907598,0.754606
6,17,1404672,660,2.677988,0.251136
6,18,0,560,0.671267,0.799649
6,8,0,560,0.672104,0.809253
6,13,222976,636,2.159737,0.499248
6,15,0,560,0.405849,0.886156
6,3,1404672,660,1.864784,0.755443
6,10,1501116,696,3.470766,0.085714
6,16,222976,636,1.407037,0.727572
6,19,222976,636,2.040068,0.578253
6,7,1404672,660,1.712162,0.620465
6,5,1404672,660,2.858465,0.299016
6,4,1404672,660,2.562154,0.406767
6,0,0,560,2.038319,0.571603
6,9,1404672,660,1.830061,0.626698
6,14,1404672,660,2.433287,0.466216
6,12,1404672,660,1.410885,0.779927
7,1,0,560,0.986288,0.656398
7,6,1501116,696,2.826883,0.216908
7,7,1404672,660,2.183464,0.774884
7,13,0,560,0.864324,0.753383
7,17,1404672,660,2.615043,0.414773
7,4,0,560,1.146811,0.609774
7,11,1404672,660,1.723139,0.597938
7,16,1404672,660,1.53223,0.723457
7,2,0,560,0.780163,0.772194
7,8,222976,636,1.263041,0.799288
7,18,222976,636,1.036781,0.760984
7,12,0,560,0.338375,0.903265
7,15,222976,636,1.12688,0.837667
7,10,0,560,0.828995,0.743537
7,3,1404672,660,1.875893,0.725689
7,19,1404672,660,2.094323,0.56631
7,14,1404672,660,2.678972,0.421622
7,9,1404672,660,2.240937,0.524513
7,5,1404672,660,2.841338,0.490492
7,0,222976,636,1.721905,0.533821
8,1,222976,636,1.581797,0.648104
8,6,0,560,0.761305,0.767519
8,7,0,560,0.797379,0.768372
8,18,0,560,0.433354,0.87522
8,13,222976,636,1.724708,0.689474
8,4,0,560,1.248653,0.642857
8,12,0,560,0.269646,0.920193
8,2,222976,636,1.252606,0.766332
8,15,1404672,660,1.164657,0.798313
8,10,222976,636,1.54614,0.663946
8,8,1404672,660,1.333855,0.72242
