Server round,Layer,Similarity
1,0,0.9994880055701473
1,1,0.9276076546576331
1,2,0.9996719635171787
1,3,0.8874697969333706
1,4,0.9986576113283056
1,5,0.8783209935099047
1,6,0.924671570039339
1,7,0.23872381901799364
2,0,0.9988515931381293
2,1,0.9400651462887065
2,2,0.999622798173415
2,3,0.9175341274802548
2,4,0.9979523361160778
2,5,0.9078046379032675
2,6,0.922052838631391
2,7,0.27919343654601597
3,0,0.9980156098103409
3,1,0.9850717854170478
3,2,0.9993665324910591
3,3,0.9703250469186709
3,4,0.9982182372573644
3,5,0.9463126583629861
3,6,0.944429498863771
3,7,0.5125689277910884
4,0,0.9991328218336984
4,1,0.9910871634590893
4,2,0.9994057385812619
4,3,0.988276236164583
4,4,0.9984835530896019
4,5,0.9688852272583527
4,6,0.9710214002447226
4,7,0.6909877639531833
5,0,0.9987673843248815
5,1,0.9939437546219855
5,2,0.9990186750310506
5,3,0.9921114101795214
5,4,0.9975230649947125
5,5,0.9754057384400537
5,6,0.9636552211615386
5,7,0.7624442136403912
6,0,0.9993862515496065
6,1,0.9937438659650967
6,2,0.9988088962033569
6,3,0.993567035624348
6,4,0.9981687189365324
6,5,0.9733284444558302
6,6,0.9771034526178125
6,7,0.8163049590913771
7,0,0.9993912198659199
7,1,0.9914750173281384
7,2,0.9982269726337515
7,3,0.9922176027719898
7,4,0.9973367138425148
7,5,0.9733708406790078
7,6,0.9750386615430572
7,7,0.8144023742894801
8,0,0.9994607384686596
8,1,0.992702589986202
8,2,0.998182320395072
8,3,0.9904188262924499
8,4,0.9976256444670795
8,5,0.9771125068178868
8,6,0.985592170997999
8,7,0.8628920142059685
9,0,0.9996551165452813
9,1,0.9956545657433474
9,2,0.9985048392441694
9,3,0.9955935420397041
9,4,0.997611956569767
9,5,0.9840811119820024
9,6,0.9862727409405251
9,7,0.9061661896853606
10,0,0.9996036867609971
10,1,0.997071762748211
10,2,0.9983802280992431
10,3,0.995595210373661
10,4,0.9977847583541388
10,5,0.9806126291187347
10,6,0.9856939337000541
10,7,0.9041402901150707
11,0,0.9997788674107689
11,1,0.9963103224415929
11,2,0.9989951288978524
11,3,0.9963341126987845
11,4,0.9978577013060543
11,5,0.9787550887835081
11,6,0.9876385860279471
11,7,0.8919646256442529
12,0,0.9996648882531872
12,1,0.9945082307405415
12,2,0.9976778686331444
12,3,0.9967333568954316
12,4,0.9977537834238146
12,5,0.9845843707475409
12,6,0.9921813821807536
12,7,0.9276478311880164
13,0,0.9996592828344218
13,1,0.9962562057670677
13,2,0.9978955631926704
13,3,0.9961550872424537
13,4,0.997367771126699
13,5,0.9834155819708988
13,6,0.9899400910132045
13,7,0.9230041112291474
14,0,0.999656372712304
14,1,0.9964073952986311
14,2,0.9976021655537014
14,3,0.9967673487230257
14,4,0.9974362808373098
14,5,0.9883766913684306
14,6,0.9933299705119524
14,7,0.9408932624169273
15,0,0.9996214364301189
15,1,0.997265910581472
15,2,0.9978616324833768
15,3,0.9971384772745115
15,4,0.9978973806308004
15,5,0.9865015699485536
15,6,0.994373130724242
15,7,0.9415874873949203
16,0,0.9997127652581757
16,1,0.9970359799581274
16,2,0.998161912665156
16,3,0.9970621572808672
16,4,0.9974732097895999
16,5,0.9823733610210398
16,6,0.9920508420684709
16,7,0.9247517980041898
17,0,0.9997251451256844
17,1,0.9970314755686575
17,2,0.997427964877797
17,3,0.9971836848916027
17,4,0.9975324499236784
17,5,0.9875360325252386
17,6,0.9937909349194718
17,7,0.9489555419750036
18,0,0.9995887337886121
18,1,0.9970026616569189
18,2,0.9981130832527848
18,3,0.997721228426265
18,4,0.9978019864233619
18,5,0.9873955003228824
18,6,0.995619933207935
18,7,0.9552536328700295
19,0,0.9995702336554694
19,1,0.9974397610616674
19,2,0.9975532911204251
19,3,0.9979951624252612
19,4,0.9976467546106407
19,5,0.9889347074689869
19,6,0.9950967360457795
19,7,0.955381028905296
20,0,0.9996074207570537
20,1,0.9976608373675001
20,2,0.9970887863314576
20,3,0.9979113074291623
20,4,0.9973411180203763
20,5,0.9894977336362767
20,6,0.9953981348780582
20,7,0.9675176519383039
