Server round,Layer,Similarity
1,0,0.45931404856304764
1,1,0.18601694583046324
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.3876260297842657
1,7,0.006274786149517626
2,0,0.9419786231357565
2,1,0.9928547306913735
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.7191249663899031
2,7,0.36232976748057766
3,0,0.9714277301560211
3,1,0.9981833215806802
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.8018127222874433
3,7,0.4691934148786037
4,0,0.9601629863036107
4,1,0.9956466077648952
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.7041209271827413
4,7,0.3036242553990596
5,0,0.9681952846463417
5,1,0.9887640861788518
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.6228018299662452
5,7,0.3361777194765998
6,0,0.9562602953316909
6,1,0.9853782513513529
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.5705735699772945
6,7,0.24309930121987433
7,0,0.9622790531695481
7,1,0.9758098044454755
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.5566621770851014
7,7,0.30137766363154733
8,0,0.9583332287088911
8,1,0.9709234274262385
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.5309022578168522
8,7,0.2892748644308185
9,0,0.9683687595004198
9,1,0.9513545243333176
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.48099335637736745
9,7,0.2650540118980653
10,0,0.9531886214915194
10,1,0.9610859374209723
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.4741353679852085
10,7,0.25713880912494774
11,0,0.9450760269531057
11,1,0.9398152458418175
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.5244227694216073
11,7,0.30724574673927546
12,0,0.952031737777812
12,1,0.9487072696528257
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.4886396818036312
12,7,0.32220953506160005
13,0,0.9264192191197754
13,1,0.8761224109795029
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.38698634538964544
13,7,0.1940841690362722
14,0,0.935146199515191
14,1,0.8906018005575826
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.3488828922831489
14,7,0.211741469247376
15,0,0.9461149454000068
15,1,0.883117916949144
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.456038874246182
15,7,0.32516438152741034
16,0,0.9201048197519964
16,1,0.9430176910061158
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.4701684244288054
16,7,0.26070554676248253
17,0,0.9310778020169966
17,1,0.8754695315809699
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.49092205428862284
17,7,0.2545101917232167
18,0,0.9333246053855212
18,1,0.8225458644052361
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.436294143514784
18,7,0.22077913821264886
19,0,0.9112768722192023
19,1,0.8751280905574883
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.4873820663630537
19,7,0.2566821744931138
20,0,0.9406403842274821
20,1,0.8078005314185502
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.40549645749146995
20,7,0.2858682816623516
21,0,0.9090468602204663
21,1,0.7415077946068256
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.4503850596788848
21,7,0.23190326685265925
22,0,0.9131247590290185
22,1,0.8064053791282199
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.37530517398091234
22,7,0.17400386093174156
23,0,0.9156506986224472
23,1,0.8184216918560338
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.4284257729843397
23,7,0.21669937270171616
24,0,0.913532982073689
24,1,0.8440088280832422
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.4453671600715689
24,7,0.25462237889890277
25,0,0.9009293822131291
25,1,0.7692176996346913
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.4133939206617813
25,7,0.24799656338451262
26,0,0.888343415799214
26,1,0.8423330565445982
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.46031035513744634
26,7,0.2732573360558244
27,0,0.8951031154460121
27,1,0.6622112783594002
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.43449079152688724
27,7,0.20678409822095897
28,0,0.9054069946675097
28,1,0.6667934257355034
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.459878753941493
28,7,0.2544757318142787
29,0,0.8915514958298275
29,1,0.6730430813712194
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.4467607823592936
29,7,0.18717450428026575
30,0,0.9026993534703892
30,1,0.7291578974982719
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.4008633452497372
30,7,0.16097529482708037
31,0,0.877540692957851
31,1,0.7043538110815345
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.4102408050244077
31,7,0.16461084616736707
32,0,0.8702594161547971
32,1,0.37921825601956366
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,0.3703876606193004
32,7,0.21747739115025447
33,0,0.865085536321363
33,1,0.7185229620309563
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.4002784614002657
33,7,0.21947923214200338
34,0,0.8831996037355241
34,1,0.6776403904281727
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.44709985633485605
34,7,0.1466494952702529
35,0,0.852358737615685
35,1,0.5800050211073662
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.40287381736970046
35,7,0.2690704309573195
36,0,0.8708719745334506
36,1,0.7348847143886555
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.4388933910197466
36,7,0.285532205559106
37,0,0.8815944100619055
37,1,0.6821439618511919
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.4254344763497941
37,7,0.21294707064968485
38,0,0.8911366302193783
38,1,0.6054032265613364
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.48342106082441405
38,7,0.1867690722928351
39,0,0.8754116336843722
39,1,0.6746174308702885
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.41169196785762585
39,7,0.24433662988838656
40,0,0.8308801247687535
40,1,0.5915354919760184
40,2,0.0
40,3,0.0
40,4,0.0
40,5,0.0
40,6,0.44409864920265135
40,7,0.25248100645976285
41,0,0.8640856504959978
41,1,0.5539525074037571
41,2,0.0
41,3,0.0
41,4,0.0
41,5,0.0
41,6,0.4591032457067748
41,7,0.15226665848177104
42,0,0.8743886616988824
42,1,0.40668981561135514
