Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,12,2404028,604,3.804286,0.069699
1,0,2404028,604,3.76219,0.037149
1,15,2404028,604,3.812809,0.085885
1,19,2404028,604,3.823459,0.078693
1,17,2404028,604,3.801873,0.068148
1,11,2404028,604,3.79622,0.12368
1,14,2404028,604,3.803271,0.07244
1,6,2404028,604,3.803695,0.116176
1,16,2404028,604,3.783148,0.085993
1,18,2404028,604,3.440461,0.210049
1,4,2404028,604,3.512123,0.048616
1,10,2404028,604,3.755561,0.158647
1,2,2404028,604,3.513176,0.133748
1,13,2404028,604,3.804032,0.063197
1,8,2404028,604,3.36848,0.198507
1,5,2404028,604,3.787144,0.034815
1,7,2404028,604,3.289541,0.148281
1,9,2404028,604,3.816341,0.03687
1,1,2404028,604,3.851954,0.058378
1,3,2404028,604,3.55362,0.050408
2,2,2404028,608,2.715025,0.343701
2,0,2404028,608,3.092899,0.18044
2,17,2404028,608,2.955689,0.274815
2,10,2404028,608,2.962715,0.281203
2,11,2404028,608,2.548679,0.353695
2,16,2404028,608,3.046915,0.230496
2,15,2404028,608,3.076952,0.21882
2,3,2404028,612,3.404964,0.105263
2,12,2404028,608,3.11217,0.256053
2,18,2404028,608,2.638597,0.333608
2,8,2404028,612,3.221609,0.248507
2,9,2404028,608,3.045753,0.220467
2,5,2404028,608,2.572531,0.346667
2,4,2404028,612,3.344246,0.154824
2,1,2404028,608,2.515654,0.359363
2,7,2404028,612,3.144371,0.233524
2,14,2404028,608,3.087168,0.241465
2,13,2404028,608,3.189311,0.189591
2,19,2404028,608,3.158256,0.228656
2,6,2404028,608,3.248021,0.215441
3,2,2404028,612,2.357576,0.420684
3,1,2404028,612,2.213763,0.431387
3,12,2404028,608,2.006615,0.440939
3,6,2404028,608,2.131562,0.394853
3,5,2404028,612,2.245588,0.40963
3,18,2404028,608,1.836225,0.481054
3,8,2404028,612,2.458931,0.457463
3,19,2404028,608,1.929092,0.447661
3,0,2404028,608,1.956712,0.442002
3,16,2404028,612,2.600537,0.387411
3,7,2404028,608,2.02441,0.401146
3,9,2404028,608,1.971265,0.448457
3,11,2404028,608,1.744745,0.515083
3,4,2404028,608,7.116289,0.07255
3,3,2404028,612,2.670334,0.412898
3,13,2404028,608,2.010906,0.427509
3,15,2404028,608,2.068852,0.429425
3,10,2404028,608,1.894909,0.489474
3,14,2404028,608,3.635801,0.173189
3,17,2404028,608,1.74761,0.504444
4,6,2404028,608,1.92654,0.485294
4,13,2404028,608,1.716823,0.528625
4,19,2404028,608,1.651301,0.547884
4,2,2404028,608,1.479968,0.570762
4,9,2404028,608,5.249062,0.215952
4,5,2404028,612,1.841726,0.506667
4,17,2404028,612,1.574745,0.567407
4,8,2404028,612,1.919932,0.548507
4,14,2404028,612,2.31512,0.365529
4,10,2404028,608,1.681635,0.531579
4,3,2404028,608,1.490197,0.596738
4,11,2404028,612,1.564488,0.573152
4,16,2404028,612,2.019652,0.505319
4,4,2404028,612,3.573403,0.211668
4,7,2404028,608,1.480003,0.570917
4,18,2404028,612,1.616708,0.572488
4,1,2404028,612,1.767526,0.542077
4,0,2404028,608,1.54246,0.572403
4,15,2404028,608,1.828428,0.458551
4,12,2404028,608,2.15758,0.406456
5,2,2404028,612,1.365771,0.620529
5,16,2404028,608,1.334902,0.592199
5,11,2404028,608,1.254483,0.622926
5,9,2404028,612,2.991392,0.373965
5,13,2404028,608,1.770899,0.457249
5,19,2404028,608,1.344801,0.5902
5,7,2404028,612,1.337599,0.623926
5,8,2404028,608,1.288192,0.610448
5,1,2404028,612,1.475157,0.636088
5,14,2404028,612,1.785037,0.50791
5,3,2404028,612,1.369216,0.627131
5,10,2404028,608,1.302813,0.607519
5,0,2404028,608,1.001354,0.686884
5,6,2404028,608,1.660145,0.527941
5,5,2404028,612,1.529911,0.582222
5,4,2404028,612,1.90665,0.438295
5,17,2404028,612,1.380545,0.611852
5,15,2404028,612,1.529146,0.565347
5,12,2404028,612,1.593176,0.528247
5,18,2404028,612,1.414677,0.61285
6,2,2404028,608,1.154702,0.63297
6,16,2404028,612,1.255788,0.623227
6,18,2404028,608,1.079264,0.68369
6,6,2404028,608,1.404141,0.586765
6,13,2404028,612,1.329356,0.601487
6,11,2404028,612,1.144296,0.658371
6,4,2404028,612,1.496944,0.535527
6,12,2404028,612,1.299204,0.61482
6,19,2404028,612,1.173813,0.653304
6,5,2404028,612,1.343907,0.652593
6,10,2404028,608,1.072068,0.687218
6,1,2404028,608,1.102315,0.671721
6,14,2404028,612,1.448253,0.592839
6,17,2404028,612,1.239893,0.66
6,0,2404028,608,0.954861,0.715694
6,9,2404028,612,1.930825,0.534989
6,15,2404028,608,1.3025,0.616131
6,7,2404028,612,1.224391,0.648281
6,3,2404028,612,1.238173,0.661231
6,8,2404028,608,1.190485,0.664179
7,9,2404028,612,1.555347,0.592175
7,6,2404028,608,1.149228,0.652206
7,2,2404028,608,1.016009,0.695956
7,12,2404028,608,1.022456,0.703595
7,4,2404028,608,1.699576,0.483171
7,17,2404028,612,1.104972,0.698519
7,19,2404028,612,1.066046,0.680772
7,1,2404028,608,1.036703,0.682335
7,18,2404028,612,0.999925,0.710873
7,0,2404028,612,0.838412,0.749052
7,8,2404028,612,1.047993,0.686567
7,14,2404028,612,1.268536,0.614488
7,16,2404028,612,1.137935,0.662234
7,11,2404028,612,1.031362,0.691554
7,7,2404028,612,1.132827,0.678367
7,5,2404028,612,1.187653,0.68963
7,10,2404028,608,1.068168,0.669173
7,15,2404028,612,1.170819,0.652726
7,3,2404028,612,1.130407,0.685693
7,13,2404028,608,2.528787,0.279554
8,13,2404028,612,1.446693,0.530112
8,18,2404028,608,0.869539,0.729819
8,8,2404028,612,0.969234,0.708209
8,1,2404028,612,0.910758,0.726308
8,6,2404028,608,0.972523,0.703676
8,4,2404028,608,0.97734,0.697083
8,0,2404028,612,0.763197,0.775588
8,12,2404028,608,1.132479,0.654439
8,16,2404028,612,1.066828,0.676418
8,11,2404028,608,0.940958,0.714932
8,7,2404028,608,1.002126,0.689828
8,2,2404028,612,0.945575,0.725505
8,9,2404028,612,1.35493,0.62754
8,5,2404028,612,1.09111,0.692593
8,10,2404028,612,0.91879,0.717293
8,15,2404028,612,1.090543,0.687827
8,17,2404028,612,1.055318,0.691852
8,14,2404028,612,1.163745,0.654455
8,3,2404028,612,1.039817,0.702743
8,19,2404028,612,0.98973,0.700074
9,4,2404028,608,0.883879,0.727749
9,8,2404028,608,0.876532,0.730597
9,18,2404028,612,0.836769,0.727348
9,2,2404028,612,0.923221,0.726283
9,0,2404028,612,0.748904,0.779378
9,12,2404028,612,0.87477,0.730007
9,15,2404028,612,1.053962,0.687827
9,16,2404028,612,0.98786,0.690603
9,5,2404028,608,0.90089,0.704444
9,6,2404028,612,0.884545,0.716912
9,19,2404028,612,0.960296,0.711952
9,14,2404028,608,1.318996,0.616153
9,3,2404028,612,0.983782,0.727205
9,11,2404028,608,0.868668,0.733786
9,1,2404028,612,0.874588,0.736164
9,13,2404028,608,1.3556,0.58513
9,7,2404028,612,0.858989,0.749284
9,10,2404028,612,0.842416,0.746617
9,9,2404028,612,1.273774,0.660647
9,17,2404028,612,0.97452,0.719259
10,8,2404028,612,0.79213,0.756716
10,4,2404028,612,0.813529,0.74196
10,6,2404028,612,0.859393,0.722794
10,10,2404028,612,0.771054,0.766917
