Server round,Layer,Similarity
1,0,"{'mean': 0.9995030554614543, 'ci': array([0.0004373])}"
1,1,"{'mean': 0.9260922180867824, 'ci': 0.060589543368755105}"
1,2,"{'mean': 0.999700994166402, 'ci': array([0.00019095])}"
1,3,"{'mean': 0.8702626101104527, 'ci': 0.0501360172739046}"
1,4,"{'mean': 0.9987415675514204, 'ci': 0.0004124210203395595}"
1,5,"{'mean': 0.8705814836118719, 'ci': 0.014054111853524676}"
1,6,"{'mean': 0.9210370598623524, 'ci': 0.026652611137641502}"
1,7,"{'mean': 0.24390424098496125, 'ci': 0.14422100663605872}"
2,0,"{'mean': 0.9988587788349662, 'ci': array([0.00045825])}"
2,1,"{'mean': 0.9439822475098683, 'ci': 0.041416200943529935}"
2,2,"{'mean': 0.9996239618046318, 'ci': array([8.33666007e-05])}"
2,3,"{'mean': 0.9265928444672494, 'ci': 0.04474749117935384}"
2,4,"{'mean': 0.9980258054602006, 'ci': 0.000324045403815032}"
2,5,"{'mean': 0.9037550707369696, 'ci': 0.016973186389632522}"
2,6,"{'mean': 0.9253382571070632, 'ci': 0.03201014416675696}"
2,7,"{'mean': 0.2714944933072634, 'ci': 0.13794549495254604}"
3,0,"{'mean': 0.9979566724510066, 'ci': array([0.00054311])}"
3,1,"{'mean': 0.9867483431084582, 'ci': 0.005600729187538733}"
3,2,"{'mean': 0.9994986778986509, 'ci': array([0.0002583])}"
3,3,"{'mean': 0.9697380284428142, 'ci': 0.01912938694657096}"
3,4,"{'mean': 0.9981016412153342, 'ci': 0.0004947488041929793}"
3,5,"{'mean': 0.9441116172985402, 'ci': 0.02346776609173762}"
3,6,"{'mean': 0.9401599866598292, 'ci': 0.015066123992069413}"
3,7,"{'mean': 0.506942059563806, 'ci': 0.20896494022528744}"
4,0,"{'mean': 0.9990991206231298, 'ci': array([0.00029125])}"
4,1,"{'mean': 0.9913749200787553, 'ci': 0.0032817172440086084}"
4,2,"{'mean': 0.9992324077685453, 'ci': array([0.00017567])}"
4,3,"{'mean': 0.9870903992158769, 'ci': 0.005458338157100506}"
4,4,"{'mean': 0.998434759838112, 'ci': 0.00027926305640491034}"
4,5,"{'mean': 0.967161883962992, 'ci': 0.012825770168773176}"
4,6,"{'mean': 0.9706857508844351, 'ci': 0.01267079213992861}"
4,7,"{'mean': 0.6811909828865254, 'ci': 0.0836133710042416}"
5,0,"{'mean': 0.9986746942497176, 'ci': array([0.00087111])}"
5,1,"{'mean': 0.9928260216866928, 'ci': 0.0021206716092851963}"
