Server round,Layer,Similarity
1,0,0.999751181698076
1,1,0.9768423904979991
1,2,0.9997656484583186
1,3,0.8850878854167062
1,4,0.998480305846063
1,5,0.8514667588484182
1,6,0.8844541410628725
1,7,0.2781150751272336
2,0,0.9959031457740881
2,1,0.941628372797426
2,2,0.9993165206621986
2,3,0.9183368232022316
2,4,0.9954259145155455
2,5,0.8773908800802466
2,6,0.8647525008413162
2,7,0.20857689839846114
3,0,0.9987442212390191
3,1,0.9555646012090945
3,2,0.9995945584083854
3,3,0.900267840173321
3,4,0.9973030564337679
3,5,0.867136296979535
3,6,0.8967816152362159
3,7,0.2808099415549748
4,0,0.9989730583730742
4,1,0.987154337610801
4,2,0.9994258712488362
4,3,0.9809847829789656
4,4,0.9973904337124669
4,5,0.9389883105867717
4,6,0.9197734132002409
4,7,0.4891111805333779
5,0,0.997987931217495
5,1,0.9895120283344152
5,2,0.9992346136774071
5,3,0.9881619891256256
5,4,0.9975146760050774
5,5,0.9569063340799581
5,6,0.940533863971809
5,7,0.6775219203510926
6,0,0.9994081139404211
6,1,0.9928743385733382
6,2,0.9990209950250991
6,3,0.9911559238666395
6,4,0.9971697028816192
6,5,0.9593444182757863
6,6,0.9638647897143134
6,7,0.7576428961280909
7,0,0.9993250841045742
7,1,0.9927933468523947
7,2,0.9988904314492858
7,3,0.9931881059184874
7,4,0.9977983861050785
7,5,0.9709586214258362
7,6,0.9633744777400368
7,7,0.7548461775328267
8,0,0.9994196471552228
8,1,0.9890024859102815
8,2,0.9981006582654836
8,3,0.9902657599069039
8,4,0.9946325630294445
8,5,0.9566656717155735
8,6,0.9646133315333419
8,7,0.7420544433191764
9,0,0.9994008168330649
9,1,0.9859046676906793
9,2,0.9989904363030685
9,3,0.990425649122415
9,4,0.9964362584191514
9,5,0.9571276920094124
9,6,0.956476535745378
9,7,0.6961232929954678
10,0,0.9997234420821067
10,1,0.9893541140155305
10,2,0.9986925947910437
10,3,0.9888851688642347
10,4,0.9965228670949919
10,5,0.9569416117859731
10,6,0.9702308082160118
10,7,0.7095587302790975
11,0,0.9995417304944931
11,1,0.9914541337515889
11,2,0.9980678056789514
11,3,0.9892369312341384
11,4,0.9975179776263005
11,5,0.9730526731873962
11,6,0.983462154146609
11,7,0.8579187775969217
12,0,0.9996501108250975
12,1,0.9919451026785904
12,2,0.9985193334237731
12,3,0.9916209098283256
12,4,0.9957181256707615
12,5,0.9612020225409607
12,6,0.9735429621441093
12,7,0.7689413335072461
13,0,0.9996699944687687
13,1,0.9967603284406185
13,2,0.9991141677064083
13,3,0.9955398013709257
13,4,0.9974948151606483
13,5,0.9730925502991465
13,6,0.9802656786900249
13,7,0.8277776504132129
14,0,0.9997286621353849
14,1,0.995515752020364
14,2,0.9985875782554627
14,3,0.993367707263792
14,4,0.9965788514671465
14,5,0.9689460427871586
14,6,0.9811254983056482
14,7,0.861188824569728
15,0,0.9995948027561012
15,1,0.9938693286425359
15,2,0.998311047364289
15,3,0.9940712273430349
15,4,0.9959295937613745
15,5,0.9667823066279678
15,6,0.9775005166191476
15,7,0.8257627609602375
16,0,0.9998122281518588
16,1,0.9960789375799939
16,2,0.9986537473623153
16,3,0.9956130157291776
16,4,0.9969521268761957
16,5,0.9734730386955137
16,6,0.9839788317768257
16,7,0.8727432346050529
17,0,0.9997193539452431
17,1,0.9971268296152132
17,2,0.9987001465603579
17,3,0.9953629262428033
17,4,0.9975135130682059
17,5,0.9760388737685939
17,6,0.9880619528760849
17,7,0.8959097106710714
18,0,0.9996333080231826
18,1,0.9963570623726681
18,2,0.9984559055530622
18,3,0.9947963918923172
18,4,0.9955267287963997
18,5,0.9703214254123682
18,6,0.9805385231216962
18,7,0.8803501879510773
19,0,0.9996966432725264
19,1,0.9961470955018207
19,2,0.998029883804865
19,3,0.9962297848103496
19,4,0.9966781572922335
19,5,0.976058060667583
19,6,0.9883527278151384
19,7,0.9058397307176183
20,0,0.9997510609297328
20,1,0.9969194127459341
20,2,0.9983770700146621
20,3,0.9965492355276458
20,4,0.9970618358881437
20,5,0.9799608946833344
20,6,0.9883494229499349
20,7,0.9219002658831617
