Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,19,1276408,436,2.262396,0.138393
1,17,1276408,436,2.172544,0.012868
1,11,1276408,436,2.594562,0.002604
1,0,1276408,436,2.324678,0.013393
1,12,1276408,436,2.663189,0.0
1,6,1276408,436,1.867754,0.478516
1,13,1276408,436,2.115838,0.0
1,5,1276408,436,2.611189,0.0
1,9,1276408,436,2.780503,0.0
1,16,1276408,436,2.402386,0.0
1,15,1276408,436,2.525126,0.008224
1,2,1203328,396,1.810391,0.366776
1,8,1203328,396,1.94412,0.319853
1,3,1203328,396,1.598887,0.306641
1,10,1276408,436,2.439023,0.035
1,18,1203328,396,1.244643,0.520833
1,4,1203328,396,1.510255,0.385417
1,7,1203328,396,1.581832,0.428571
1,1,1276408,436,2.496002,0.047794
1,14,1276408,436,2.318199,0.028533
2,13,1276408,440,2.335423,0.142857
2,11,1203328,400,1.231127,0.619792
2,19,1276408,440,2.438662,0.008929
2,18,1203328,400,1.224803,0.510417
2,1,1203328,400,1.69243,0.529412
2,3,1203328,404,1.871762,0.324219
2,8,1203328,404,2.05474,0.268382
2,0,1276408,440,2.381204,0.044643
2,12,1276408,440,2.125855,0.154514
2,4,1203328,404,1.777153,0.40625
2,9,1276408,440,2.144552,0.110197
2,2,1203328,400,1.722299,0.417763
2,16,1203328,400,0.493695,0.869048
2,15,1276408,440,2.170175,0.238487
2,17,1276408,440,2.357235,0.029412
2,14,1276408,440,2.422204,0.0
2,7,1203328,404,1.827526,0.40625
2,10,1276408,440,2.169928,0.24625
2,6,1276408,440,2.449576,0.005859
2,5,1203328,400,0.789727,0.65483
3,13,1276408,440,1.680574,0.491071
3,17,1203328,400,1.405075,0.494485
3,15,1276408,440,2.315754,0.120066
3,9,1276408,440,2.277232,0.018092
3,12,1276408,440,2.248099,0.102431
3,3,1203328,404,2.015287,0.361328
3,18,1203328,400,1.120964,0.589583
3,11,1203328,400,1.038497,0.697917
3,0,1276408,440,1.855363,0.327381
3,19,1276408,440,1.971835,0.290179
3,2,1203328,404,1.909792,0.435855
3,8,1203328,404,2.148684,0.251838
3,1,1203328,404,1.882956,0.523897
3,5,1203328,404,1.114592,0.65625
3,7,1203328,400,1.325386,0.508929
