Server round,Layer,Similarity
1,0,"{'mean': 0.9996668365211536, 'ci': array([0.00029617])}"
1,1,"{'mean': 0.9816885035682077, 'ci': 0.008048170322686232}"
1,2,"{'mean': 0.9998609972592442, 'ci': array([5.90920387e-05])}"
1,3,"{'mean': 0.9223802422936441, 'ci': 0.02420654594326055}"
1,4,"{'mean': 0.9991145111952765, 'ci': 0.00029067497900403527}"
1,5,"{'mean': 0.8911002393207482, 'ci': 0.02671721503610458}"
1,6,"{'mean': 0.9499539381318515, 'ci': 0.025911495465590906}"
1,7,"{'mean': 0.16637984057928776, 'ci': 0.10886882785570687}"
2,0,"{'mean': 0.9993789724205143, 'ci': array([0.00022707])}"
2,1,"{'mean': 0.9835465498268579, 'ci': 0.009449015134227468}"
2,2,"{'mean': 0.9997492048161054, 'ci': array([6.6281854e-05])}"
2,3,"{'mean': 0.9730541733705551, 'ci': 0.016685498967682788}"
2,4,"{'mean': 0.9986420705621418, 'ci': 0.0004936802945564311}"
2,5,"{'mean': 0.9531005243623684, 'ci': 0.011812930515550879}"
2,6,"{'mean': 0.9551119429846358, 'ci': 0.026717145406863763}"
2,7,"{'mean': 0.5282038314923129, 'ci': 0.13071293009811857}"
3,0,"{'mean': 0.9991965614726043, 'ci': array([0.00050715])}"
3,1,"{'mean': 0.9933914442248494, 'ci': 0.002234025522264149}"
3,2,"{'mean': 0.9997987617040662, 'ci': array([4.54859272e-05])}"
3,3,"{'mean': 0.9848292613419124, 'ci': 0.006962240320820601}"
3,4,"{'mean': 0.9988870123953076, 'ci': 0.000314773098983534}"
3,5,"{'mean': 0.9799724966856758, 'ci': 0.005016191710512818}"
3,6,"{'mean': 0.9724054851314677, 'ci': 0.015363806892352616}"
3,7,"{'mean': 0.7745985803903479, 'ci': 0.061603388647407664}"
4,0,"{'mean': 0.9992364461333082, 'ci': array([0.00025993])}"
4,1,"{'mean': 0.9852089667602387, 'ci': 0.008390052908131995}"
4,2,"{'mean': 0.9996676587673664, 'ci': array([0.00014574])}"
4,3,"{'mean': 0.9848908311573892, 'ci': 0.009199163988042325}"
4,4,"{'mean': 0.998792001381334, 'ci': 0.00020160089956988703}"
4,5,"{'mean': 0.9797744307640296, 'ci': 0.006364101470647143}"
4,6,"{'mean': 0.9844969142075302, 'ci': 0.0077946398470086775}"
4,7,"{'mean': 0.7731791691121375, 'ci': 0.05943104833184454}"
5,0,"{'mean': 0.9995187630640209, 'ci': array([0.00025861])}"
5,1,"{'mean': 0.9918457629706459, 'ci': 0.0020543446691789757}"
5,2,"{'mean': 0.9993327215283966, 'ci': array([0.0004146])}"
5,3,"{'mean': 0.991495820905384, 'ci': 0.0038893117512195374}"
5,4,"{'mean': 0.9989054725745891, 'ci': 0.0002690893133548977}"
5,5,"{'mean': 0.9808176262094076, 'ci': 0.007070309614862547}"
5,6,"{'mean': 0.9863985563944014, 'ci': 0.007846446379317862}"
5,7,"{'mean': 0.8483490983885352, 'ci': 0.08153218136892226}"
6,0,"{'mean': 0.9995779253242181, 'ci': array([0.00012793])}"
6,1,"{'mean': 0.9942704870872103, 'ci': 0.0009935814989492364}"
6,2,"{'mean': 0.9989849200566839, 'ci': array([0.00026199])}"
6,3,"{'mean': 0.9950095036245495, 'ci': 0.002794575790415199}"
6,4,"{'mean': 0.9985781788602676, 'ci': 0.0003192910406275562}"
6,5,"{'mean': 0.9840960289725498, 'ci': 0.0060275025455603926}"
6,6,"{'mean': 0.990454847720225, 'ci': 0.005190804878320354}"
6,7,"{'mean': 0.891375598850614, 'ci': 0.03192923123742886}"
7,0,"{'mean': 0.9996460883938365, 'ci': array([0.00011092])}"
7,1,"{'mean': 0.9971687360640967, 'ci': 0.0007479176377538366}"
7,2,"{'mean': 0.9987564686556999, 'ci': array([0.00022791])}"
7,3,"{'mean': 0.9967798077007649, 'ci': 0.0008106756975292395}"
7,4,"{'mean': 0.9985491828333158, 'ci': 0.00015594085875270114}"
7,5,"{'mean': 0.987565881468491, 'ci': 0.0036539078876470787}"
7,6,"{'mean': 0.9907454385788697, 'ci': 0.0031634500588200165}"
7,7,"{'mean': 0.8994403981530105, 'ci': 0.03810710507381909}"
8,0,"{'mean': 0.9997124318372888, 'ci': array([8.80047328e-05])}"
8,1,"{'mean': 0.9935117617190384, 'ci': 0.0034945228137027717}"
8,2,"{'mean': 0.998661253162485, 'ci': array([0.00027078])}"
8,3,"{'mean': 0.9963016011232816, 'ci': 0.0009418864007723071}"
8,4,"{'mean': 0.9982235878371152, 'ci': 0.00042135250319996764}"
8,5,"{'mean': 0.9851979056912366, 'ci': 0.0057963624597318075}"
8,6,"{'mean': 0.9899657393903087, 'ci': 0.00550223931135696}"
8,7,"{'mean': 0.9077968871728862, 'ci': 0.0392351039414115}"
9,0,"{'mean': 0.9997100806780507, 'ci': array([8.79134566e-05])}"
9,1,"{'mean': 0.9976096952719514, 'ci': 0.000594115495066605}"
9,2,"{'mean': 0.9986517748509897, 'ci': array([0.00018918])}"
9,3,"{'mean': 0.9968190907588438, 'ci': 0.0007946194502767012}"
9,4,"{'mean': 0.9983339645925224, 'ci': 0.00021293564213464844}"
9,5,"{'mean': 0.988692643540245, 'ci': 0.0018760461538299689}"
9,6,"{'mean': 0.9941041947427233, 'ci': 0.0010148849677299454}"
9,7,"{'mean': 0.9423202156270817, 'ci': 0.01475344527702993}"
10,0,"{'mean': 0.9996101242067024, 'ci': array([0.00015843])}"
10,1,"{'mean': 0.9978036173612401, 'ci': 0.00033115286323459614}"
10,2,"{'mean': 0.9980452754617978, 'ci': array([0.00039209])}"
10,3,"{'mean': 0.9950439455185104, 'ci': 0.002274573174789296}"
10,4,"{'mean': 0.9983090974740626, 'ci': 0.0002190033540413472}"
10,5,"{'mean': 0.986462312340243, 'ci': 0.007062458314557318}"
10,6,"{'mean': 0.9943225227544351, 'ci': 0.002771180289650066}"
10,7,"{'mean': 0.9416454449840966, 'ci': 0.03367552213205394}"
11,0,"{'mean': 0.9996896796412633, 'ci': array([9.27914085e-05])}"
11,1,"{'mean': 0.9964289641780416, 'ci': 0.0017136312752802363}"
11,2,"{'mean': 0.9982127297276743, 'ci': array([0.00041479])}"
11,3,"{'mean': 0.9971414851747906, 'ci': 0.0011576068618019963}"
11,4,"{'mean': 0.9983584835194478, 'ci': 0.00043343083091829104}"
11,5,"{'mean': 0.9894294818600423, 'ci': 0.0031176042804164084}"
11,6,"{'mean': 0.9954132705117665, 'ci': 0.0012439389003792156}"
11,7,"{'mean': 0.9644342185651699, 'ci': 0.010306168214193723}"
12,0,"{'mean': 0.9996805816857229, 'ci': array([9.08965427e-05])}"
12,1,"{'mean': 0.9977053777586988, 'ci': 0.0005955614682449095}"
12,2,"{'mean': 0.9982912858417635, 'ci': array([9.87905191e-05])}"
12,3,"{'mean': 0.9973450108596912, 'ci': 0.0012380344905560392}"
12,4,"{'mean': 0.9982184873480194, 'ci': 0.0003669341902501344}"
12,5,"{'mean': 0.990627035741081, 'ci': 0.0031050810188877342}"
12,6,"{'mean': 0.9956259762921448, 'ci': 0.002830413689146827}"
12,7,"{'mean': 0.9655332246204602, 'ci': 0.018144726458757865}"
13,0,"{'mean': 0.9996951583390987, 'ci': array([5.06583967e-05])}"
13,1,"{'mean': 0.996717701452383, 'ci': 0.0011134344583042521}"
13,2,"{'mean': 0.9978697270900119, 'ci': array([0.00021708])}"
13,3,"{'mean': 0.996940860164453, 'ci': 0.0008890809329538119}"
