Server round,Layer,Similarity
1,0,0.9997394774178127
1,1,0.974891680205082
1,2,0.9997634880367188
1,3,0.8907224391391528
1,4,0.9984700387842956
1,5,0.8627104564896456
1,6,0.9015022074493348
1,7,0.288567014722477
2,0,0.9961474028818071
2,1,0.9385856765748369
2,2,0.9993427845977249
2,3,0.9095524204976685
2,4,0.9952124464773512
2,5,0.8833764464686192
2,6,0.8692217731878219
2,7,0.2430183898024645
3,0,0.9987070276330616
3,1,0.960390599092528
3,2,0.9996862111873318
3,3,0.8926534000109606
3,4,0.9973603273896913
3,5,0.8580166270541127
3,6,0.9071974106955962
3,7,0.28192552182302993
4,0,0.9985786500910795
4,1,0.9798780093071532
4,2,0.9993977705328678
4,3,0.9767414685309596
4,4,0.9970304448856075
4,5,0.9446866080088631
4,6,0.920314153852105
4,7,0.5535774782091817
5,0,0.9983518103827844
5,1,0.9915833886477133
5,2,0.9990929052784417
5,3,0.9844032061123033
5,4,0.9972539149313825
5,5,0.9563482273196758
5,6,0.9377394069351501
5,7,0.6914753313443133
6,0,0.9993712664731481
6,1,0.9920140633067822
6,2,0.9990208664867728
6,3,0.9893780588632793
6,4,0.9972425347494882
6,5,0.9614343141623692
6,6,0.9613973867790833
6,7,0.7843252923058298
7,0,0.9994183194072067
7,1,0.9928449224558381
7,2,0.9989915112948072
7,3,0.9945221111812407
7,4,0.9978019333196323
7,5,0.9710564033736785
7,6,0.9645218926193814
7,7,0.7757602547659421
8,0,0.9993261771385417
8,1,0.9900366936828604
8,2,0.9982056300367184
8,3,0.988108608785376
8,4,0.9946656186114834
8,5,0.9487162820882338
8,6,0.9639098577482811
8,7,0.7503852960794791
9,0,0.9995213224797576
9,1,0.9880879326737076
9,2,0.9990203971075077
9,3,0.9908559340784334
9,4,0.9967617519219699
9,5,0.9611618685438671
9,6,0.9603720473333661
9,7,0.7388611870355838
10,0,0.9996864573433054
10,1,0.9895539704100912
10,2,0.9989685091499699
10,3,0.9910711593282037
10,4,0.9967227462020212
10,5,0.9599458708160448
10,6,0.9723356651177809
10,7,0.7361432688481212
11,0,0.9994289144099889
11,1,0.9901727974026858
11,2,0.998534792263008
11,3,0.9898462740848175
11,4,0.9972460634641406
11,5,0.9722939882203686
11,6,0.9848299911931151
11,7,0.8875935373684368
12,0,0.999558937694455
12,1,0.992823844016861
12,2,0.9986999563727282
12,3,0.9912675944065756
12,4,0.9954633930434627
12,5,0.9615203951446226
12,6,0.9725208403759827
12,7,0.8143933408870309
13,0,0.9997376707344315
13,1,0.9951534472205398
13,2,0.9990242911540582
13,3,0.9927746620715601
13,4,0.9974175793588288
13,5,0.9683807813479773
13,6,0.9787989324811518
13,7,0.8341471177679765
14,0,0.9996240685960052
14,1,0.9948893157347882
14,2,0.9987221416694833
14,3,0.9913413337062141
14,4,0.9965820103029315
14,5,0.9648698341684544
14,6,0.9799362404311424
14,7,0.8670205467494667
15,0,0.9994685649266534
15,1,0.992938716465209
15,2,0.9984396276838176
15,3,0.9932799815438752
15,4,0.9958635586132614
15,5,0.9637576711364018
15,6,0.978431865956114
15,7,0.8422944701485185
16,0,0.9997922659558721
16,1,0.9955453004215636
16,2,0.9986159047657489
16,3,0.9964629860654465
16,4,0.9968945468616166
16,5,0.9756785450128694
16,6,0.9826096608775701
16,7,0.8939506385975499
17,0,0.9996447887657766
17,1,0.9969299769665873
17,2,0.9987596597825713
17,3,0.996183487777066
17,4,0.9975596320871499
17,5,0.9808098545692595
17,6,0.9880657518164999
17,7,0.927148044526788
18,0,0.9996159762636273
18,1,0.9966698221337832
18,2,0.9982455283624209
18,3,0.9944567959737932
18,4,0.9952824616723935
18,5,0.9651496679772892
18,6,0.9787565771486078
18,7,0.8878687174653312
19,0,0.9996113983783456
19,1,0.9964784536756838
19,2,0.9979164557638703
19,3,0.9962931787640206
19,4,0.9966015682496286
19,5,0.9767410790517186
19,6,0.9872947012100858
19,7,0.9220896175439562
20,0,0.999698681473553
20,1,0.9962444544530115
20,2,0.9983277020979364
20,3,0.9969866110068413
20,4,0.9971143840924791
20,5,0.9798954217592457
20,6,0.988392626779058
20,7,0.9343626084184914
