Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,2,89592,412,nan,0.0
1,30,1400,356,nan,0.0
1,37,89592,412,nan,0.0625
1,41,1400,356,nan,0.0
1,6,1400,356,nan,0.0
1,11,89592,412,nan,0.0
1,28,1400,356,nan,0.0
1,15,89592,412,nan,0.0
1,42,89592,412,nan,0.015625
1,35,89592,412,nan,0.116071
1,26,89592,412,nan,0.067708
1,25,89592,412,nan,0.002404
1,5,89592,412,nan,0.24375
1,47,89592,412,nan,0.8125
1,19,89592,412,nan,0.475
1,22,89592,412,nan,0.515625
1,18,89592,412,nan,0.104167
1,12,89592,412,nan,0.0
1,24,1400,356,nan,0.041667
1,0,89592,412,nan,0.0
1,16,1400,356,nan,0.004464
1,29,89592,412,nan,0.0
1,7,1400,356,nan,0.0
1,49,89592,412,nan,0.0125
1,9,89592,412,nan,0.0
1,38,89592,412,nan,0.425
1,20,89592,412,nan,0.014205
1,8,1400,356,nan,1.0
1,14,89592,412,nan,0.0
1,36,1400,356,nan,0.88125
1,13,1400,356,nan,0.0
1,48,89592,412,nan,0.0
1,43,89592,412,nan,0.0
1,4,1400,356,nan,0.0
1,3,89592,412,nan,0.001838
1,40,1400,356,nan,0.0
1,21,89592,412,nan,0.0
1,34,89592,412,nan,0.0
1,17,89592,412,nan,0.0
1,27,89592,412,nan,0.022727
1,10,89592,412,nan,0.0
1,39,89592,412,nan,0.127841
1,33,89592,412,nan,0.023438
1,45,89592,412,nan,0.455357
1,46,89592,412,nan,0.115625
2,42,1400,360,nan,0.015625
2,47,89592,416,nan,0.6875
2,36,1400,364,nan,0.88125
2,30,1400,364,nan,0.0
2,22,89592,416,nan,0.53125
2,14,89592,416,nan,0.0
2,35,89592,416,nan,0.116071
2,48,1400,360,nan,0.0
2,45,1400,360,nan,0.446429
2,19,1400,360,nan,0.475
2,10,1400,360,nan,0.0
2,33,89592,416,nan,0.023438
2,29,89592,416,nan,0.0
2,34,89592,416,nan,0.0
2,17,89592,416,nan,0.0
2,26,89592,416,nan,0.070312
2,20,89592,416,nan,0.014205
2,9,89592,416,nan,0.0
2,6,1400,364,nan,0.0
2,16,1400,360,nan,0.004464
2,2,1400,360,nan,0.0
2,39,89592,416,nan,0.133523
2,37,1400,360,nan,0.0625
2,28,1400,364,nan,0.0
2,8,1400,364,nan,1.0
2,24,1400,364,nan,0.041667
2,11,89592,416,nan,0.0
2,18,89592,416,nan,0.104167
2,38,1400,360,nan,0.43125
2,3,1400,360,nan,0.001838
2,15,89592,416,nan,0.0
2,21,89592,416,nan,0.0
2,49,89592,416,nan,0.0125
2,0,89592,416,nan,0.0
2,27,1400,360,nan,0.022727
2,13,1400,360,nan,0.0
2,46,89592,416,nan,0.11875
2,43,89592,416,nan,0.0
2,4,1400,364,nan,0.0
2,12,89592,416,nan,0.0
2,40,1400,364,nan,0.0
2,7,1400,364,nan,0.0
2,41,1400,360,nan,0.0
2,5,1400,360,nan,0.24375
2,25,89592,416,nan,0.002404
3,43,1400,360,nan,0.0
3,36,1400,364,nan,0.89375
3,42,1400,364,nan,0.015625
3,4,1400,360,nan,0.0
3,10,1400,364,nan,0.0
3,13,1400,364,nan,0.0
3,6,1400,364,nan,0.0
3,34,1400,360,nan,0.0
3,30,1400,360,nan,0.0
3,40,1400,360,nan,0.0
3,17,89592,416,nan,0.0
3,27,1400,364,nan,0.022727
3,38,1400,360,nan,0.429167
3,7,1400,364,nan,0.0
3,39,89592,416,nan,0.125
3,20,89592,416,nan,0.014205
3,21,89592,416,nan,0.0
3,18,89592,416,nan,0.104167
3,46,89592,416,nan,0.11875
3,2,1400,364,nan,0.0
3,15,1400,360,nan,0.0
3,11,89592,416,nan,0.0
3,37,1400,360,nan,0.078125
3,19,1400,364,nan,0.5
3,47,89592,416,nan,0.78125
3,0,1400,360,nan,0.0
3,16,1400,360,nan,0.004464
3,8,1400,360,nan,1.0
3,45,1400,364,nan,0.455357
3,3,1400,364,nan,0.001838
3,29,89592,416,nan,0.0
3,5,1400,364,nan,0.234375
3,9,89592,416,nan,0.0
3,25,89592,416,nan,0.002404
3,26,89592,416,nan,0.072917
3,22,89592,416,nan,0.453125
3,35,1400,360,nan,0.111607
3,48,1400,360,nan,0.0
3,28,1400,364,nan,0.0
3,49,89592,416,nan,0.0125
3,24,1400,364,nan,0.038194
3,12,89592,416,nan,0.0
3,41,1400,364,nan,0.0
3,33,89592,416,nan,0.023438
3,14,89592,416,nan,0.0
4,43,1400,364,nan,0.0
4,4,1400,360,nan,0.0
4,6,1400,360,nan,0.0
4,22,89592,416,nan,0.484375
4,40,1400,364,nan,0.0
4,41,1400,364,nan,0.0
4,45,1400,360,nan,0.441964
4,21,89592,416,nan,0.0
4,28,1400,364,nan,0.0
4,42,1400,364,nan,0.015625
4,12,89592,416,nan,0.0
4,46,1400,360,nan,0.1125
4,11,89592,416,nan,0.0
4,34,1400,364,nan,0.0
4,27,1400,364,nan,0.022727
4,17,89592,416,nan,0.0
4,20,89592,416,nan,0.014205
4,26,89592,416,nan,0.072917
4,9,1400,360,nan,0.0
4,36,1400,364,nan,0.8875
4,8,1400,364,nan,1.0
4,37,1400,364,nan,0.078125
4,35,1400,360,nan,0.107143
4,7,1400,364,nan,0.0
4,14,1400,360,nan,0.0
4,10,1400,364,nan,0.0
4,47,89592,416,nan,0.6875
4,18,1400,360,nan,0.104167
4,5,1400,360,nan,0.24375
4,19,1400,360,nan,0.48125
4,0,1400,364,nan,0.0
4,24,1400,364,nan,0.038194
4,29,89592,416,nan,0.0
4,49,89592,416,nan,0.0125
4,3,1400,360,nan,0.001838
4,15,1400,360,nan,0.0
4,38,1400,364,nan,0.43125
4,16,1400,364,nan,0.004464
4,33,89592,416,nan,0.023438
4,25,1400,360,nan,0.002404
4,13,1400,364,nan,0.0
4,30,1400,360,nan,0.0
4,48,1400,364,nan,0.0
4,39,89592,416,nan,0.122159
4,2,1400,364,nan,0.0
