Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.406115,1,0.136386,33.902654763307254,0.21244471640836116,0.303716,[]
3.333585,2,0.205579,29.530450385999874,0.2687745243500284,0.303716,[]
3.178264,3,0.225229,38.584809187036285,0.2948781247430179,0.311248,[]
3.144738,4,0.271107,29.959305732943815,0.3191658089419092,0.336026,[]
3.174109,5,0.298834,35.173107625002366,0.3623988158308278,0.400646,[]
3.193161,6,0.310408,30.57351795263345,0.3552708336926191,0.386185,[]
3.202145,7,0.314738,30.91439794011845,0.35959502914513614,0.386107,[]
3.15771,8,0.314904,33.27446468389838,0.36138460382615745,0.38829,[]
3.138256,9,0.314072,30.756137598859837,0.35260762839885007,0.370487,[]
3.217762,10,0.348043,32.77193921634788,0.3806381113991414,0.389273,[]
3.424072,11,0.357452,32.32843175905692,0.3938505647104737,0.414484,[]
3.080539,12,0.364696,32.43146620182319,0.41012782642519185,0.44588,[]
3.17998,13,0.347127,44.197822344545436,0.41898363932652466,0.447496,[]
3.127878,14,0.376103,34.29179931120559,0.4237966890538177,0.449111,[]
3.142087,15,0.387843,40.119695911110796,0.4358061663239443,0.478191,[]
3.15027,16,0.38368,40.38489816750811,0.43247427143885,0.457627,[]
3.164268,17,0.380933,34.56280515235996,0.4451456085368459,0.46225,[]
3.145604,18,0.40816,37.53784756748847,0.452112269855797,0.488444,[]
3.103687,19,0.418401,38.310409812477864,0.4604112842635776,0.494607,[]
3.132158,20,0.425729,37.15948734845517,0.4652325829139533,0.479806,[]
3.414232,21,0.415071,36.47584817382592,0.4667865867466464,0.483821,[]
3.116344,22,0.421565,49.664147027810714,0.46883159316919965,0.486903,[]
3.15102,23,0.401332,42.487645263064415,0.4490395535795189,0.456829,[]
3.128121,24,0.428643,48.53184521528107,0.49076133216284995,0.539291,[]
3.14748,25,0.446128,37.88918051370338,0.49241098749416556,0.528505,[]
3.24999,26,0.446545,35.80820436715586,0.4972525232001893,0.514638,[]
3.180172,27,0.424979,50.861183627595615,0.48993628122660315,0.533752,[]
3.168502,28,0.421815,46.86800614491723,0.49224507512985943,0.522342,[]
3.113663,29,0.423231,47.52081123044934,0.498154707188316,0.525424,[]
3.179196,30,0.434471,41.59555264688762,0.49823234615395506,0.529042,[]
3.142605,31,0.442381,49.83199273559106,0.5022817347787691,0.518576,[]
3.135809,32,0.434555,46.60844880491089,0.5007461562892648,0.529042,[]
3.182459,33,0.447377,41.46115652029017,0.49697112638551566,0.51548,[]
3.551039,34,0.45229,45.22543532128795,0.5101546559109126,0.53775,[]
3.198622,35,0.462281,40.01924537019658,0.5175796148305449,0.526965,[]
3.113156,36,0.465612,37.022155528818146,0.5231854942479974,0.550077,[]
3.136431,37,0.473272,36.53436738195969,0.5285240873768385,0.571649,[]
3.129281,38,0.477269,35.16304878704348,0.5240027247342967,0.542373,[]
3.142883,39,0.482098,35.00499964290815,0.5221113745688182,0.52901,[]
3.124561,40,0.487927,38.082804518575045,0.5278372399179676,0.546995,[]
3.135927,41,0.495171,35.40236574015923,0.5255908819177534,0.535604,[]
3.146517,42,0.499251,37.800264549338806,0.5313142536322986,0.548536,[]
3.133652,43,0.492673,34.72502699782967,0.5341443935452068,0.537964,[]
3.170611,44,0.462115,58.02284033033888,0.5387431135461526,0.551618,[]
3.17125,45,0.471357,49.749849246002746,0.5378395197548734,0.551618,[]
3.170872,46,0.468859,44.32660036592024,0.5274382561343883,0.545455,[]
3.128136,47,0.465362,51.7314942757311,0.529538227814264,0.562009,[]
3.140615,48,0.479351,46.196617841569314,0.5331931821059659,0.562404,[]
3.208967,49,0.488343,43.27802560191489,0.5400976322553884,0.55416,[]
3.545687,50,0.491007,45.98181705848519,0.5470207103692144,0.560582,[]
