Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.2628,1,0.039347,53.022259476563235,0.09958248742078693,0.122296,[]
3.650838,2,0.054804,54.5520622891564,0.10960319705054491,0.124219,[]
3.460693,3,0.065097,63.77703348384903,0.12505796065283245,0.194531,[]
3.387275,4,0.080744,79.11769713534387,0.16190817461779236,0.213908,[]
3.315673,5,0.179377,141.61789258423525,0.3368664476399596,0.384724,[]
3.348175,6,0.274592,192.84644150204068,0.4656605424091892,0.521056,[]
3.316703,7,0.331447,174.09803990855266,0.4875548920303932,0.545055,[]
3.324897,8,0.388416,237.84055057958474,0.588270335914937,0.635394,[]
3.299794,9,0.448956,263.52921564790495,0.6593180750259796,0.711635,[]
3.275199,10,0.495556,285.918764686755,0.6883320841422662,0.723479,[]
3.477451,11,0.562134,271.30471337593826,0.7426847412820513,0.788618,[]
3.298095,12,0.602886,253.06799481562263,0.7518059102747998,0.793005,[]
3.26887,13,0.636384,217.9262719361757,0.7471908039428221,0.779443,[]
3.257296,14,0.642651,228.4124504049637,0.788478894405829,0.81023,[]
3.304816,15,0.651082,241.32079790187998,0.788754278160217,0.80976,[]
3.247972,16,0.666616,252.2277542222505,0.8067974119343694,0.831727,[]
3.277229,17,0.691531,243.03423627135336,0.8130369403781147,0.849963,[]
3.298612,18,0.695291,244.60524830837133,0.8186020589756087,0.835165,[]
3.345846,19,0.708052,219.58034406567452,0.8162255823264891,0.83914,[]
3.281944,20,0.726016,226.87168179391625,0.8264118897486821,0.835118,[]
3.271124,21,0.741588,222.25910555025638,0.8390310802101878,0.859571,[]
3.63426,22,0.740144,201.5942459496302,0.8273417852177726,0.837341,[]
3.302053,23,0.752943,236.03535222504277,0.8452915463272319,0.855021,[]
3.327793,24,0.771098,122.42151567432909,0.8377449149922367,0.848777,[]
3.305779,25,0.775503,93.99333752984836,0.842145775075761,0.859341,[]
3.342391,26,0.745955,237.6309060286561,0.8378659829210087,0.849518,[]
3.34301,27,0.74398,239.7752020122181,0.8453768878498005,0.8601,[]
3.323476,28,0.734106,224.4904173901416,0.8430043348234154,0.859386,[]
3.298518,29,0.743259,211.5432579875804,0.854198821643808,0.866524,[]
3.32299,30,0.77049,201.32269494520483,0.8634159971646941,0.873077,[]
3.344204,31,0.791493,134.5113378120967,0.8606389817306288,0.871016,[]
3.404312,32,0.788112,140.45799194065108,0.8535403899268941,0.864615,[]
3.322116,33,0.805773,111.89486136548005,0.85854303006647,0.86918,[]
3.318159,34,0.81504,115.62439189029277,0.8601526389809852,0.867787,[]
3.686343,35,0.819749,96.50937778267976,0.8589299091227225,0.866154,[]
3.32065,36,0.813787,117.52117894235064,0.8672706931694251,0.874353,[]
3.357519,37,0.818344,116.17929032318969,0.8646073911097243,0.869231,[]
3.294749,38,0.828029,106.72951794138301,0.8757009916638028,0.888807,[]
3.3187,39,0.836081,81.96468751846737,0.8689695838752526,0.888065,[]
3.310548,40,0.838245,88.50958987589989,0.872745410778157,0.876946,[]
3.345247,41,0.818116,195.78469679727272,0.8751509934962295,0.882876,[]
3.342466,42,0.814128,184.04988454220774,0.8822245018324704,0.899185,[]
3.320741,43,0.826358,127.21709790747468,0.8730476879636295,0.882227,[]
3.338848,44,0.834941,120.05981842398397,0.8786360547702831,0.894309,[]
3.323312,45,0.828675,124.99738997275102,0.8778757755401602,0.891538,[]
3.327592,46,0.846601,87.03187634424526,0.8821132626907238,0.886918,[]
3.297737,47,0.835701,83.10752071864495,0.8744705348563601,0.878013,[]
3.352714,48,0.838777,89.96881404131102,0.8784751151568717,0.89357,[]
3.295735,49,0.840486,79.86832914240787,0.8812190418193442,0.898443,[]
3.375173,50,0.845385,78.91291085747628,0.8849849431273281,0.902891,[]
