Server round,Layer,Similarity
1,0,0.7344144911026914
1,1,0.07913052502322222
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.1948197835785893
1,9,0.04379478915070739
2,0,0.9299016190206916
2,1,0.9066063818705131
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.19766877909004613
2,9,0.18029871040783685
3,0,0.9515816317450215
3,1,0.8910136842001105
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.22170673233265126
3,9,0.27520650774788563
4,0,0.9441157288824202
4,1,0.9812339095122127
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.2644350788614952
4,9,0.2596208018644415
5,0,0.9799579169193611
5,1,0.9948995569786669
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.5129157109865129
5,9,0.24097626644607575
6,0,0.9899019985877834
6,1,0.9963227467210046
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.6903279370668668
6,9,0.37105722035498073
7,0,0.9921713378592941
7,1,0.99534614266276
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.6586553353099501
7,9,0.46863174090231857
8,0,0.985533728610537
8,1,0.9938236327956025
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.6120689010727924
8,9,0.4530691969750371
9,0,0.9899277645575526
9,1,0.9931537656746473
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.5555010193841378
9,9,0.34586701462880826
10,0,0.9910849341651083
10,1,0.9867306682082441
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.5233661218164113
10,9,0.3791451496985341
11,0,0.9900120226839704
11,1,0.9682957646554474
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.4270399910836136
11,9,0.26732365342592007
12,0,0.9884542172344486
12,1,0.9700689035990906
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.44000622023344366
12,9,0.2989321896994875
13,0,0.9878891340791901
13,1,0.828696490349447
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.47802774116353713
13,9,0.25832430156217634
14,0,0.9860461733995148
14,1,0.9574197176780154
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.40652300240029415
14,9,0.24208824940828255
15,0,0.9845719877296778
15,1,0.8699109635775639
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.3598124761609709
15,9,0.18472129761768677
16,0,0.9785893612846502
16,1,0.9375361556706506
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.3504668606068995
16,9,0.1364210557984619
17,0,0.9714599344959097
17,1,0.8578574384148867
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.3480682991245508
17,9,0.18692976890618515
18,0,0.9817470585712429
18,1,0.8278552728810168
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.40957686199874116
18,9,0.2974066747867807
19,0,0.9833174397115191
19,1,0.8722041010724144
19,2,0.0
