Server round,Layer,Similarity
1,0,"{'mean': 0.9997394774242715, 'ci': array([0.00021032])}"
1,1,"{'mean': 0.9748916799900728, 'ci': 0.013218968180084945}"
1,2,"{'mean': 0.9997634880421488, 'ci': array([0.00013791])}"
1,3,"{'mean': 0.8907224391913281, 'ci': 0.07178235834228486}"
1,4,"{'mean': 0.9984700387893576, 'ci': 0.0004491306472602652}"
1,5,"{'mean': 0.8627104565073237, 'ci': 0.03885320963782202}"
1,6,"{'mean': 0.9015022077243978, 'ci': 0.03483947416337785}"
1,7,"{'mean': 0.28856701566074244, 'ci': 0.12990062828692756}"
2,0,"{'mean': 0.9961492666379717, 'ci': array([0.0041377])}"
2,1,"{'mean': 0.938736950435504, 'ci': 0.025106010770643228}"
2,2,"{'mean': 0.9993436157870209, 'ci': array([0.00032263])}"
2,3,"{'mean': 0.9094731394534407, 'ci': 0.029966151574003397}"
2,4,"{'mean': 0.9952088898828926, 'ci': 0.003196381292706718}"
2,5,"{'mean': 0.8833971587102579, 'ci': 0.04124330402581844}"
2,6,"{'mean': 0.8691745950522115, 'ci': 0.07332970672544603}"
2,7,"{'mean': 0.2429077733513341, 'ci': 0.11880807750924119}"
3,0,"{'mean': 0.9987280504613721, 'ci': array([0.00087872])}"
3,1,"{'mean': 0.9474683225927625, 'ci': 0.05373568917549054}"
3,2,"{'mean': 0.9997284821253213, 'ci': array([0.00025666])}"
3,3,"{'mean': 0.8881912168644166, 'ci': 0.11577938036788193}"
3,4,"{'mean': 0.9973180365385397, 'ci': 0.000572703743833336}"
3,5,"{'mean': 0.8638812302408018, 'ci': 0.03428193616155584}"
3,6,"{'mean': 0.8940434468941215, 'ci': 0.04005318696173743}"
3,7,"{'mean': 0.31309789575013575, 'ci': 0.17883446880080273}"
4,0,"{'mean': 0.9987845270719049, 'ci': array([0.00068206])}"
4,1,"{'mean': 0.9842387539948962, 'ci': 0.005681304632273898}"
4,2,"{'mean': 0.9993687399088585, 'ci': array([0.00035913])}"
4,3,"{'mean': 0.9776452299167309, 'ci': 0.009240189226864093}"
4,4,"{'mean': 0.9971940319097637, 'ci': 0.00046595679525074374}"
4,5,"{'mean': 0.9322476600033612, 'ci': 0.010790003195916165}"
4,6,"{'mean': 0.916942340674581, 'ci': 0.040168711857459405}"
4,7,"{'mean': 0.5128979998762221, 'ci': 0.09310461848783136}"
5,0,"{'mean': 0.9982198212755155, 'ci': array([0.00080536])}"
5,1,"{'mean': 0.988503019475785, 'ci': 0.005094153798200551}"
5,2,"{'mean': 0.9989713326935753, 'ci': array([0.00036348])}"
5,3,"{'mean': 0.9872504429562902, 'ci': 0.003023058459307504}"
5,4,"{'mean': 0.9973883124912235, 'ci': 0.001440117555530751}"
5,5,"{'mean': 0.9488044409910693, 'ci': 0.02274315641316682}"
5,6,"{'mean': 0.9404652166087654, 'ci': 0.03918365821901215}"
5,7,"{'mean': 0.6700175584128768, 'ci': 0.13666160310025288}"
6,0,"{'mean': 0.9993925286028844, 'ci': array([0.00014805])}"
6,1,"{'mean': 0.9913009561003013, 'ci': 0.004765183251818406}"
6,2,"{'mean': 0.999105985559832, 'ci': array([0.00029607])}"
6,3,"{'mean': 0.9903154006274, 'ci': 0.006541931063709372}"
6,4,"{'mean': 0.9972680538229732, 'ci': 0.0011024233941847594}"
6,5,"{'mean': 0.9584033423494106, 'ci': 0.02118880346403429}"
6,6,"{'mean': 0.9611995427106562, 'ci': 0.018361007091286408}"
6,7,"{'mean': 0.7723285941102839, 'ci': 0.05437961856882234}"
7,0,"{'mean': 0.9991575714522002, 'ci': array([0.00034154])}"
7,1,"{'mean': 0.9920014472689934, 'ci': 0.002797961963244111}"
7,2,"{'mean': 0.9990316614504847, 'ci': array([0.00023568])}"
7,3,"{'mean': 0.995059075484257, 'ci': 0.0013596090646134096}"
7,4,"{'mean': 0.9979994780489482, 'ci': 0.00031652430417172805}"
7,5,"{'mean': 0.9687683315958727, 'ci': 0.00834582177261356}"
7,6,"{'mean': 0.9675528794153146, 'ci': 0.008898964085134464}"
7,7,"{'mean': 0.7712443164603168, 'ci': 0.060780167700699494}"
8,0,"{'mean': 0.9993322007240723, 'ci': array([0.00012833])}"
8,1,"{'mean': 0.9905902439589038, 'ci': 0.0030324930360259295}"
8,2,"{'mean': 0.9982463409987757, 'ci': array([0.00049989])}"
8,3,"{'mean': 0.9860528703994134, 'ci': 0.008797387803814338}"
8,4,"{'mean': 0.9952890156123404, 'ci': 0.0013067183455141018}"
8,5,"{'mean': 0.9473014164233562, 'ci': 0.009911086030506944}"
8,6,"{'mean': 0.9656797681254892, 'ci': 0.012688049856129036}"
8,7,"{'mean': 0.7463824027906792, 'ci': 0.060113683287599584}"
9,0,"{'mean': 0.9996204350894581, 'ci': array([0.00016996])}"
9,1,"{'mean': 0.9916861444979995, 'ci': 0.003859613070756107}"
9,2,"{'mean': 0.9992357559258441, 'ci': array([0.00023146])}"
9,3,"{'mean': 0.9887769408381536, 'ci': 0.005483060480139024}"
9,4,"{'mean': 0.9967691867147209, 'ci': 0.001368302097054852}"
9,5,"{'mean': 0.9555132632772964, 'ci': 0.018610335457250327}"
9,6,"{'mean': 0.9592800938590149, 'ci': 0.02210261554808446}"
9,7,"{'mean': 0.743934205291759, 'ci': 0.059439162579907445}"
10,0,"{'mean': 0.9996545847810703, 'ci': array([7.95081126e-05])}"
10,1,"{'mean': 0.9900570383313815, 'ci': 0.007503172033598848}"
10,2,"{'mean': 0.9988857182237029, 'ci': array([0.00027461])}"
10,3,"{'mean': 0.9921656248362808, 'ci': 0.002054207433466848}"
10,4,"{'mean': 0.9965229680533576, 'ci': 0.0007549796424107802}"
10,5,"{'mean': 0.9616327085738772, 'ci': 0.009608469265675934}"
10,6,"{'mean': 0.9725836288008769, 'ci': 0.0034214608099524257}"
10,7,"{'mean': 0.755143266589689, 'ci': 0.0656116173247907}"
11,0,"{'mean': 0.9994328296096584, 'ci': array([0.00029166])}"
11,1,"{'mean': 0.9913925054465776, 'ci': 0.0034786358841226717}"
11,2,"{'mean': 0.9985340401459255, 'ci': array([0.00043791])}"
11,3,"{'mean': 0.9903958760339432, 'ci': 0.004323960533334281}"
11,4,"{'mean': 0.9974924448810619, 'ci': 0.0009109910835368717}"
11,5,"{'mean': 0.9771254743192893, 'ci': 0.011286459881675315}"
11,6,"{'mean': 0.9866766734436404, 'ci': 0.009787648677141658}"
11,7,"{'mean': 0.898008639447936, 'ci': 0.0559194037397045}"
12,0,"{'mean': 0.9995400876964823, 'ci': array([0.00014013])}"
12,1,"{'mean': 0.9945358005550853, 'ci': 0.0024967056633048434}"
12,2,"{'mean': 0.9986973022423923, 'ci': array([0.00021036])}"
12,3,"{'mean': 0.9919893580908222, 'ci': 0.0033508059123268374}"
12,4,"{'mean': 0.9954521828060748, 'ci': 0.0023324739338963507}"
12,5,"{'mean': 0.965106911974165, 'ci': 0.010277649634334862}"
12,6,"{'mean': 0.9712785086674972, 'ci': 0.02123970269952613}"
12,7,"{'mean': 0.8183658451372992, 'ci': 0.05633221562104318}"
13,0,"{'mean': 0.9996854133143503, 'ci': array([0.00010058])}"
13,1,"{'mean': 0.9947257568607958, 'ci': 0.0015833924162067525}"
13,2,"{'mean': 0.9991593732118499, 'ci': array([0.00026595])}"
13,3,"{'mean': 0.9937258841667244, 'ci': 0.002809446227305723}"
13,4,"{'mean': 0.9975584799977679, 'ci': 0.0004233840647217546}"
13,5,"{'mean': 0.9699196571120617, 'ci': 0.008685468370241756}"
13,6,"{'mean': 0.9815890517876458, 'ci': 0.0065044716648027245}"
13,7,"{'mean': 0.8377477840542519, 'ci': 0.05748792185011775}"
14,0,"{'mean': 0.9996226990230758, 'ci': array([8.85184924e-05])}"
14,1,"{'mean': 0.9948780282168753, 'ci': 0.002233557088256899}"
14,2,"{'mean': 0.9984851344573107, 'ci': array([0.00025288])}"
14,3,"{'mean': 0.9929364678609728, 'ci': 0.003320617401258552}"
14,4,"{'mean': 0.9963211892924528, 'ci': 0.0013276390508412117}"
14,5,"{'mean': 0.9702817543012167, 'ci': 0.01085019535190479}"
14,6,"{'mean': 0.9805255617511008, 'ci': 0.01050794129270649}"
14,7,"{'mean': 0.8892170352648568, 'ci': 0.03194581466655955}"
15,0,"{'mean': 0.9995364130832959, 'ci': array([0.00015454])}"
15,1,"{'mean': 0.9958402379921726, 'ci': 0.0013992251483243567}"
15,2,"{'mean': 0.9983704834736172, 'ci': array([0.00052155])}"
15,3,"{'mean': 0.9929827776210346, 'ci': 0.0020882873563813353}"
15,4,"{'mean': 0.9958673850782817, 'ci': 0.001038464314142784}"
15,5,"{'mean': 0.9680816339926652, 'ci': 0.009270807040533624}"
15,6,"{'mean': 0.9790691213142849, 'ci': 0.008109324306510568}"
15,7,"{'mean': 0.8505461024831288, 'ci': 0.034851439473674306}"
16,0,"{'mean': 0.9997543214249746, 'ci': array([2.87627364e-05])}"
16,1,"{'mean': 0.996360961590781, 'ci': 0.0009311116725255753}"
16,2,"{'mean': 0.9986488703659321, 'ci': array([0.00039964])}"
16,3,"{'mean': 0.9959473685382543, 'ci': 0.001132615370121992}"
16,4,"{'mean': 0.9966589636037827, 'ci': 0.001134195074747768}"
16,5,"{'mean': 0.9734812457757714, 'ci': 0.008017922872031069}"
16,6,"{'mean': 0.9833627206164542, 'ci': 0.007953128790616382}"
16,7,"{'mean': 0.8950245755219841, 'ci': 0.04162366192170053}"
17,0,"{'mean': 0.999712869126096, 'ci': array([0.00012263])}"
17,1,"{'mean': 0.9968858894928743, 'ci': 0.0012008963083743884}"
17,2,"{'mean': 0.9989391006993484, 'ci': array([0.00021799])}"
17,3,"{'mean': 0.9952062108483121, 'ci': 0.0021688478448586013}"
17,4,"{'mean': 0.997666744824214, 'ci': 0.0006992688911099387}"
17,5,"{'mean': 0.9793012972114176, 'ci': 0.0072351760018053435}"
17,6,"{'mean': 0.9896782374999784, 'ci': 0.004660428749695522}"
17,7,"{'mean': 0.9197205235867156, 'ci': 0.03940878969381334}"
18,0,"{'mean': 0.9996211623479524, 'ci': array([9.91932447e-05])}"
18,1,"{'mean': 0.9962102774550493, 'ci': 0.0011791578912950795}"
18,2,"{'mean': 0.9985460374161153, 'ci': array([0.00031593])}"
18,3,"{'mean': 0.9933283113467062, 'ci': 0.0011338511642843274}"
18,4,"{'mean': 0.9953018423082197, 'ci': 0.001263918036013778}"
18,5,"{'mean': 0.9687012463874115, 'ci': 0.008501998444544356}"
18,6,"{'mean': 0.9802743035615197, 'ci': 0.009001078511955751}"
18,7,"{'mean': 0.899493980577732, 'ci': 0.02744306328239343}"
19,0,"{'mean': 0.9996162356809112, 'ci': array([0.0001386])}"
19,1,"{'mean': 0.9965722663527017, 'ci': 0.0010089089168555665}"
19,2,"{'mean': 0.9979283578909421, 'ci': array([0.00031385])}"
19,3,"{'mean': 0.9944232865382588, 'ci': 0.001812206759035928}"
19,4,"{'mean': 0.9964912409146978, 'ci': 0.0006787014259784785}"
19,5,"{'mean': 0.9751787870538541, 'ci': 0.006710111534574126}"
19,6,"{'mean': 0.9869604164424834, 'ci': 0.0055834877837924735}"
19,7,"{'mean': 0.916445735729906, 'ci': 0.030069816534758598}"
20,0,"{'mean': 0.9996629795688167, 'ci': array([8.96791216e-05])}"
20,1,"{'mean': 0.9969393263779159, 'ci': 0.00080140822269259}"
20,2,"{'mean': 0.9985663384160092, 'ci': array([0.00034007])}"
20,3,"{'mean': 0.9968388422740615, 'ci': 0.0009060557786016998}"
20,4,"{'mean': 0.9970129330822952, 'ci': 0.0004755016163427994}"
20,5,"{'mean': 0.9822499178355196, 'ci': 0.006164250667582305}"
20,6,"{'mean': 0.9894995060341348, 'ci': 0.0028300257042823684}"
20,7,"{'mean': 0.9384700543511889, 'ci': 0.017584836322520392}"
