Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,15,89592,412,nan,0.0
1,25,89592,412,nan,0.002404
1,11,89592,412,nan,0.0
1,42,89592,412,nan,0.015625
1,47,89592,412,nan,0.78125
1,35,89592,412,nan,0.116071
1,49,89592,412,nan,0.0125
1,33,89592,412,nan,0.023438
1,26,89592,412,nan,0.067708
1,5,89592,412,nan,0.24375
1,48,89592,412,nan,0.0
1,43,89592,412,nan,0.0
1,10,89592,412,nan,0.0
1,6,89592,412,nan,0.0
1,28,89592,412,nan,0.0
1,41,89592,412,nan,0.0
1,22,89592,412,nan,0.515625
1,38,89592,412,nan,0.425
1,19,89592,412,nan,0.475
1,12,89592,412,nan,0.0
1,18,89592,412,nan,0.104167
1,34,89592,412,nan,0.0
1,37,89592,412,nan,0.0625
1,21,89592,412,nan,0.0
1,20,89592,412,nan,0.011364
1,46,89592,412,nan,0.115625
1,9,89592,412,nan,0.0
1,45,89592,412,nan,0.446429
1,40,89592,412,nan,0.0
1,39,89592,412,nan,0.130682
1,0,89592,412,nan,0.0
1,24,89592,412,nan,0.041667
1,7,89592,412,nan,0.0
1,16,89592,412,nan,0.004464
1,27,89592,412,nan,0.019886
1,8,89592,412,nan,1.0
1,30,89592,412,nan,0.0
1,4,89592,412,nan,0.0
1,2,89592,412,nan,0.0
1,17,89592,412,nan,0.0
1,36,89592,412,nan,0.88125
1,3,89592,412,nan,0.001838
1,13,89592,412,nan,0.0
1,29,89592,412,nan,0.0
1,14,89592,412,nan,0.0
2,22,89592,416,nan,0.53125
2,35,89592,416,nan,0.102679
2,29,89592,416,nan,0.0
2,33,89592,416,nan,0.023438
2,14,89592,416,nan,0.0
2,36,89592,420,nan,0.88125
2,46,89592,416,nan,0.11875
2,34,89592,416,nan,0.0
2,39,89592,416,nan,0.133523
2,20,89592,416,nan,0.014205
2,26,89592,416,nan,0.072917
2,42,89592,416,nan,0.011719
2,19,89592,416,nan,0.5
2,10,89592,416,nan,0.0
2,48,89592,416,nan,0.0
2,30,89592,420,nan,0.0
2,9,89592,416,nan,0.0
2,17,89592,420,nan,0.0
2,11,89592,416,nan,0.0
2,15,89592,416,nan,0.0
2,6,89592,420,nan,0.0
2,21,89592,416,nan,0.0
2,47,89592,416,nan,0.6875
2,16,89592,416,nan,0.004464
2,2,89592,416,nan,0.0
2,18,89592,416,nan,0.104167
2,37,89592,416,nan,0.0625
2,40,89592,420,nan,0.0
2,0,89592,420,nan,0.0
2,28,89592,416,nan,0.0
2,8,89592,420,nan,1.0
2,24,89592,420,nan,0.038194
2,3,89592,416,nan,0.001838
2,38,89592,416,nan,0.427083
2,27,89592,416,nan,0.022727
2,49,89592,416,nan,0.0125
2,13,89592,416,nan,0.0
2,41,89592,416,nan,0.0
2,4,89592,420,nan,0.0
2,45,89592,416,nan,0.446429
2,7,89592,420,nan,0.0
2,12,89592,416,nan,0.0
2,25,89592,416,nan,0.002404
2,5,89592,416,nan,0.24375
2,43,89592,420,nan,0.0
3,22,89592,416,nan,0.546875
3,45,89592,420,nan,0.446429
3,47,89592,416,nan,0.8125
3,18,89592,416,nan,0.104167
3,13,89592,420,nan,0.0
3,41,89592,416,nan,0.0
3,40,89592,416,nan,0.0
3,4,89592,416,nan,0.0
3,26,89592,416,nan,0.070312
3,17,89592,420,nan,0.0
3,46,89592,420,nan,0.115625
