Server round,Layer,Similarity
1,0,0.6734159631922861
1,1,0.2553171087543459
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.44754825864854203
1,9,0.21108580596817184
2,0,0.9344206828608291
2,1,0.9034854208429438
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.37109926363550566
2,9,0.36184125351855906
3,0,0.912796206319797
3,1,0.6645755771985264
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.2965361111832317
3,9,0.21111216768829413
4,0,0.7202098213363448
4,1,0.5265568680952611
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.2872252769339389
4,9,0.18446972993290808
5,0,0.8149574543139216
5,1,0.7926789981577702
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.3804082539871711
5,9,0.3482564626709195
6,0,0.7715196249403616
6,1,0.16430594767140702
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.22682045182882513
6,9,0.18195825978874944
7,0,0.8444997347985637
7,1,0.2692586097714165
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.30526351151266967
7,9,0.20729990171087578
8,0,0.8494040330367499
8,1,0.4267499465924698
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.4189029052608459
8,9,0.42329433294196855
9,0,0.862739559788181
9,1,0.26081021538248184
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.28835307892283807
9,9,0.25117332521370545
10,0,0.7848603844199954
10,1,0.39054423577568115
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.18348567500606192
10,9,0.138755865828851
11,0,0.8421247261593733
11,1,0.27180672082087126
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.2700851784954263
11,9,0.27605529377027777
12,0,0.9127316548566772
12,1,0.5062573827809395
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.3478723621536833
12,9,0.3291890676819543
13,0,0.8430669996924637
13,1,0.6329105209951447
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.302610054954537
13,9,0.19939674475993355
14,0,0.8325241806987392
14,1,0.1557209038547262
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.38454445946865623
14,9,0.33118738751106264
15,0,0.8467290982466663
15,1,0.4784867447854408
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.22470143120896147
15,9,0.19802790506157256
16,0,0.8869122326536019
16,1,0.628844242824712
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.2954167798606355
16,9,0.24106329976819563
17,0,0.8940792386167784
17,1,0.1632242141055425
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.31042289115153765
17,9,0.2078711384526464
18,0,0.8876287407984739
18,1,0.7439824404184705
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.25236196032999453
18,9,0.26721196092660104
19,0,0.8762636261674165
19,1,0.07247475324766654
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.47217003665894786
19,9,0.4845182823509437
20,0,0.8293791789515662
20,1,0.5310055417535177
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.3868321373519104
20,9,0.4115139243368999
21,0,0.898451028792251
21,1,0.6860224666976027
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,0.38590273437291006
21,9,0.3765563231926488
22,0,0.8765474143444495
22,1,0.4159189287183213
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.29666418041990167
22,9,0.27640515278560146
23,0,0.8810509196014523
23,1,0.5004660553554952
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,0.0
23,8,0.18309512204534026
23,9,0.12179809375101995
24,0,0.8175056199482719
24,1,0.49136504873430886
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.0
24,7,0.0
24,8,0.290531673024461
24,9,0.2628638384388837
25,0,0.8875445498326799
25,1,0.3118997483791318
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.0
25,7,0.0
25,8,0.2665451331441625
25,9,0.16261215170799864
26,0,0.86408847812319
26,1,0.2616977906658863
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.0
26,8,0.3750041717074511
26,9,0.34180184628179805
27,0,0.8435675902958217
27,1,0.3831864368942893
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,0.0
27,8,0.2924540429464925
27,9,0.15085279912024732
28,0,0.7939085951194916
28,1,0.3345128055101285
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,0.0
28,8,0.30029370128310634
28,9,0.25190268891144335
29,0,0.8348341474114759
29,1,0.47307455180855457
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.0
29,7,0.0
29,8,0.38409547517635634
29,9,0.3358980291399843
30,0,0.8383880884176534
30,1,0.223028330600167
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.0
30,7,0.0
30,8,0.2897396477880148
30,9,0.2363967726282107
31,0,0.8426688616658279
31,1,0.46533511449563125
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.0
31,7,0.0
31,8,0.383502973861855
31,9,0.3056156694186798
32,0,0.8167558218427226
32,1,0.35185060987757133
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,0.0
32,7,0.0
32,8,0.2817613665016104
32,9,0.21503419745768823
33,0,0.8613252074660082
33,1,0.5324912091140231
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.0
33,7,0.0
33,8,0.22153153628553657
33,9,0.13171567562918132
34,0,0.8691701981289923
34,1,0.44238265928674436
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.0
34,7,0.0
34,8,0.3136594308170824
34,9,0.2757171136465903
