Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.429565,1,0.176216,179.93515498645618,0.679981159090293,0.987448,[]
3.51054,2,0.298801,240.16127914382866,0.8209447367329699,0.987448,[]
3.283883,3,0.32545,236.2721735626098,0.7902254560136892,0.987448,[]
3.289647,4,0.45453,266.58674010535486,0.8605863725258482,0.987448,[]
3.195983,5,0.569953,254.29109304102653,0.8769022049346453,0.987448,[]
3.191045,6,0.482095,244.42288661252653,0.8614654664604334,0.987448,[]
3.239717,7,0.551549,235.12938459495018,0.8719874322073726,0.987448,[]
3.223437,8,0.602015,268.74327433444734,0.8533694788734192,0.987448,[]
3.213049,9,0.618254,252.0134123414863,0.8333893771269549,0.987448,[]
3.181156,10,0.571452,215.92218505748778,0.8650831386187035,0.95258,[]
3.394315,11,0.497585,201.84297733634432,0.8585380656910969,0.987448,[]
3.15821,12,0.640906,226.00787596895822,0.8388664648793418,0.891234,[]
3.216614,13,0.629247,290.99082459761513,0.8866185447317292,0.987448,[]
3.189152,14,0.644903,272.5088255451555,0.8880256969981547,0.986053,[]
3.170421,15,0.602432,274.6900253012475,0.8610165110120598,0.984658,[]
3.206479,16,0.573701,294.4111877969314,0.852996730197081,0.899351,[]
3.274503,17,0.601932,293.351904715139,0.8687303683144977,0.917208,[]
3.210308,18,0.697119,296.0693288741676,0.8963621660818515,0.987448,[]
3.182988,19,0.63949,299.97257791338194,0.9078138031816729,0.981869,[]
3.201071,20,0.662142,253.40115923176043,0.8803140539725268,0.95537,[]
3.273271,21,0.586609,282.53629855294696,0.8591907394395193,0.918831,[]
3.537811,22,0.674883,298.49700165998314,0.899637548834089,0.987448,[]
3.222597,23,0.679797,297.90942835029574,0.9025167035284397,0.979079,[]
3.147466,24,0.761243,294.43632163848264,0.9158834165568577,0.981869,[]
3.224248,25,0.731262,285.67682352616566,0.891261333591485,0.937238,[]
3.176431,26,0.698951,294.6152193964188,0.9149070147646746,0.972106,[]
3.200021,27,0.665057,275.5839436541977,0.8944438057301527,0.912338,[]
3.238038,28,0.677382,274.9861996537281,0.9087306679357002,0.962343,[]
3.187976,29,0.662808,292.89630844379036,0.8846085838586628,0.941423,[]
3.19624,30,0.629997,285.38357959069754,0.8662582600917489,0.900217,[]
3.216602,31,0.724767,281.72935150601546,0.8696494565637624,0.892608,[]
3.209308,32,0.73476,288.91266413918237,0.8986286407643806,0.983264,[]
3.238355,33,0.715523,272.05117165709834,0.8899507235374291,0.987448,[]
3.211134,34,0.763907,285.89670774599693,0.9040597552466133,0.986053,[]
3.549434,35,0.772652,289.27580265207115,0.9074489198590443,0.970711,[]
3.214663,36,0.725516,293.4009884100597,0.8709228843305699,0.95258,[]
3.161515,37,0.752082,293.5059582018737,0.9090355600775822,0.984658,[]
3.205222,38,0.761492,289.3396965506116,0.916297082321875,0.984658,[]
3.1601,39,0.765823,296.05398156417357,0.9257803537373401,0.979079,[]
3.18013,40,0.773568,295.28401158884304,0.9282664320991924,0.987448,[]
3.177468,41,0.775983,291.9616241905775,0.9204455612930534,0.986053,[]
3.207744,42,0.758827,289.8945325458899,0.9190935332207433,0.981869,[]
3.18487,43,0.78048,297.5739235887446,0.9098513093967053,0.948396,[]
3.176838,44,0.797552,297.5461770885319,0.9293416170332087,0.956764,[]
3.119514,45,0.795553,292.32606366863695,0.9248091560193996,0.949791,[]
3.242112,46,0.801965,294.5823314457267,0.9321953058154661,0.981869,[]
3.155694,47,0.800466,297.32648721565323,0.9248068263333054,0.972106,[]
3.256925,48,0.777732,301.2156162950387,0.9037265705127882,0.928571,[]
3.200591,49,0.781729,301.8039554081424,0.9159517783180581,0.962343,[]
3.260487,50,0.793971,299.94017736875463,0.9250847690867582,0.979079,[]
