Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1
10.99224328994751,1,0.2942577733199599,216.36224809333072,0.96187324929972,1.0
6.603051424026489,2,0.3755328485456369,219.54214993936813,0.9322008547008547,1.0
6.949063301086426,3,0.44674648946840523,205.1498388983038,0.9489641608391608,1.0
6.595899820327759,4,0.5032911233701103,194.6952500704627,0.9721410533910534,1.0
6.317657470703125,5,0.548928034102307,204.7756635931135,0.98546626984127,1.0
6.686736583709717,6,0.6189819458375125,215.45672048000728,0.9858211233211233,1.0
6.790402173995972,7,0.6694771815446339,223.80515543659845,0.9862424136321195,1.0
6.888776063919067,8,0.7040809929789368,232.17767420662994,0.9861315359477125,1.0
6.818500280380249,9,0.7571777833500501,237.12713973731476,0.9886679292929292,1.0
6.849522590637207,10,0.7892427281845537,239.0973023687218,0.9890106421356422,1.0
6.84926962852478,11,0.8122179037111334,244.46945085224863,0.9904356060606061,1.0
6.787195682525635,12,0.824003259779338,245.67200003256372,0.9906439393939394,1.0
6.682066440582275,13,0.8385155466399198,247.2808087984185,0.9922285353535354,1.0
6.5232367515563965,14,0.8519307923771314,248.3630407286881,0.9923674242424243,1.0
6.342958927154541,15,0.885312186559679,251.5182100763283,0.9922916666666666,1.0
6.5993170738220215,16,0.8903272316950852,249.24335497661718,0.9921774193548387,1.0
6.664409399032593,17,0.8987587763289869,247.7996965292734,0.9932142857142857,1.0
6.573009014129639,18,0.9041499498495487,249.38475013520775,0.9942559523809524,1.0
6.8936731815338135,19,0.9106068204613842,251.39562128247184,0.9962554466230937,1.0
6.782794952392578,20,0.9211070712136409,252.3477608380942,0.9973202614379085,1.0
6.741944789886475,21,0.9223921765295887,253.58297734666655,0.997389705882353,1.0
6.481764316558838,22,0.9296013039117352,252.49620670418,0.9981045751633987,1.0
7.047082901000977,23,0.9300087763289869,252.65661202509622,0.9977369281045751,1.0
6.6518847942352295,24,0.931858074222668,254.30509235955145,0.9979452614379085,1.0
6.826574325561523,25,0.9349924774322969,254.3231015853652,0.9979656862745099,1.0
6.663415193557739,26,0.9384403209628887,253.2296191206708,0.9979656862745099,1.0
6.7699549198150635,27,0.9404149949849548,254.00940218818673,0.9980814270152505,1.0
6.632315635681152,28,0.9430165496489469,253.04735050974156,0.9979656862745099,1.0
6.793002605438232,29,0.9452419759277834,253.13972505318088,0.998366935483871,1.0
6.440454483032227,30,0.9458688565697091,253.08885475263426,0.9984490740740741,1.0
6.800649881362915,31,0.9481569709127382,252.33002199500558,0.9986805555555556,1.0
6.996249437332153,32,0.949755516549649,252.1236593419983,0.9984490740740741,1.0
6.9478559494018555,33,0.9531406720160481,252.10550886484015,0.999375,1.0
7.105018138885498,34,0.953767552657974,252.69531772472556,0.9996323529411765,1.0
6.7630603313446045,35,0.9564317953861585,252.36148993061522,0.9996323529411765,1.0
6.815340042114258,36,0.9582497492477432,252.69041612217904,0.9996323529411765,1.0
7.010101079940796,37,0.9585005015045135,253.2381487848938,0.9996323529411765,1.0
6.628839015960693,38,0.9585005015045135,253.27147490390624,0.9996323529411765,1.0
6.901861667633057,39,0.959534854563691,255.18642675502943,0.9996527777777778,1.0
6.952639102935791,40,0.959534854563691,254.80736331589793,0.9996527777777778,1.0
6.518524408340454,41,0.9609453360080241,255.13795170456314,0.9996527777777778,1.0
6.644575119018555,42,0.9624185055165496,254.74216376563973,0.9996527777777778,1.0
6.722329378128052,43,0.9621050651955868,255.3780922475536,0.9996527777777778,1.0
7.016531705856323,44,0.9646439317953862,256.3819993681304,0.9996527777777778,1.0
6.5931360721588135,45,0.9656782848545636,255.95317462379717,0.9996527777777778,1.0
7.145155906677246,46,0.9655529087261785,256.2388143900139,0.9996527777777778,1.0
6.817354917526245,47,0.9656782848545636,256.28747062624814,0.9996527777777778,1.0
6.7006072998046875,48,0.9659917251755266,256.50043976570487,0.9996527777777778,1.0
6.863830089569092,49,0.9656155967903711,256.5159651951511,0.9996527777777778,1.0
6.278076648712158,50,0.9669320461384152,256.5891260361592,0.9996527777777778,1.0
6.9187891483306885,51,0.9679037111334002,255.75801062723335,0.9996527777777778,1.0
6.610784530639648,52,0.96875,256.5351445708755,0.9996527777777778,1.0
6.486447095870972,53,0.9694395687061184,256.74673045630004,0.9996527777777778,1.0
6.82131028175354,54,0.9705366098294884,256.87639362152373,0.9996527777777778,1.0
7.032460689544678,55,0.9706619859578737,258.1786017469302,0.9997685185185186,1.0
6.865840911865234,56,0.9720724674022067,256.93017027978635,0.9997685185185186,1.0
6.860267162322998,57,0.9716963390170511,256.6143012382591,0.9997023809523811,1.0
6.645464658737183,58,0.97179037111334,256.524450296653,0.9997685185185186,1.0
6.748918056488037,59,0.9723545636910732,256.7970529425912,0.9997023809523811,1.0
6.561954975128174,60,0.9734516048144434,256.3397752983333,0.9997685185185186,1.0
6.935019493103027,61,0.9730754764292878,256.0525922540133,0.9997023809523811,1.0
6.479274034500122,62,0.9735142928786359,254.96091386720434,0.9997685185185186,1.0
6.996954441070557,63,0.973639669007021,254.9176188496982,0.9997023809523811,1.0
6.727455377578735,64,0.9743605817452357,255.67698684081833,0.9997685185185186,1.0
6.864834547042847,65,0.9749874623871615,255.49188949945162,0.9997685185185186,1.0
6.36533522605896,66,0.9754262788365096,255.6118933070212,0.9997685185185186,1.0
6.198810815811157,67,0.9755516549648947,255.64672812300964,0.9997685185185186,1.0
6.4846460819244385,68,0.975269558676028,256.00322263596604,0.9997685185185186,1.0
6.881558656692505,69,0.9758650952858575,256.44714387179283,0.9997685185185186,1.0
6.77074670791626,70,0.9760531594784353,256.6309412366327,0.9997685185185186,1.0
7.101424217224121,71,0.9761471915747242,257.0596047612304,0.9997685185185186,1.0
6.769939422607422,72,0.9763665997993982,257.2182730678363,0.9997685185185186,1.0
6.783066034317017,73,0.9769307923771314,257.2339604329102,0.9997685185185186,1.0
6.524689674377441,74,0.977212888665998,256.9832842812933,0.9997685185185186,1.0
6.646556854248047,75,0.9777457372116349,256.9127976571039,0.9997685185185186,1.0
6.487989664077759,76,0.9780591775325977,257.20511970021124,0.9997685185185186,1.0
6.845118284225464,77,0.9783412738214644,256.9704893562683,0.9997685185185186,1.0
6.596503257751465,78,0.9778711133400201,257.4980357206633,0.9997685185185186,1.0
6.748538494110107,79,0.9778711133400201,257.4010069910372,0.9997685185185186,1.0
6.692003488540649,80,0.977965145436309,257.1310553005996,0.9997685185185186,1.0
6.725925445556641,81,0.9784666499498496,257.31417450268845,1.0,1.0
6.707064151763916,82,0.979375626880642,257.23171188638463,0.9997685185185186,1.0
7.001020669937134,83,0.9795323470411234,257.6324894107884,0.999715909090909,1.0
6.638699769973755,84,0.979595035105316,257.64117760948074,0.999715909090909,1.0
6.90474009513855,85,0.9797830992978936,257.28231109036625,0.9997685185185186,1.0
7.06682562828064,86,0.9803159478435306,258.16206072930237,0.999715909090909,1.0
6.889666557312012,87,0.980253259779338,257.92326300665474,0.999715909090909,1.0
6.904938220977783,88,0.980692076228686,258.1076953521533,0.999715909090909,1.0
6.783332824707031,89,0.9810368605817452,258.36419953236555,1.0,1.0
6.512928009033203,90,0.9808801404212638,257.9671793077561,1.0,1.0
6.790821552276611,91,0.981005516549649,258.0749472536999,1.0,1.0
6.528530120849609,92,0.9810368605817452,258.21537444544236,1.0,1.0
6.639151573181152,93,0.9808174523570712,258.0128182862239,1.0,1.0
6.384484529495239,94,0.9810682046138415,258.15243558796806,1.0,1.0
6.826323747634888,95,0.9817264292878636,258.2608828297464,1.0,1.0
6.78019118309021,96,0.9812876128385155,258.19264203303703,1.0,1.0
6.963061094284058,97,0.981883149448345,258.14191755699034,1.0,1.0
6.5918354988098145,98,0.9822906218655968,258.16477606366055,1.0,1.0
6.851824760437012,99,0.9829175025075225,258.5200719480017,1.0,1.0
6.697994947433472,100,0.9831369107321966,259.08195151341596,1.0,1.0
