Server round,Layer,Similarity
1,0,0.695766053845682
1,1,0.055972823715803914
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.20785124634817229
1,9,0.003368545259800321
2,0,0.9635385956258302
2,1,0.9214811810771967
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.2980021414510747
2,9,0.24584918605418538
3,0,0.9784024634786022
3,1,0.9395900317675135
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.3817723505991479
3,9,0.4177980086381487
4,0,0.9798050969060209
4,1,0.9755878025131649
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.34526953325378296
4,9,0.31090262101709404
5,0,0.9907452189875124
5,1,0.998104794643457
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.6108034089427344
5,9,0.38552840320696696
6,0,0.9957168857037043
6,1,0.9995053155608614
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.8896127825155538
6,9,0.4823911852279959
7,0,0.9913884435577582
7,1,0.9991855604481978
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.8399548149908288
7,9,0.6388301076187087
8,0,0.9907307579299299
8,1,0.9951000356881753
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.7783768994870576
8,9,0.5006287711400775
9,0,0.9930646769618522
9,1,0.995015783460504
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.7509412517057843
9,9,0.48153325421622295
10,0,0.9928465860720816
10,1,0.9946795936893609
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.6813629173821593
10,9,0.48280778026209764
11,0,0.992902028061998
11,1,0.9749489003527007
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.6385848340343339
11,9,0.3019454385694805
12,0,0.9928203465570054
12,1,0.9831985572851721
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.6266944663164272
12,9,0.26863593500330635
13,0,0.9870521597360707
13,1,0.9190553996855878
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.5888629273231437
13,9,0.37201223057915883
14,0,0.9905890651036624
14,1,0.9645688858295207
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.5879746685279722
14,9,0.29972728583332314
15,0,0.990086501361101
15,1,0.9206246772859906
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.5500347587685995
15,9,0.32031596892648245
16,0,0.9886733329742192
16,1,0.802795355711006
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.5847814730059847
16,9,0.34870853725216655
17,0,0.9899798712954099
17,1,0.9061547686561298
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.5475795098237625
17,9,0.2732422177818671
18,0,0.9866795434835955
18,1,0.7905876083948428
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.0
18,7,0.0
18,8,0.5500940374999767
18,9,0.24281185136706904
19,0,0.9857659325022667
19,1,0.8392967031146453
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.0
19,7,0.0
19,8,0.5430874610619056
19,9,0.3267014389711969
20,0,0.9843252939453158
20,1,0.8715133777632484
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.550258097709486
20,9,0.3148945958056414
21,0,0.9802098870396395
21,1,0.801445566409427
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.0
21,8,0.5296206975450638
21,9,0.2102430116651941
22,0,0.9798295401509632
22,1,0.7974802119464384
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.5242586163622026
22,9,0.26350678553243023
23,0,0.9717880453788372
23,1,0.7273362684243839
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.0
23,7,0.0
23,8,0.5240004663634371
23,9,0.2263408254783343
24,0,0.9637678667435653
24,1,0.8179330273075323
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.0
24,7,0.0
24,8,0.46218823367846346
24,9,0.22354411882996886
25,0,0.9679731051371706
25,1,0.8401466042787376
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.0
25,7,0.0
25,8,0.5077641555041551
25,9,0.2871345333737952
26,0,0.9552637892707742
26,1,0.6722603112200917
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.0
26,8,0.49198439748347184
26,9,0.17724830750424592
27,0,0.9581776929530528
27,1,0.6501822377191937
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.0
27,7,0.0
27,8,0.5047604479766267
27,9,0.14941465654353606
28,0,0.965443502531854
28,1,0.7488068087508807
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,0.0
28,8,0.5503386939820687
28,9,0.21218977718978507
29,0,0.9605359091317155
29,1,0.6805362646846161
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.0
29,7,0.0
29,8,0.5513371998573989
29,9,0.1703351881293358
30,0,0.9681941033860951
30,1,0.7681649499157991
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.0
30,7,0.0
30,8,0.5467096785020469
30,9,0.2616636087294409
31,0,0.9673317838640819
31,1,0.5594574854896817
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.0
31,7,0.0
31,8,0.5202555420799047
31,9,0.25994558946394625
32,0,0.9666340138516886
32,1,0.6550777303540204
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,0.0
32,7,0.0
32,8,0.4852285551341425
32,9,0.20766202837272474
33,0,0.943316074853195
33,1,0.7551921143078254
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.0
33,7,0.0
33,8,0.5103566114517324
33,9,0.1946450904026327
34,0,0.9598359707990681
34,1,0.731462924832328
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.0
34,7,0.0
34,8,0.5543506589950656
34,9,0.23070989488760918
35,0,0.9310849018324041
35,1,0.5082889241226866
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.0
35,7,0.0
35,8,0.571136629917348
35,9,0.3002518888495209
36,0,0.9618788571654845
36,1,0.6075140025496203
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,0.0
36,8,0.5495615168616138
36,9,0.2789625452167256
37,0,0.9348086359595751
37,1,0.3492207535124048
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,0.0
37,8,0.5202263950928087
37,9,0.18549995221442547
38,0,0.9435137524334282
38,1,0.44748942199572755
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.0
38,7,0.0
38,8,0.4261715697032687
38,9,0.24280121271206742
39,0,0.9341669560801565
39,1,0.6135621159538579
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.0
39,7,0.0
39,8,0.5690216105743671
39,9,0.2851230024242681
40,0,0.9398739620402353
40,1,0.6296336816616068
40,2,0.0
40,3,0.0
40,4,0.0
40,5,0.0
40,6,0.0
40,7,0.0
40,8,0.5634061366996888
40,9,0.3189119103043179
41,0,0.9315729556781321
41,1,0.5657336249099528
41,2,0.0
41,3,0.0
41,4,0.0
41,5,0.0
41,6,0.0
41,7,0.0
41,8,0.515559604866295
41,9,0.33017085015395053
42,0,0.9173468680227593
42,1,0.542359989752198
42,2,0.0
42,3,0.0
42,4,0.0
42,5,0.0
42,6,0.0
42,7,0.0
42,8,0.5359518289624087
42,9,0.2640781638338852
43,0,0.9280809722405986
43,1,0.7035296504008285
43,2,0.0
43,3,0.0
