Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,15,3514152,56,2.345543,0.471354
1,6,3514152,56,2.373088,0.0
1,12,3514152,56,2.365893,0.027778
1,18,3514152,56,2.27059,0.0
1,19,3514152,56,2.503349,0.0
1,17,3514152,56,2.428868,0.079861
1,11,3514152,56,2.120129,0.0
1,0,3514152,56,2.621545,0.014205
1,7,3514152,56,2.029604,0.0
1,4,3514152,56,2.41644,0.174716
1,10,3514152,56,2.924878,0.0
1,14,3514152,56,1.729652,0.951823
1,3,3514152,56,2.028062,0.0
1,5,3514152,56,2.483581,0.03125
1,16,3514152,56,2.966272,0.0
1,1,3514152,56,2.440589,0.01875
1,8,3514152,56,2.487271,0.054688
1,2,3514152,56,1.855716,0.005682
1,13,3514152,56,2.504831,0.0
1,9,3514152,56,2.967441,0.001563
2,5,3514152,56,2.374686,0.09375
2,12,3514152,56,2.28709,0.074653
2,15,3514152,56,2.558917,0.0
2,16,3514152,56,2.354957,0.001736
2,13,3514152,56,2.08302,0.154605
2,17,3514152,56,2.370356,0.0625
2,18,3514152,56,2.100776,0.355769
2,8,3514152,56,2.558449,0.0
2,11,3514152,56,1.795391,0.717391
2,7,3514152,56,1.94915,0.768229
2,1,3514152,56,2.39905,0.009375
2,2,3514152,56,1.862981,0.795455
2,9,3514152,56,2.311533,0.004687
2,4,3514152,56,2.63248,0.00142
2,10,3514152,56,2.37517,0.0
2,19,3514152,56,2.507873,0.0
2,6,3514152,56,2.428942,0.0
2,14,3514152,56,2.696177,0.0
2,3,3514152,56,2.071262,0.077546
2,0,3514152,56,2.310647,0.076705
3,5,3514152,56,2.15573,0.1875
3,1,3514152,56,2.307886,0.067187
3,12,3514152,56,2.58216,0.026042
3,18,3514152,56,2.285635,0.002404
3,15,3514152,56,2.003994,0.494792
3,7,3514152,56,2.264248,0.0
3,10,3514152,56,2.394846,0.005682
3,13,3514152,56,2.393007,0.001645
3,17,3514152,56,2.220208,0.079861
3,3,3514152,56,2.35937,0.008102
3,11,3514152,56,2.339908,0.0
3,8,3514152,56,2.103207,0.048828
3,14,3514152,56,1.778971,0.90625
3,2,3514152,56,2.248605,0.005682
3,6,3514152,56,2.657403,0.032552
3,9,3514152,56,2.409854,0.010937
3,16,3514152,56,2.407316,0.003472
3,19,3514152,56,2.081719,0.082237
3,4,3514152,56,1.892632,0.363636
3,0,3514152,56,2.405099,0.02178
4,2,3514152,56,1.911921,0.301136
4,7,3514152,56,2.177131,0.158854
4,17,3514152,56,2.335968,0.095486
4,10,3514152,56,2.655112,0.053977
4,11,3514152,56,1.804766,0.081522
4,14,3514152,56,2.761558,0.0
4,5,3514152,56,2.516742,0.0
4,8,3514152,56,2.876235,0.0
4,12,3514152,56,2.64738,0.001736
4,4,3514152,56,2.840968,0.00142
4,16,3514152,56,2.921769,0.0
4,19,3514152,56,2.670446,0.037829
4,15,3514152,56,2.807405,0.002604
4,18,3514152,56,1.989444,0.088942
4,1,3514152,56,2.079422,0.31875
4,9,3514152,56,2.628451,0.095312
4,6,3514152,56,3.115377,0.0
4,13,3514152,56,1.739032,0.0
4,3,3514152,56,1.195714,0.815972
4,0,3514152,56,2.110705,0.0
5,2,3514152,56,2.610971,0.0
5,5,3514152,56,2.48017,0.03125
5,17,3514152,56,1.926869,0.435764
5,7,3514152,56,2.41365,0.052083
5,18,3514152,56,1.976082,0.168269
5,10,3514152,56,2.473216,0.099432
5,8,3514152,56,1.50699,0.806641
5,13,3514152,56,1.828071,0.146382
5,16,3514152,56,2.406352,0.189236
5,12,3514152,56,2.33091,0.074653
5,6,3514152,56,2.583343,0.0
5,4,3514152,56,2.680799,0.00142
5,14,3514152,56,2.755895,0.0
5,11,3514152,56,2.326988,0.016304
5,9,3514152,56,2.596642,0.059375
5,3,3514152,56,2.942802,0.0
5,1,3514152,56,2.650759,0.001563
5,0,3514152,56,2.083407,0.100379
5,15,3514152,56,2.667308,0.028646
5,19,3514152,56,1.811515,0.53125
6,10,3514152,56,2.340213,0.244318
6,5,3514152,56,2.115777,0.242188
6,2,3514152,56,2.657682,0.0
6,17,3514152,56,1.862008,0.302083
6,8,3514152,56,2.004553,0.220703
