Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,35,89592,28,1.9382285118103026,0.23125
1,23,89592,28,1.7950760126113892,0.2544642857142857
1,31,89592,28,2.5802461306254068,0.0
1,43,89592,28,2.1225890715916953,0.0625
1,42,89592,28,2.9201024174690247,0.0
1,25,89592,28,2.2437038024266562,0.5875
1,15,89592,28,2.1341600051293006,0.6274038461538461
1,32,89592,28,2.9453391020114603,0.0
1,28,89592,28,2.212569558102152,0.1766304347826087
1,26,89592,28,1.7928141620424058,0.6354166666666666
1,49,89592,28,2.4579641197038735,0.0
1,10,89592,28,2.5808514912923175,0.0
1,33,89592,28,2.1843313111199274,0.0008680555555555555
1,5,89592,28,2.941284009388515,0.002232142857142857
1,47,89592,28,2.4384994904200235,0.0
1,6,89592,28,2.851380839067347,0.0
1,1,89592,28,1.999680605801669,0.03977272727272727
1,41,89592,28,1.829811480641365,0.390625
1,38,89592,28,2.430438836415609,0.0
1,9,89592,28,2.041394200325012,0.38625
1,11,89592,28,2.1092923747168646,0.3663194444444444
1,48,89592,28,2.029133443174691,0.4709051724137931
1,34,89592,28,2.7833373069763185,0.0
1,22,89592,28,1.902017633120219,0.17708333333333334
1,20,89592,28,2.3248461186885834,0.568359375
1,40,89592,28,2.224426003063426,0.0
1,12,89592,28,2.5025510021618436,0.0
1,18,89592,28,2.945043369575783,0.0
1,19,89592,28,2.2176589735092653,0.21975806451612903
1,16,89592,28,2.929832263426347,0.0
1,37,89592,28,1.978768357863793,0.0
1,7,89592,28,1.7828317165374756,0.271875
1,21,89592,28,2.47072700531252,0.0
1,24,89592,28,3.115541187199679,0.0
1,30,89592,28,1.656847562108721,0.8035714285714286
1,46,89592,28,2.488295681336347,0.025735294117647058
1,39,89592,28,1.8406139044534593,0.5372023809523809
1,45,89592,28,2.6232035160064697,0.0
1,0,89592,28,2.0637027581532794,0.0
1,4,89592,28,2.5324399641581943,0.0
1,17,89592,28,2.243134329193517,0.25164473684210525
1,8,89592,28,2.193439245223999,0.37316176470588236
1,27,89592,28,2.3814542375761887,0.0
1,3,89592,28,2.5921464761098227,0.0
1,44,89592,28,1.7971530093087091,0.19444444444444445
1,14,89592,28,2.089253620667891,0.05113636363636364
1,36,89592,28,1.8577191504565151,0.3494318181818182
1,2,89592,28,2.78438616882671,0.0
1,29,89592,28,2.412215394358481,0.0010080645161290322
1,13,89592,28,2.4429403940836587,0.3854166666666667
2,10,89592,28,1.6043022712071737,0.8604166666666667
2,22,89592,28,1.859161762964158,0.3556547619047619
