Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,19,1276408,56,2.467596,0.0
1,17,1276408,56,2.463074,0.0
1,12,1276408,56,2.973134,0.020833
1,11,1276408,56,1.939425,0.546196
1,6,1276408,56,3.125377,0.0
1,0,1276408,56,2.647914,0.0
1,15,1276408,56,2.729503,0.0
1,4,1276408,56,2.438146,0.00142
1,8,1276408,56,2.486375,0.0
1,16,1276408,56,3.093137,0.0
1,18,1276408,56,2.212561,0.355769
1,5,1276408,56,2.587685,0.007812
1,2,1276408,56,1.39501,0.798295
1,9,1276408,56,2.950796,0.004687
1,3,1276408,56,1.702696,0.021991
1,7,1276408,56,1.625718,0.760417
1,10,1276408,56,2.881326,0.0
1,13,1276408,56,2.702882,0.0
1,1,1276408,56,2.225889,0.0
1,14,1276408,56,2.566269,0.0
2,12,1276408,56,2.647056,0.026042
2,5,1276408,56,2.341814,0.0
2,7,1276408,56,1.767686,0.768229
2,16,1276408,56,2.385562,0.0
2,2,1276408,56,1.659419,0.798295
2,18,1276408,56,2.106993,0.362981
2,10,1276408,56,2.331642,0.0
2,13,1276408,56,2.227115,0.008224
2,9,1276408,56,2.253894,0.004687
2,19,1276408,56,2.493678,0.0
2,17,1276408,56,2.422936,0.001736
2,14,1276408,56,2.807302,0.0
2,11,1276408,56,1.735532,0.557065
2,15,1276408,56,2.539782,0.0
2,8,1276408,56,2.618862,0.0
2,1,1276408,56,2.297359,0.0
2,3,1276408,56,1.983015,0.023148
2,4,1276408,56,2.439223,0.00142
2,0,1276408,56,2.357514,0.005682
2,6,1276408,56,2.852942,0.0
3,2,1276408,56,1.941261,0.34375
3,5,1276408,56,2.14706,0.25
3,15,1276408,56,2.234509,0.325521
3,10,1276408,56,2.651773,0.0
3,7,1276408,56,2.025545,0.304688
3,18,1276408,56,2.238316,0.175481
3,6,1276408,56,2.774672,0.0
3,8,1276408,56,2.5136,0.033203
3,9,1276408,56,2.690178,0.0
3,17,1276408,56,2.266671,0.185764
3,1,1276408,56,2.30924,0.028125
3,4,1276408,56,2.145008,0.119318
3,14,1276408,56,1.88236,0.669271
3,19,1276408,56,2.42147,0.0
3,11,1276408,56,1.730468,0.622283
3,16,1276408,56,2.768194,0.005208
3,0,1276408,56,2.280411,0.180871
3,3,1276408,56,2.06184,0.134259
3,13,1276408,56,2.090147,0.330592
3,12,1276408,56,2.515283,0.157986
4,8,1276408,56,2.41763,0.009766
4,5,1276408,56,2.510949,0.007812
4,15,1276408,56,2.34365,0.109375
4,7,1276408,56,2.03927,0.158854
4,10,1276408,56,2.287023,0.125
4,19,1276408,56,2.463591,0.037829
4,1,1276408,56,2.174108,0.317188
4,16,1276408,56,2.317648,0.09375
4,6,1276408,56,2.550956,0.0
4,2,1276408,56,1.825491,0.380682
4,4,1276408,56,2.585983,0.034091
4,13,1276408,56,2.325153,0.0
4,17,1276408,56,2.264799,0.112847
4,12,1276408,56,2.422251,0.013889
4,18,1276408,56,2.230643,0.125
4,9,1276408,56,2.203885,0.192188
4,3,1276408,56,1.532665,0.803241
4,14,1276408,56,2.268145,0.169271
4,11,1276408,56,2.003218,0.095109
4,0,1276408,56,2.400024,0.001894
5,5,1276408,56,2.422674,0.046875
5,9,1276408,56,2.373342,0.051562
5,18,1276408,56,2.207477,0.117788
5,7,1276408,56,2.80602,0.041667
5,10,1276408,56,2.267307,0.107955
5,2,1276408,56,3.009322,0.0
5,16,1276408,56,2.228724,0.190972
5,4,1276408,56,2.498886,0.00142
5,14,1276408,56,2.629083,0.0
5,17,1276408,56,1.87854,0.451389
5,8,1276408,56,1.439117,0.806641
5,1,1276408,56,2.586072,0.004687
5,15,1276408,56,2.469354,0.028646
5,13,1276408,56,1.889059,0.115132
5,19,1276408,56,1.741331,0.501645
5,12,1276408,56,2.585217,0.078125
5,11,1276408,56,2.598394,0.058424
5,0,1276408,56,2.078722,0.081439
5,6,1276408,56,2.905742,0.0
5,3,1276408,56,2.944149,0.005787
6,8,1276408,56,2.176721,0.095703
6,2,1276408,56,2.378892,0.005682
6,15,1276408,56,2.448185,0.044271
6,10,1276408,56,2.437507,0.210227
6,7,1276408,56,2.19122,0.140625
6,19,1276408,56,2.122286,0.115132
6,13,1276408,56,1.492575,0.485197
6,5,1276408,56,2.305896,0.140625
6,14,1276408,56,2.20552,0.082031
6,17,1276408,56,1.928673,0.258681
6,11,1276408,56,2.07243,0.192935
6,16,1276408,56,2.999931,0.006944
6,12,1276408,56,2.794638,0.157986
6,18,1276408,56,1.758325,0.322115
6,3,1276408,56,2.209072,0.072917
6,4,1276408,56,2.280874,0.009943
6,1,1276408,56,1.826194,0.317188
6,0,1276408,56,1.408292,0.578598
6,9,1276408,56,2.749333,0.08125
6,6,1276408,56,3.374882,0.0
7,2,1276408,56,2.854011,0.0
7,10,1276408,56,2.544766,0.03125
7,5,1276408,56,1.951182,0.492188
7,18,1276408,56,2.507432,0.03125
7,17,1276408,56,2.436695,0.003472
7,7,1276408,56,2.755566,0.002604
7,1,1276408,56,2.332107,0.195312
7,13,1276408,56,2.526821,0.032895
7,4,1276408,56,1.323784,0.822443
7,8,1276408,56,2.322389,0.0
7,19,1276408,56,2.036728,0.296053
7,15,1276408,56,1.858485,0.205729
7,6,1276408,56,2.413246,0.115885
7,11,1276408,56,2.858289,0.0
7,9,1276408,56,2.624978,0.021875
7,12,1276408,56,2.547621,0.010417
7,16,1276408,56,2.606591,0.010417
7,3,1276408,56,2.867719,0.0
7,0,1276408,56,2.431351,0.033144
7,14,1276408,56,1.60698,0.0
8,15,1276408,56,3.605912,0.0
8,10,1276408,56,3.800971,0.0
8,5,1276408,56,2.603499,0.023438
8,13,1276408,56,1.902314,0.082237
8,18,1276408,56,1.557641,0.40625
8,2,1276408,56,1.00845,0.798295
8,7,1276408,56,1.212122,0.757812
8,12,1276408,56,2.178597,0.053819
8,1,1276408,56,3.168868,0.001563
8,17,1276408,56,2.997718,0.012153
8,9,1276408,56,3.893131,0.00625
8,8,1276408,56,3.396322,0.0
8,11,1276408,56,1.08584,0.584239
8,19,1276408,56,3.052652,0.016447
8,16,1276408,56,3.836032,0.0
8,6,1276408,56,2.368015,0.0
8,4,1276408,56,3.217787,0.00142
8,3,1276408,56,2.686733,0.033565
8,14,1276408,56,3.413541,0.0
8,0,1276408,56,2.692117,0.038826
9,5,1276408,56,1.583299,0.210938
9,15,1276408,56,1.971105,0.473958
9,2,1276408,56,3.548639,0.005682
9,10,1276408,56,3.390367,0.002841
9,18,1276408,56,2.700589,0.067308
9,16,1276408,56,3.425576,0.003472
9,12,1276408,56,2.046496,0.09375
9,19,1276408,56,2.216467,0.054276
9,17,1276408,56,2.451422,0.154514
9,13,1276408,56,1.921912,0.238487
9,7,1276408,56,3.411041,0.0
9,8,1276408,56,2.614901,0.054688
9,14,1276408,56,1.032603,0.936198
9,0,1276408,56,2.397479,0.122159
9,11,1276408,56,2.706852,0.184783
9,1,1276408,56,2.768123,0.045312
9,9,1276408,56,3.634444,0.0125
9,6,1276408,56,2.004556,0.013021
9,3,1276408,56,3.241471,0.055556
9,4,1276408,56,1.332678,0.232955
10,5,1276408,56,2.40707,0.210938
10,2,1276408,56,2.32687,0.068182
10,19,1276408,56,2.482783,0.182566
10,7,1276408,56,2.418741,0.044271
10,10,1276408,56,2.965302,0.019886
10,18,1276408,56,1.492622,0.564904
10,9,1276408,56,3.244716,0.04375
10,15,1276408,56,3.16632,0.020833
10,16,1276408,56,3.648974,0.003472
10,8,1276408,56,2.967525,0.005859
10,17,1276408,56,2.24449,0.199653
10,12,1276408,56,2.817781,0.222222
10,13,1276408,56,0.96125,0.809211
10,14,1276408,56,3.059701,0.022135
10,11,1276408,56,1.979303,0.3125
10,6,1276408,56,3.596961,0.001302
10,3,1276408,56,1.46709,0.219907
10,0,1276408,56,1.364751,0.428977
10,1,1276408,56,1.820978,0.092188
10,4,1276408,56,2.764699,0.039773
11,7,1276408,56,3.687533,0.002604
11,10,1276408,56,3.478941,0.03125
11,2,1276408,56,3.720204,0.0
11,5,1276408,56,1.891498,0.539062
11,19,1276408,56,2.148034,0.297697
11,15,1276408,56,2.215717,0.192708
11,12,1276408,56,2.069872,0.001736
11,11,1276408,56,3.623351,0.0
11,4,1276408,56,1.298172,0.818182
11,13,1276408,56,3.631041,0.0
11,16,1276408,56,3.141401,0.012153
11,8,1276408,56,2.196436,0.0
11,17,1276408,56,2.766798,0.001736
11,1,1276408,56,3.12954,0.196875
11,14,1276408,56,1.6384,0.0
11,18,1276408,56,3.735415,0.0
11,9,1276408,56,3.600179,0.021875
11,6,1276408,56,1.331659,0.114583
11,3,1276408,56,3.526271,0.001157
11,0,1276408,56,3.561982,0.016098
12,10,1276408,56,2.398434,0.107955
12,5,1276408,56,1.963613,0.320312
12,12,1276408,56,2.283838,0.055556
12,16,1276408,56,2.188506,0.152778
12,8,1276408,56,1.629223,0.607422
12,7,1276408,56,2.257721,0.039062
12,2,1276408,56,2.346484,0.002841
12,17,1276408,56,2.147195,0.321181
12,18,1276408,56,2.633886,0.036058
12,19,1276408,56,1.777244,0.542763
12,11,1276408,56,2.344671,0.02038
12,9,1276408,56,2.448032,0.046875
12,15,1276408,56,2.009779,0.130208
12,4,1276408,56,1.63887,0.411932
12,13,1276408,56,2.707188,0.044408
12,14,1276408,56,1.947269,0.0
12,0,1276408,56,2.704365,0.053977
12,1,1276408,56,2.650304,0.103125
12,3,1276408,56,2.973517,0.006944
12,6,1276408,56,2.103486,0.054688
13,5,1276408,56,1.968665,0.414062
13,10,1276408,56,2.228268,0.082386
13,7,1276408,56,2.244291,0.044271
13,2,1276408,56,2.269128,0.019886
13,13,1276408,56,1.10379,0.791118
13,8,1276408,56,2.043708,0.201172
13,17,1276408,56,1.829527,0.286458
13,11,1276408,56,1.963169,0.283967
13,16,1276408,56,2.606117,0.081597
13,15,1276408,56,2.466263,0.096354
13,12,1276408,56,2.663599,0.223958
13,19,1276408,56,1.759757,0.424342
13,1,1276408,56,1.775688,0.15625
13,3,1276408,56,1.768831,0.146991
13,4,1276408,56,2.061446,0.375
13,18,1276408,56,1.490441,0.548077
13,9,1276408,56,2.408915,0.054688
13,6,1276408,56,3.26622,0.040365
13,14,1276408,56,2.686168,0.0
13,0,1276408,56,1.406519,0.460227
14,5,1276408,56,2.014068,0.242188
14,15,1276408,56,2.284817,0.036458
14,7,1276408,56,1.550093,0.388021
14,18,1276408,56,2.330552,0.197115
14,1,1276408,56,1.965486,0.242188
14,2,1276408,56,1.372528,0.502841
14,8,1276408,56,1.677134,0.402344
14,10,1276408,56,2.161906,0.09375
14,19,1276408,56,1.815424,0.284539
14,9,1276408,56,2.210042,0.076563
14,13,1276408,56,2.302169,0.190789
14,14,1276408,56,2.517159,0.0
14,11,1276408,56,1.480007,0.453804
14,4,1276408,56,1.927284,0.12642
14,12,1276408,56,2.945617,0.095486
14,17,1276408,56,1.822387,0.333333
14,16,1276408,56,2.285264,0.092014
14,3,1276408,56,1.421768,0.489583
14,0,1276408,56,2.37287,0.14678
14,6,1276408,56,3.320478,0.016927
15,5,1276408,56,1.633041,0.421875
15,18,1276408,56,3.592837,0.074519
15,10,1276408,56,2.755412,0.130682
15,15,1276408,56,1.95137,0.21875
15,2,1276408,56,5.033844,0.002841
15,4,1276408,56,1.157198,0.616477
15,19,1276408,56,2.376354,0.238487
15,7,1276408,56,4.740581,0.049479
15,1,1276408,56,2.386813,0.29375
15,8,1276408,56,2.909315,0.044922
15,9,1276408,56,3.041084,0.042188
15,12,1276408,56,1.79818,0.213542
15,17,1276408,56,2.795101,0.083333
15,14,1276408,56,1.477795,0.188802
15,16,1276408,56,2.903365,0.045139
15,13,1276408,56,2.640904,0.095395
15,11,1276408,56,4.253245,0.03125
15,6,1276408,56,1.129464,0.300781
15,3,1276408,56,3.499944,0.005787
15,0,1276408,56,2.388966,0.198864
16,5,1276408,56,2.544607,0.226562
16,7,1276408,56,1.862283,0.414062
16,2,1276408,56,1.417522,0.411932
16,18,1276408,56,1.998735,0.259615
16,10,1276408,56,3.180579,0.005682
16,15,1276408,56,3.364644,0.0
16,4,1276408,56,3.26207,0.00142
16,8,1276408,56,3.335633,0.0
16,16,1276408,56,3.317446,0.006944
16,19,1276408,56,3.043622,0.013158
16,9,1276408,56,3.094009,0.010937
16,12,1276408,56,2.889153,0.166667
16,14,1276408,56,3.465331,0.001302
16,6,1276408,56,3.630828,0.0
16,1,1276408,56,2.741302,0.042188
16,17,1276408,56,2.645977,0.168403
16,11,1276408,56,1.053105,0.706522
16,3,1276408,56,1.277697,0.216435
16,13,1276408,56,1.502251,0.472039
16,0,1276408,56,2.591389,0.212121
17,10,1276408,56,1.379662,0.545455
17,5,1276408,56,2.424247,0.210938
17,7,1276408,56,2.343712,0.039062
17,17,1276408,56,1.620596,0.342014
17,2,1276408,56,2.336822,0.025568
17,15,1276408,56,2.27046,0.244792
17,16,1276408,56,1.356621,0.625
17,18,1276408,56,1.657502,0.463942
17,8,1276408,56,1.558724,0.347656
17,9,1276408,56,1.274541,0.610938
17,13,1276408,56,1.18907,0.707237
17,4,1276408,56,2.92149,0.00142
17,14,1276408,56,2.825492,0.0
17,1,1276408,56,2.109097,0.1125
17,12,1276408,56,2.420406,0.204861
17,19,1276408,56,1.811497,0.368421
17,3,1276408,56,1.781982,0.228009
17,11,1276408,56,1.922217,0.288043
17,6,1276408,56,3.041494,0.0
17,0,1276408,56,1.623591,0.375947
18,5,1276408,56,2.298923,0.109375
18,18,1276408,56,1.880202,0.228365
18,15,1276408,56,2.168185,0.213542
18,2,1276408,56,1.327894,0.630682
18,7,1276408,56,1.653295,0.458333
18,8,1276408,56,2.465151,0.033203
18,13,1276408,56,1.830063,0.129934
18,16,1276408,56,2.523559,0.0
18,19,1276408,56,2.406437,0.036184
18,12,1276408,56,2.234989,0.088542
18,1,1276408,56,1.90426,0.303125
18,17,1276408,56,2.073256,0.178819
18,10,1276408,56,2.35138,0.048295
18,14,1276408,56,1.7443,0.485677
18,4,1276408,56,2.420006,0.085227
18,11,1276408,56,1.481053,0.444293
18,6,1276408,56,2.544516,0.0
18,9,1276408,56,2.353014,0.08125
18,0,1276408,56,2.135638,0.094697
18,3,1276408,56,1.026867,0.703704
19,5,1276408,56,1.558909,0.367188
19,8,1276408,56,2.502852,0.027344
19,2,1276408,56,2.515723,0.142045
19,7,1276408,56,2.736409,0.049479
19,18,1276408,56,2.418801,0.105769
19,15,1276408,56,1.861427,0.213542
19,6,1276408,56,1.494746,0.419271
19,17,1276408,56,2.211376,0.152778
19,9,1276408,56,1.763394,0.309375
19,13,1276408,56,2.021575,0.179276
19,12,1276408,56,1.712511,0.338542
19,16,1276408,56,1.833287,0.277778
19,14,1276408,56,2.017208,0.130208
19,1,1276408,56,1.820971,0.4
19,19,1276408,56,2.111649,0.189145
19,10,1276408,56,1.886634,0.267045
19,4,1276408,56,1.560761,0.43892
19,11,1276408,56,2.376801,0.096467
19,0,1276408,56,2.215618,0.157197
19,3,1276408,56,1.404339,0.606481
20,5,1276408,56,1.774068,0.414062
20,7,1276408,56,2.506697,0.164062
20,10,1276408,56,1.959511,0.315341
20,12,1276408,56,2.601446,0.163194
20,15,1276408,56,2.234086,0.140625
20,1,1276408,56,1.237353,0.567187
20,2,1276408,56,2.587665,0.0625
20,16,1276408,56,2.577671,0.069444
20,18,1276408,56,2.029912,0.158654
20,19,1276408,56,1.707595,0.373355
20,14,1276408,56,2.23776,0.053385
20,4,1276408,56,1.745936,0.411932
20,13,1276408,56,1.334938,0.452303
20,3,1276408,56,1.379,0.356481
20,8,1276408,56,1.806209,0.367188
20,11,1276408,56,2.115577,0.285326
20,9,1276408,56,2.276727,0.123438
20,17,1276408,56,1.547328,0.435764
20,6,1276408,56,3.097938,0.048177
20,0,1276408,56,1.179516,0.610795
