Server round,Layer,Similarity
1,0,0.9994880055916026
1,1,0.9276076545922538
1,2,0.9996719635117651
1,3,0.8874697972471058
1,4,0.9986576113313106
1,5,0.8783209935147855
1,6,0.9246715707231852
1,7,0.2387238194973628
2,0,0.9988508650522755
2,1,0.9400161979236876
2,2,0.9996229092659533
2,3,0.9176922177263763
2,4,0.9979530632124272
2,5,0.9077732400603719
2,6,0.9219566238691951
2,7,0.2792018768542815
3,0,0.9980256438292301
3,1,0.9876360870665272
3,2,0.9993749554464174
3,3,0.970476663902376
3,4,0.9981024557205651
3,5,0.9437987509218998
3,6,0.9393758816714065
3,7,0.5034591571668613
4,0,0.9991230791259511
4,1,0.9928263012958167
4,2,0.9992870531373738
4,3,0.9867346181572656
4,4,0.9984818591096459
4,5,0.9658992906044022
4,6,0.9680910324486497
4,7,0.6567514159061772
5,0,0.9985820191873346
5,1,0.9908160398234426
5,2,0.9988278279534027
5,3,0.9914315498391219
5,4,0.9974917191955294
5,5,0.970704825516146
5,6,0.9647509064631551
5,7,0.738531676656126
6,0,0.9994695040897564
6,1,0.9927942054416491
6,2,0.99880122009119
6,3,0.9947588446199739
6,4,0.9981183178811447
6,5,0.9742779280626132
6,6,0.9753866818752922
6,7,0.8283764246939103
7,0,0.999295241283289
7,1,0.9875803277455972
7,2,0.9982601871218822
7,3,0.991406131628576
7,4,0.9973278565750209
7,5,0.9723061651462617
7,6,0.9742714860838236
7,7,0.8091057985977913
8,0,0.9995507808221582
8,1,0.9948190848694987
8,2,0.9982296712881705
8,3,0.9907829860758891
8,4,0.9975688173797151
8,5,0.9764791820643768
8,6,0.9833662009783056
8,7,0.854811588787968
9,0,0.9996194835521274
9,1,0.9950953684112601
9,2,0.9986912113224854
9,3,0.9965497594668354
9,4,0.9975208895887172
9,5,0.9835851603114277
9,6,0.9847731184171322
9,7,0.9056012569306963
10,0,0.9995959118305682
10,1,0.9980814733870246
10,2,0.9988446925268294
10,3,0.996163220748003
10,4,0.9978509318717711
10,5,0.9785862650962729
10,6,0.9871769121111323
10,7,0.893264131238383
11,0,0.9998082253254686
11,1,0.9969832981584935
11,2,0.9988984263435592
11,3,0.9967755402466518
11,4,0.9979285826873497
11,5,0.9800626814674472
11,6,0.9881086407698434
11,7,0.9059799819657403
12,0,0.9996870368820616
12,1,0.9949638568420737
12,2,0.9978627596872567
12,3,0.9959569518991477
12,4,0.9978456686218046
12,5,0.9841072446638842
12,6,0.9914484175297215
12,7,0.9296124366250882
13,0,0.9996679593976504
13,1,0.9962565609649796
13,2,0.9974314926940967
13,3,0.9970994761440782
13,4,0.9973831855100835
13,5,0.9857626919482638
13,6,0.9894978806285644
13,7,0.9361309118325885
14,0,0.9996859645290447
14,1,0.9960566352055552
14,2,0.9969802894350536
14,3,0.9970555459959765
14,4,0.9974882118190959
14,5,0.9877708727757429
14,6,0.9925728567627482
14,7,0.9390970717370536
15,0,0.9996315520711251
15,1,0.9969655786929336
15,2,0.9978013500686944
15,3,0.9975857806174265
15,4,0.9980266400874097
15,5,0.98777556518734
15,6,0.9948462987739649
15,7,0.9473191131559195
16,0,0.9997210309153757
16,1,0.9964616078340917
16,2,0.9978303329861778
16,3,0.9973674385795288
16,4,0.997456331891788
16,5,0.9830673512763415
16,6,0.9922992822972408
16,7,0.9323577945956129
17,0,0.9996391915260495
17,1,0.9971265315000242
17,2,0.9971425699185564
17,3,0.9978609363599705
17,4,0.9975222677569788
17,5,0.9871756865061675
17,6,0.9939818665061022
17,7,0.9536145914605626
18,0,0.9996933185611643
18,1,0.9968045044312411
18,2,0.9977557414921253
18,3,0.9978988726942187
18,4,0.9978434453655695
18,5,0.9894748102504329
18,6,0.9953071781306871
18,7,0.9657411315561775
19,0,0.9996828567463366
19,1,0.9974635965731545
19,2,0.9975066559836608
19,3,0.9980062968299381
19,4,0.997497758993688
19,5,0.988973322126121
19,6,0.9944952175188343
19,7,0.9585046762877608
20,0,0.9997158882902077
20,1,0.9977984108415128
20,2,0.9971517475087849
20,3,0.9982804947148219
20,4,0.9972844988318531
20,5,0.9892175715086059
20,6,0.9947777941427606
20,7,0.9664315776324429
