Server round,Layer,Similarity
1,0,0.9994854083355876
1,1,0.9855590905964701
1,2,0.9999200179613013
1,3,0.8268851371840874
1,4,0.9981615744011516
1,5,0.7487692928302332
1,6,0.7982272153778845
1,7,0.19774830262631707
2,0,0.9993254807332148
2,1,0.9296294098673838
2,2,0.9998372272907017
2,3,0.8797605639885595
2,4,0.99661185672297
2,5,0.8674583446666068
2,6,0.836902471323386
2,7,0.2552224534571516
3,0,0.9990223870978863
3,1,0.939223398564621
3,2,0.9996996472002881
3,3,0.9134012883081172
3,4,0.9948926313836997
3,5,0.8621561077366321
3,6,0.844972957130197
3,7,0.2345499521554928
4,0,0.9990486604061926
4,1,0.9337549547153908
4,2,0.9992921610947936
4,3,0.8592789910173381
4,4,0.9943148562631491
4,5,0.8125881821269649
4,6,0.868730553153851
4,7,0.3874843682149107
5,0,0.9974737358464862
5,1,0.9574968552698221
5,2,0.9986155542534313
5,3,0.8420179113642533
5,4,0.9942920446943017
5,5,0.8136269772157817
5,6,0.807802224457701
5,7,0.3378258052981331
6,0,0.9964143089372124
6,1,0.9706254250403502
6,2,0.9983355050321977
6,3,0.9007771775152787
6,4,0.9924044958736694
6,5,0.8372182600924093
6,6,0.876421783310088
6,7,0.41598390641515004
7,0,0.9979324701373272
7,1,0.9814215655501185
7,2,0.9978572349224382
7,3,0.9177414293655647
7,4,0.990709331309065
7,5,0.8407367192788078
7,6,0.8774834425978866
7,7,0.41465228468311216
8,0,0.9984396252900547
8,1,0.9856895865181898
8,2,0.9988180183507245
8,3,0.9432812925145092
8,4,0.9915626020371437
8,5,0.8809834752139163
8,6,0.9093545428586857
8,7,0.501175061125088
9,0,0.9982581336112913
9,1,0.9774226296231547
9,2,0.9989001427475227
9,3,0.936839258079889
9,4,0.9913391865811811
9,5,0.8983655160636053
9,6,0.8780440141519742
9,7,0.5607068385652351
10,0,0.9988803025304639
10,1,0.9852993038135868
10,2,0.9983294639844184
10,3,0.9549415390242603
10,4,0.9947175506444849
10,5,0.9251840699829437
10,6,0.9273229205731935
10,7,0.5806877870410991
11,0,0.9990554634069312
11,1,0.9760569818355479
11,2,0.9993856059776914
11,3,0.9510831640428594
11,4,0.993827129902498
11,5,0.9031600783055063
11,6,0.9218722628199566
11,7,0.5593703412786345
12,0,0.9995645421251363
12,1,0.9838034005528423
12,2,0.999752295256684
12,3,0.923199598088133
12,4,0.9870568790073889
12,5,0.8819991554728009
12,6,0.8859708022348277
12,7,0.5645213027333796
13,0,0.9995386937930265
13,1,0.9911925322478222
13,2,0.9990529585859281
13,3,0.9240245116851717
13,4,0.9902437465041802
13,5,0.9109899155624158
13,6,0.9520100538812267
13,7,0.6838215855633317
14,0,0.9996169971590688
14,1,0.9898140602346368
14,2,0.9994333408064201
14,3,0.937035820069589
14,4,0.9912278351596525
14,5,0.9184746116993661
14,6,0.955449772164004
14,7,0.7490434886402589
15,0,0.9994579592382903
15,1,0.9863392208149232
15,2,0.9992135817244026
15,3,0.9673032418107076
15,4,0.9945053236841986
15,5,0.940298859254522
15,6,0.9561211223633533
15,7,0.6976408403092832
16,0,0.9995505473913914
16,1,0.9810692433312646
16,2,0.998635899025162
16,3,0.9410921043451674
16,4,0.9912921417638431
16,5,0.9302771990590588
16,6,0.9554378751540101
16,7,0.7438440569923516
17,0,0.9992202557509153
17,1,0.9898318378570318
17,2,0.998686147758666
17,3,0.9298870949350272
17,4,0.9921584227199678
17,5,0.9152922793448638
17,6,0.9582775332260808
17,7,0.7753765713234161
18,0,0.9997629068973404
18,1,0.990273027740535
18,2,0.9994837121397374
18,3,0.9556251936675015
18,4,0.9929805906639279
18,5,0.9324833168021681
18,6,0.9705409343303432
18,7,0.7927955138354673
19,0,0.9995065342848575
19,1,0.9832129404317849
19,2,0.9989750190052168
19,3,0.9619881055720386
19,4,0.9950985727406566
19,5,0.9315024454022115
19,6,0.973118503748697
19,7,0.7984104249613478
20,0,0.9996914567662625
20,1,0.9909376628900834
20,2,0.9988015864250471
20,3,0.9671716422404665
20,4,0.9944454382688569
20,5,0.9484771767404254
20,6,0.9708570834576685
20,7,0.8843765276021918
