1666754597.7350817, 1, 0.26558140952576875, 0.7083394765853882, 0.7463054060935974
1666754760.554106, 2, 0.2866427544454225, 0.835298478603363, 0.9067641496658325
1666754919.5977747, 3, 0.3084398678484601, 0.9489632606506347, 0.9679144620895386
1666755075.2063732, 4, 0.659768846947995, 0.9565051317214965, 0.9780621528625488
1666755250.8961241, 5, 0.6746987962889793, 0.9832392334938049, 0.9946523904800415
1666755401.9728167, 6, 0.7721573297024474, 0.9522342443466186, 0.9679144620895386
1666755590.0182767, 7, 0.8476654683304884, 0.976457154750824, 0.9822134375572205
1666755753.7591953, 8, 0.8746129563227609, 0.9891562104225159, 0.9920318722724915
1666755926.0835571, 9, 0.8315705609349369, 0.9916834235191345, 1.0
1666756097.8585293, 10, 0.9340874932293158, 0.9869775772094727, 0.9945155382156372
1666756282.420719, 11, 0.9145589954512668, 0.9898361206054688, 0.9911634922027588
1666756456.7544005, 12, 0.9026640864644916, 0.9942697048187256, 1.0
1666756617.70452, 13, 0.891719542417028, 0.9869495868682862, 0.994397759437561
1666756788.618285, 14, 0.9405561200688517, 0.9926565051078796, 0.9976635575294495
1666756966.2354662, 15, 0.9508875193629216, 0.9961259961128235, 1.0
1666757133.163712, 16, 0.943744447904908, 0.9937515020370483, 0.9967319965362549
1666757307.9983907, 17, 0.9546276665233836, 0.9961753606796264, 1.0
1666757480.2822626, 18, 0.9425794772844669, 0.9949441194534302, 0.998171865940094
1666757657.5483382, 19, 0.9553634423843989, 0.9970710754394532, 1.0
1666757825.8349614, 20, 0.9688831656552709, 0.9971477270126343, 1.0
1666757995.17383, 21, 0.9709678411268143, 0.9979893207550049, 1.0
1666758156.987735, 22, 0.8676538223627354, 0.9849469900131226, 0.9946523904800415
1666758325.4862638, 23, 0.9637941126404024, 0.995518684387207, 0.9980236887931824
1666758495.1298873, 24, 0.9810846415948647, 0.997537350654602, 1.0
1666758660.0291457, 25, 0.9686072507185713, 0.9970710754394532, 1.0
1666758827.6716895, 26, 0.9795824516345446, 0.9965697884559631, 1.0
1666758998.456578, 27, 0.9679021430598838, 0.9974519371986389, 1.0
1666759176.1252527, 28, 0.9831693190197901, 0.996827232837677, 0.998171865940094
1666759338.1772337, 29, 0.974524043781599, 0.994019341468811, 1.0
1666759516.2820454, 30, 0.947729849702807, 0.9971622586250305, 1.0
