Round,Cid,Size of parameters,Loss,Accuracy
1,31,88192,2.304217298825582,0.0
1,25,88192,2.326504850387573,0.0
1,2,88192,2.3075786287134346,0.07244318181818182
1,32,88192,2.2742505073547363,0.0
1,18,88192,2.2916961246066623,0.0
1,12,88192,2.3269532237734114,0.0
1,19,88192,2.3449964830952306,0.0
1,34,88192,2.3446250438690184,0.0
1,1,88192,2.285038330338218,0.08806818181818182
1,0,88192,2.2839000463485717,0.020833333333333332
1,8,88192,1.422521661309635,0.375
1,9,88192,2.3082134914398194,0.00125
1,29,88192,2.2706539707799114,0.6280241935483871
1,27,88192,2.3282437571163834,0.0
1,20,88192,2.326190412044525,0.13671875
1,10,88192,2.341111119588216,0.0
1,7,88192,1.0516258358955384,1.0
1,17,88192,2.293825952630294,0.13486842105263158
1,4,88192,1.6697807226862227,0.19866071428571427
1,6,88192,2.2412030276130226,0.22426470588235295
1,13,88192,2.3397247314453127,0.0
1,22,88192,2.2951191720508395,0.008928571428571428
1,30,88192,2.258714130946568,0.6205357142857143
1,26,88192,2.2582699722713895,0.4513888888888889
1,16,88192,1.9670870520851829,0.10795454545454546
1,5,88192,2.3284096717834473,0.0
1,28,88192,2.310038369634877,0.0
1,3,88192,2.3309508760770163,0.0
1,24,88192,1.0780217159878125,0.9232954545454546
1,14,88192,0.8380040634762157,0.9460227272727273
1,15,88192,1.1634713686429536,0.6177884615384616
1,23,88192,2.2992944547108243,0.002232142857142857
1,11,88192,2.3021890123685202,0.2552083333333333
1,21,88192,2.328840878701979,0.0
1,33,88192,2.310111847188738,0.012152777777777778
2,10,88192,2.385993480682373,0.0
2,34,88192,2.275151491165161,0.0
2,30,88192,2.3219777515956332,0.0
2,31,88192,0.7000922858715057,0.9895833333333334
2,25,88192,2.2963256359100344,0.0020833333333333333
2,28,88192,2.256933440332827,0.2105978260869565
2,26,88192,1.760084178712633,0.3541666666666667
2,7,88192,1.2574115991592407,1.0
2,16,88192,2.166457176208496,0.11079545454545454
2,17,88192,2.322555943539268,0.2944078947368421
2,15,88192,1.6508554770396306,0.37259615384615385
2,22,88192,2.321125938778832,0.0
2,5,88192,0.49711668278489796,0.7142857142857143
2,8,88192,1.7983868192223942,0.27205882352941174
2,9,88192,2.309220027923584,0.0
2,32,88192,0.6161935948408567,0.8786057692307693
2,29,88192,2.2759923012025896,0.6118951612903226
2,19,88192,2.294202381564725,0.3951612903225806
2,21,88192,2.272970207275883,0.20967741935483872
2,33,88192,1.279968947172165,0.6432291666666666
2,4,88192,1.783408292702266,0.19642857142857142
2,13,88192,2.274788514773051,0.05416666666666667
2,1,88192,2.285038330338218,0.08806818181818182
2,6,88192,2.2573654932134293,0.5404411764705882
2,24,88192,1.3685240799730474,0.19744318181818182
2,20,88192,2.2864767760038376,0.033203125
2,23,88192,1.7060387219701494,0.017857142857142856
2,12,88192,2.346584286008562,0.013392857142857142
2,18,88192,2.332595048127351,0.0
2,3,88192,1.518935148914655,0.3723958333333333
2,14,88192,0.9247040315107866,0.9460227272727273
2,2,88192,2.300888083197854,0.0
2,11,88192,2.3122836218939886,0.005208333333333333
2,0,88192,2.2839000463485717,0.020833333333333332
2,27,88192,2.3282437571163834,0.0
3,34,88192,2.27228684425354,0.10625
3,30,88192,1.8189213275909424,0.8125
3,31,88192,1.7463454405466716,0.8385416666666666
3,17,88192,2.3153163382881568,0.0
3,7,88192,1.7564173817634583,1.0
3,6,88192,2.277587049147662,0.5569852941176471
3,20,88192,1.626959852874279,0.15234375
3,10,88192,2.314052391052246,0.04375
3,1,88192,2.31366304917769,0.002840909090909091
3,25,88192,2.2963256359100344,0.0020833333333333333
3,15,88192,1.702049548809345,0.36538461538461536
3,21,88192,2.3418905042832896,0.0
3,4,88192,2.045398703643254,0.19866071428571427
3,13,88192,2.3363874832789104,0.0
3,2,88192,1.5397821177135815,0.44886363636363635
3,18,88192,1.8474509186214871,0.15625
3,0,88192,2.3049118916193643,0.0
3,27,88192,2.3069201666733314,0.07866379310344827
3,32,88192,1.6123812015240009,0.8233173076923077
3,11,88192,2.3122836218939886,0.005208333333333333
3,3,88192,1.9461155533790588,0.3723958333333333
3,29,88192,2.281515859788464,0.0907258064516129
3,26,88192,1.9166378710005019,0.3541666666666667
3,19,88192,2.2727143303040536,0.375
3,23,88192,1.2593602963856287,0.9910714285714286
3,9,88192,2.3182832622528076,0.0
3,16,88192,1.9366835680874912,0.11079545454545454
3,22,88192,2.2615205219813754,0.46726190476190477
3,14,88192,1.7464267015457153,0.9488636363636364
3,8,88192,1.8429536819458008,0.10110294117647059
3,12,88192,2.3051370808056424,0.13392857142857142
3,5,88192,1.4730630687304906,0.7142857142857143
3,24,88192,1.9417329159649936,0.1846590909090909
3,28,88192,2.278243355129076,0.4986413043478261
3,33,88192,1.9104519618882074,0.5286458333333334
4,34,88192,1.8505500078201294,0.59375
4,16,88192,2.0576631155881016,0.11079545454545454
4,26,88192,2.0309887992011175,0.3506944444444444
4,17,88192,2.285615130474693,0.41776315789473684
4,4,88192,1.8266778928892953,0.24553571428571427
4,8,88192,1.8919013528262867,0.37683823529411764
4,23,88192,1.6224275912557329,0.984375
4,28,88192,2.294930364774621,0.005434782608695652
4,9,88192,2.3169929790496826,0.0
4,12,88192,2.307802038533347,0.0
4,29,88192,2.348116144057243,0.0
4,14,88192,1.6836983940818093,0.9460227272727273
4,21,88192,2.3356231566398375,0.0
4,19,88192,1.9224546417113273,0.5090725806451613
4,13,88192,2.3135116418202717,0.0
4,30,88192,1.9341417721339635,0.20089285714285715
4,5,88192,1.7893267103603907,0.7098214285714286
4,11,88192,2.3137539558940463,0.06684027777777778
4,2,88192,1.5241462642496282,0.6605113636363636
4,33,88192,2.0507842103640237,0.2404513888888889
4,10,88192,2.250656270980835,0.5791666666666667
4,7,88192,1.7534707903862,1.0
4,6,88192,1.8240761827020084,0.5588235294117647
4,31,88192,1.893771270910899,0.8385416666666666
4,15,88192,1.6377591169797456,0.375
4,22,88192,2.2805135250091553,0.0
4,1,88192,2.360222242095254,0.0
4,20,88192,1.7700268402695656,0.3515625
4,3,88192,2.0399703830480576,0.3098958333333333
4,24,88192,2.031032085418701,0.1846590909090909
4,25,88192,1.707369589805603,0.8125
