Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,25,1440,232,2.4529766142368317,0.0
1,41,1440,232,0.7051954090595245,0.665625
1,23,1440,232,2.3194733460744223,0.0
1,15,1440,232,2.448472499847412,0.0
1,30,1440,232,0.8097057417035103,0.484375
1,37,1440,232,2.38094121615092,0.0
1,42,1440,232,2.4669237613677977,0.0
1,11,1440,232,2.272946284367488,0.0
1,35,1440,232,2.376881230961193,0.0
1,6,1440,232,2.8507052988841615,0.24676724137931033
1,28,1440,232,1.9517997365731459,0.21995192307692307
1,5,1440,232,2.224575698375702,0.205078125
1,32,1440,232,2.1388407395436215,0.4855769230769231
1,2,1440,232,2.288353320530483,0.225
1,26,1440,232,2.2573279208607144,0.2543402777777778
1,0,1440,232,2.4430331587791443,0.0
1,12,1440,232,2.2790441195170086,0.29583333333333334
1,29,1440,232,2.1711244583129883,0.020833333333333332
1,22,1440,232,2.436744785308838,0.0
1,47,1440,232,2.2312677204608917,0.01953125
1,1,1440,232,2.1025416662818506,0.19572368421052633
1,16,1440,232,0.27807498537003994,0.8828125
1,9,1440,232,2.360175179110633,0.0
1,49,1440,232,2.17649307847023,0.5234375
1,18,1440,232,2.228879523277283,0.45625
1,7,1440,232,3.4310409228006997,0.34375
1,38,1440,232,2.344065736321842,0.03125
1,19,1440,232,2.5464813936324346,0.0
1,31,1440,232,8.499434369983096,0.27178030303030304
1,24,1440,232,3.4320353865623474,0.22544642857142858
1,3,1440,232,2.4684925419943675,0.0
1,14,1440,232,2.3059515158335366,0.0
1,20,1440,232,2.448004335165024,0.0
1,17,1440,232,2.37760990858078,0.0
1,43,1440,232,2.3304319381713867,0.0
1,40,1440,232,2.8787788911299272,0.32386363636363635
1,36,1440,232,0.5129224008747509,0.9107142857142857
1,8,1440,232,3.2563717505511116,0.31525735294117646
1,13,1440,232,2.533225874106089,0.4739583333333333
1,4,1440,232,1.8884751697381337,0.4166666666666667
1,21,1440,232,2.487843191623688,0.0
1,27,1440,232,2.1437615394592284,0.0
1,46,1440,232,2.195469339688619,0.20833333333333334
1,48,1440,232,2.4381272395451865,0.0
1,33,1440,232,2.120655314127604,0.53125
1,34,1440,232,2.496713573282415,0.0
1,44,1440,232,1.7696567674477894,0.4496527777777778
1,45,1440,232,2.3706589178605513,0.024147727272727272
1,39,1440,232,2.131507494870354,0.45955882352941174
1,10,1440,232,2.439205102622509,0.0
2,29,1400,232,2.2326204776763916,0.22916666666666666
2,22,1400,232,2.252982759475708,0.18125
2,17,1400,232,2.2407876551151276,0.28515625
2,42,1400,232,4.403043921788534,0.11666666666666667
2,20,1400,232,2.311329275369644,0.0
2,33,1400,232,2.4179614861806233,0.0
2,30,1400,232,0.9325826838612556,0.4765625
2,47,1400,232,2.3075475841760635,0.0
2,14,1400,232,2.2872069279352822,0.21875
2,36,1400,232,1.1945238198552812,0.0625
2,48,1400,232,2.5796820571025214,0.4934895833333333
2,45,1400,232,2.7905878695574673,0.3096590909090909
2,35,1400,232,2.2947567376223477,0.05539772727272727
2,19,1400,232,0.24939930616390138,0.9136904761904762
2,34,1400,232,2.333729776469144,0.0
2,32,1400,232,2.3630336156258216,0.0
2,31,1400,232,3.4641065886526397,0.27178030303030304
2,9,1400,232,2.3327618837356567,0.07465277777777778
2,10,1400,232,1.9319631569087505,0.486328125
2,26,1400,232,2.3924331731266446,0.0
2,23,1400,232,0.81243268152078,0.4348958333333333
