Server round,Layer,Similarity
1,0,"{'mean': 0.9996655226987774, 'ci': array([0.0003107])}"
1,1,"{'mean': 0.9811771485562159, 'ci': 0.007835995893241687}"
1,2,"{'mean': 0.9998605734221583, 'ci': array([6.19774116e-05])}"
1,3,"{'mean': 0.9208295745045284, 'ci': 0.02448374406124998}"
1,4,"{'mean': 0.9990845936837122, 'ci': 0.00031394078959856575}"
1,5,"{'mean': 0.8900940108600638, 'ci': 0.027412569281230592}"
1,6,"{'mean': 0.9449764611320174, 'ci': 0.03293052930476292}"
1,7,"{'mean': 0.15319611427264196, 'ci': 0.09499683714996837}"
2,0,"{'mean': 0.9994026268955395, 'ci': array([0.00020591])}"
2,1,"{'mean': 0.9848322667826936, 'ci': 0.008577358883361752}"
2,2,"{'mean': 0.9997467347609756, 'ci': array([7.11639535e-05])}"
2,3,"{'mean': 0.9717248318991968, 'ci': 0.01794585216661959}"
2,4,"{'mean': 0.9987051648067978, 'ci': 0.0004509015771818614}"
2,5,"{'mean': 0.9512806498109351, 'ci': 0.012878583988758296}"
2,6,"{'mean': 0.9562952784921901, 'ci': 0.02634255991516321}"
2,7,"{'mean': 0.5150734172739343, 'ci': 0.13406976490392974}"
3,0,"{'mean': 0.999380797197308, 'ci': array([0.0002748])}"
3,1,"{'mean': 0.9904981797813588, 'ci': 0.0025082144113284244}"
3,2,"{'mean': 0.9998444265169396, 'ci': array([3.67690275e-05])}"
3,3,"{'mean': 0.9802405335006963, 'ci': 0.008028514723588454}"
3,4,"{'mean': 0.9988728819244231, 'ci': 0.00035306094580755953}"
3,5,"{'mean': 0.9756369727077697, 'ci': 0.009252422124700121}"
3,6,"{'mean': 0.9662742374963219, 'ci': 0.021152523029599357}"
3,7,"{'mean': 0.7621792994919087, 'ci': 0.0702779305681176}"
4,0,"{'mean': 0.9992918447853243, 'ci': array([0.00032935])}"
4,1,"{'mean': 0.9851468809747744, 'ci': 0.0076856489870814615}"
4,2,"{'mean': 0.9996320453253068, 'ci': array([0.00014714])}"
4,3,"{'mean': 0.9878260463627454, 'ci': 0.005502431699826449}"
4,4,"{'mean': 0.9987548725189225, 'ci': 0.00023853385409733363}"
4,5,"{'mean': 0.9834570672167077, 'ci': 0.003361571671473884}"
4,6,"{'mean': 0.9837989727730966, 'ci': 0.008456795708939202}"
4,7,"{'mean': 0.8165565666670257, 'ci': 0.023296803075278594}"
5,0,"{'mean': 0.9995276731821437, 'ci': array([0.00027467])}"
5,1,"{'mean': 0.9917131476349521, 'ci': 0.0031191890666347755}"
5,2,"{'mean': 0.9992950567385109, 'ci': array([0.00041729])}"
5,3,"{'mean': 0.992323810377418, 'ci': 0.0035581990874359315}"
5,4,"{'mean': 0.9989334731259399, 'ci': 0.0002633250703941714}"
5,5,"{'mean': 0.9843575015532391, 'ci': 0.005924695767979049}"
5,6,"{'mean': 0.9877411671275255, 'ci': 0.00789086298744024}"
5,7,"{'mean': 0.8694974313379779, 'ci': 0.07021859839100497}"
6,0,"{'mean': 0.9995926114380551, 'ci': array([0.00013387])}"
6,1,"{'mean': 0.9946347265262653, 'ci': 0.0012516242856250859}"
6,2,"{'mean': 0.9992359775901812, 'ci': array([0.00011234])}"
6,3,"{'mean': 0.9945832317811475, 'ci': 0.002265206232694661}"
6,4,"{'mean': 0.9985682378137514, 'ci': 0.0003592602574448156}"
6,5,"{'mean': 0.9834909347100084, 'ci': 0.00537835457297231}"
6,6,"{'mean': 0.9897897818469326, 'ci': 0.004931790015420545}"
6,7,"{'mean': 0.8893418872142647, 'ci': 0.027269225116512974}"
7,0,"{'mean': 0.9996633055480956, 'ci': array([9.55926535e-05])}"
7,1,"{'mean': 0.9965981968910026, 'ci': 0.0004952156586990331}"
7,2,"{'mean': 0.998728807445514, 'ci': array([0.00025345])}"
7,3,"{'mean': 0.9967929279623843, 'ci': 0.0011436994687530344}"
7,4,"{'mean': 0.9985087943617273, 'ci': 0.00020006701175090402}"
7,5,"{'mean': 0.9885331232486086, 'ci': 0.004608914652391993}"
7,6,"{'mean': 0.9920653559797982, 'ci': 0.0018209258601562528}"
7,7,"{'mean': 0.9103283407850268, 'ci': 0.03049913132636828}"
8,0,"{'mean': 0.9997064160906476, 'ci': array([5.23096574e-05])}"
8,1,"{'mean': 0.9944362269710386, 'ci': 0.0021801660765705666}"
8,2,"{'mean': 0.9986818394952172, 'ci': array([0.00018269])}"
8,3,"{'mean': 0.9959405813482025, 'ci': 0.001197481901622277}"
8,4,"{'mean': 0.9982667315583602, 'ci': 0.00039728227547830564}"
8,5,"{'mean': 0.9838708310651666, 'ci': 0.005277950334905079}"
8,6,"{'mean': 0.9909273649000659, 'ci': 0.004369670909212031}"
8,7,"{'mean': 0.9039327006507946, 'ci': 0.04172790391031611}"
9,0,"{'mean': 0.9996731413664449, 'ci': array([8.06774251e-05])}"
9,1,"{'mean': 0.9958652701714242, 'ci': 0.002022954974475022}"
9,2,"{'mean': 0.9984311250685445, 'ci': array([0.00020035])}"
9,3,"{'mean': 0.9963472424256047, 'ci': 0.001226585247906864}"
9,4,"{'mean': 0.998455294601798, 'ci': 0.0001508071581098891}"
9,5,"{'mean': 0.988942333192585, 'ci': 0.002307793666778468}"
9,6,"{'mean': 0.9943168628303195, 'ci': 0.001392255990217306}"
9,7,"{'mean': 0.9446388628186844, 'ci': 0.01366519436370306}"
10,0,"{'mean': 0.9996547930961398, 'ci': array([6.162649e-05])}"
10,1,"{'mean': 0.9967367747659525, 'ci': 0.0008906282961854695}"
10,2,"{'mean': 0.9981619572608141, 'ci': array([0.00035597])}"
10,3,"{'mean': 0.994714705042179, 'ci': 0.002834791728466568}"
