Server round,Layer,Similarity
1,0,"{'mean': 0.9997394774137313, 'ci': array([0.00021032])}"
1,1,"{'mean': 0.9748916800583372, 'ci': 0.013218968433346912}"
1,2,"{'mean': 0.9997634880360455, 'ci': array([0.00013791])}"
1,3,"{'mean': 0.890722439017824, 'ci': 0.07178235600269212}"
1,4,"{'mean': 0.9984700387846175, 'ci': 0.00044913064417406723}"
1,5,"{'mean': 0.8627104564413012, 'ci': 0.03885321079650572}"
1,6,"{'mean': 0.9015022072686945, 'ci': 0.03483947186039171}"
1,7,"{'mean': 0.28856701433895743, 'ci': 0.1299006280316493}"
2,0,"{'mean': 0.9961481193254674, 'ci': array([0.00413923])}"
2,1,"{'mean': 0.9385693783058908, 'ci': 0.025241305304181116}"
2,2,"{'mean': 0.9993432435158884, 'ci': array([0.00032279])}"
2,3,"{'mean': 0.9096169898735149, 'ci': 0.02997067868318648}"
2,4,"{'mean': 0.9952067804180578, 'ci': 0.0031992552474940927}"
2,5,"{'mean': 0.8833880940037108, 'ci': 0.04125666663708738}"
2,6,"{'mean': 0.8691138695492496, 'ci': 0.07337935803954831}"
2,7,"{'mean': 0.24284968928414605, 'ci': 0.11878676333010887}"
3,0,"{'mean': 0.9986774741065, 'ci': array([0.00086908])}"
3,1,"{'mean': 0.9527295248618638, 'ci': 0.059897321900561074}"
3,2,"{'mean': 0.9997346323045329, 'ci': array([0.00024788])}"
3,3,"{'mean': 0.8900887793978036, 'ci': 0.11151337112438053}"
3,4,"{'mean': 0.9974061249200884, 'ci': 0.0006013144987031538}"
3,5,"{'mean': 0.8633907562708854, 'ci': 0.03253083470145657}"
3,6,"{'mean': 0.9052398973632744, 'ci': 0.037162331407900595}"
3,7,"{'mean': 0.2868020719357731, 'ci': 0.16488742387162547}"
4,0,"{'mean': 0.9984476249799418, 'ci': array([0.00079915])}"
4,1,"{'mean': 0.9762144059815082, 'ci': 0.01036696214319377}"
4,2,"{'mean': 0.999245954069406, 'ci': array([0.00036188])}"
4,3,"{'mean': 0.9770665442399845, 'ci': 0.011124842294977344}"
4,4,"{'mean': 0.9971251508207839, 'ci': 0.0006384542280971628}"
4,5,"{'mean': 0.9365172716273094, 'ci': 0.014844729057635342}"
4,6,"{'mean': 0.9261968568349724, 'ci': 0.03770691777644508}"
4,7,"{'mean': 0.5192735015367068, 'ci': 0.0821235733277681}"
5,0,"{'mean': 0.9979613328808156, 'ci': array([0.00083414])}"
5,1,"{'mean': 0.9906126120762666, 'ci': 0.0028386890040152934}"
5,2,"{'mean': 0.9992459645232049, 'ci': array([0.00029537])}"
5,3,"{'mean': 0.9870977935368983, 'ci': 0.003641160873350535}"
5,4,"{'mean': 0.9974931959963436, 'ci': 0.0011854210870168025}"
5,5,"{'mean': 0.9527188441794627, 'ci': 0.02131746403526924}"
5,6,"{'mean': 0.9405584784147516, 'ci': 0.032968457053744404}"
5,7,"{'mean': 0.6742020921700775, 'ci': 0.13302386586605208}"
6,0,"{'mean': 0.9992027850772932, 'ci': array([0.00035931])}"
6,1,"{'mean': 0.9887366754586028, 'ci': 0.004957893645295197}"
6,2,"{'mean': 0.9990973271202795, 'ci': array([0.00023958])}"
6,3,"{'mean': 0.9893136887463454, 'ci': 0.01050636469899513}"
6,4,"{'mean': 0.9972517327336652, 'ci': 0.00138827782407136}"
6,5,"{'mean': 0.9606152178144884, 'ci': 0.024692385365476577}"
6,6,"{'mean': 0.961708421322497, 'ci': 0.016983379963584344}"
6,7,"{'mean': 0.7800390795864208, 'ci': 0.06281624741570568}"
7,0,"{'mean': 0.9993674236617932, 'ci': array([0.00031909])}"
7,1,"{'mean': 0.9892132957407407, 'ci': 0.003221110179302711}"
7,2,"{'mean': 0.9989468924943902, 'ci': array([0.0002441])}"
7,3,"{'mean': 0.9956184241913751, 'ci': 0.0012398645975448819}"
7,4,"{'mean': 0.9978512734478081, 'ci': 0.0003824888943888549}"
7,5,"{'mean': 0.9737205990171796, 'ci': 0.005398492356066598}"
7,6,"{'mean': 0.9673300393161615, 'ci': 0.009257944485647096}"
7,7,"{'mean': 0.79341595911469, 'ci': 0.05546415666257798}"
8,0,"{'mean': 0.999345662226148, 'ci': array([0.00015674])}"
8,1,"{'mean': 0.9875234879525153, 'ci': 0.002109244502869645}"
8,2,"{'mean': 0.9980883837277433, 'ci': array([0.00064784])}"
8,3,"{'mean': 0.9875747745071618, 'ci': 0.00633378001573881}"
8,4,"{'mean': 0.9951247817945955, 'ci': 0.0013775543211121954}"
8,5,"{'mean': 0.9487893725638359, 'ci': 0.010932232913622664}"
8,6,"{'mean': 0.9638889174594273, 'ci': 0.012193355576341602}"
8,7,"{'mean': 0.726220049087441, 'ci': 0.06382572546930165}"
9,0,"{'mean': 0.9996022867011933, 'ci': array([0.00017562])}"
9,1,"{'mean': 0.9894954740057157, 'ci': 0.006376634534589032}"
9,2,"{'mean': 0.9991422321849304, 'ci': array([0.00021232])}"
9,3,"{'mean': 0.9909799797970854, 'ci': 0.004147287178692838}"
9,4,"{'mean': 0.996831262999526, 'ci': 0.0012519642896462457}"
9,5,"{'mean': 0.9591115796964473, 'ci': 0.014731286661139875}"
9,6,"{'mean': 0.9608285961084263, 'ci': 0.019333822653260113}"
9,7,"{'mean': 0.7196747684607278, 'ci': 0.05338719743517384}"
10,0,"{'mean': 0.9997043565185795, 'ci': array([6.84070381e-05])}"
10,1,"{'mean': 0.9942245241394151, 'ci': 0.001845741014746105}"
10,2,"{'mean': 0.9989246266320344, 'ci': array([0.00017111])}"
10,3,"{'mean': 0.992445800473914, 'ci': 0.002756655026269983}"
10,4,"{'mean': 0.9966069745890032, 'ci': 0.0012661981896264773}"
10,5,"{'mean': 0.962836050344492, 'ci': 0.010659210615831305}"
10,6,"{'mean': 0.9733149064238217, 'ci': 0.0025619850328421068}"
10,7,"{'mean': 0.7477115224823886, 'ci': 0.06102976666551263}"
11,0,"{'mean': 0.9995724581979836, 'ci': array([0.00020489])}"
11,1,"{'mean': 0.9926662145529601, 'ci': 0.0033187343596794427}"
11,2,"{'mean': 0.9984457305621507, 'ci': array([0.00033741])}"
11,3,"{'mean': 0.9910008537898545, 'ci': 0.004725285523930811}"
11,4,"{'mean': 0.9975100235759871, 'ci': 0.0007963807559102642}"
11,5,"{'mean': 0.974178412845681, 'ci': 0.011190153920053625}"
11,6,"{'mean': 0.98577089594189, 'ci': 0.010139423717720142}"
11,7,"{'mean': 0.8798184141096472, 'ci': 0.06452003429352993}"
12,0,"{'mean': 0.9995999077391199, 'ci': array([7.54104483e-05])}"
12,1,"{'mean': 0.9925933184598089, 'ci': 0.002760342137552607}"
12,2,"{'mean': 0.9987364934954731, 'ci': array([0.00027611])}"
12,3,"{'mean': 0.990038373123283, 'ci': 0.003966245509109623}"
12,4,"{'mean': 0.9955540877003629, 'ci': 0.0021507185550023733}"
12,5,"{'mean': 0.9600277046757069, 'ci': 0.012603658011871688}"
12,6,"{'mean': 0.97277849985473, 'ci': 0.019344305137823703}"
12,7,"{'mean': 0.8056924453883063, 'ci': 0.05407878724567439}"
13,0,"{'mean': 0.9997071007951878, 'ci': array([8.3474051e-05])}"
13,1,"{'mean': 0.9948387247559359, 'ci': 0.0017115246812903218}"
13,2,"{'mean': 0.9990023763988393, 'ci': array([0.00029715])}"
13,3,"{'mean': 0.9941489090487977, 'ci': 0.002076002936833521}"
13,4,"{'mean': 0.9973382767918556, 'ci': 0.0004921154499298863}"
13,5,"{'mean': 0.9678253975080899, 'ci': 0.009195161286993048}"
13,6,"{'mean': 0.9798292236935233, 'ci': 0.006335938889377446}"
13,7,"{'mean': 0.8258204297565456, 'ci': 0.05693689161823179}"
14,0,"{'mean': 0.9996458843117626, 'ci': array([5.54956835e-05])}"
14,1,"{'mean': 0.9962729809385703, 'ci': 0.0011575292375729518}"
14,2,"{'mean': 0.9986806123686955, 'ci': array([0.00033095])}"
14,3,"{'mean': 0.9922841849079639, 'ci': 0.002837413712587278}"
14,4,"{'mean': 0.996459159755736, 'ci': 0.001312183026033198}"
14,5,"{'mean': 0.9675672929710902, 'ci': 0.013288384899451944}"
14,6,"{'mean': 0.981106429352797, 'ci': 0.010858520919763248}"
14,7,"{'mean': 0.8732662415038747, 'ci': 0.039808380514718245}"
15,0,"{'mean': 0.9994183792449953, 'ci': array([0.00021435])}"
15,1,"{'mean': 0.9939988794686315, 'ci': 0.0021082559045594307}"
15,2,"{'mean': 0.9983324982122949, 'ci': array([0.00053061])}"
15,3,"{'mean': 0.9938738729212186, 'ci': 0.002794867783075694}"
15,4,"{'mean': 0.9960674527804619, 'ci': 0.0008862997642218318}"
15,5,"{'mean': 0.9614891797291021, 'ci': 0.012564341056480077}"
15,6,"{'mean': 0.9770716725774848, 'ci': 0.010985563744002835}"
15,7,"{'mean': 0.8131926351727148, 'ci': 0.06762496608829871}"
16,0,"{'mean': 0.9997734867340401, 'ci': array([3.87686214e-05])}"
16,1,"{'mean': 0.9957007870471428, 'ci': 0.000904501463910079}"
16,2,"{'mean': 0.9986621255418329, 'ci': array([0.00038304])}"
16,3,"{'mean': 0.9953731774243054, 'ci': 0.0010891625970231855}"
16,4,"{'mean': 0.9969524281500153, 'ci': 0.0007783794278156675}"
