Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,15,2345000,692,2.315935,0.07732
1,12,2345000,692,2.261492,0.0
1,6,2345000,692,2.313803,0.046053
1,17,2345000,692,2.250627,0.120968
1,19,2345000,692,2.378648,0.018923
1,0,2345000,692,2.422109,0.098613
1,16,2345000,692,2.305874,0.077303
1,9,2345000,692,2.338705,0.035881
1,1,2345000,692,2.344515,0.008726
1,5,2345000,692,2.300561,0.101597
1,13,2345000,692,2.303128,0.134766
1,2,2345000,692,1.744874,0.395963
1,11,2345000,692,2.371807,0.232168
1,7,2345000,692,1.847753,0.292835
1,3,2345000,692,2.238216,0.217069
1,4,2345000,692,2.187051,0.265795
1,10,2345000,692,2.288578,0.064319
1,8,2345000,692,2.211539,0.235294
1,14,2345000,692,2.359351,0.08321
1,18,2345000,692,1.733897,0.373599
2,15,2345000,696,2.329374,0.136598
2,13,2345000,696,2.49525,0.017578
2,12,2345000,696,2.351799,0.126582
2,8,2345000,700,2.230326,0.216216
2,5,2345000,696,1.911928,0.2627
2,17,2345000,696,2.559989,0.056452
2,4,2345000,700,2.186963,0.265795
2,19,2345000,696,2.458101,0.098981
2,6,2345000,696,2.30738,0.010965
2,9,2345000,696,2.532322,0.23869
2,1,2345000,696,1.760179,0.394415
2,3,2345000,700,2.260685,0.218924
2,0,2345000,696,2.564077,0.0
2,16,2345000,696,2.027186,0.240132
2,11,2345000,696,1.685695,0.254545
2,14,2345000,696,2.455592,0.063893
2,10,2345000,696,2.574402,0.088821
2,18,2345000,696,1.70154,0.373599
2,7,2345000,700,1.903521,0.292835
2,2,2345000,696,1.685802,0.395963
3,15,2345000,696,2.470927,0.07732
3,0,2345000,696,2.450825,0.098613
3,6,2345000,696,2.423629,0.046053
3,9,2345000,696,2.734418,0.035881
3,13,2345000,696,2.342284,0.134766
3,19,2345000,696,2.489723,0.018923
3,12,2345000,696,2.679937,0.0
3,17,2345000,696,1.936655,0.304435
3,8,2345000,700,2.243213,0.198728
3,1,2345000,700,1.799215,0.394415
3,7,2345000,696,1.736929,0.283489
3,5,2345000,700,1.892966,0.2627
3,2,2345000,700,1.753384,0.395963
3,4,2345000,696,2.031849,0.265795
3,16,2345000,700,2.053139,0.240132
3,18,2345000,696,1.710193,0.373599
3,10,2345000,696,2.639489,0.064319
3,3,2345000,700,2.289289,0.016698
3,14,2345000,696,1.995965,0.2526
3,11,2345000,696,1.667304,0.286713
4,4,2345000,700,2.044868,0.265795
4,13,2345000,696,2.506384,0.105469
4,3,2345000,696,2.111513,0.217069
4,1,2345000,700,1.847938,0.394415
4,6,2345000,696,2.083628,0.241228
4,8,2345000,700,2.212933,0.255962
4,16,2345000,700,2.076028,0.151316
4,14,2345000,700,2.017524,0.2526
4,12,2345000,696,2.289139,0.240506
4,5,2345000,700,1.934815,0.2627
4,19,2345000,696,2.390445,0.107715
4,9,2345000,696,1.829101,0.23869
4,10,2345000,696,2.494729,0.050536
4,15,2345000,696,1.98614,0.213918
4,11,2345000,700,1.714009,0.324476
4,7,2345000,696,1.692741,0.330218
4,0,2345000,696,2.462937,0.004622
4,18,2345000,700,1.784154,0.37858
4,17,2345000,700,1.945555,0.304435
4,2,2345000,696,1.642785,0.395963
5,3,2345000,700,2.179808,0.168831
5,13,2345000,696,1.831886,0.332031
5,6,2345000,696,2.214854,0.10307
5,7,2345000,700,1.693886,0.369159
5,17,2345000,700,2.133842,0.274194
5,2,2345000,700,1.732314,0.417702
5,14,2345000,700,2.020556,0.2526
5,19,2345000,696,1.982894,0.245997
5,8,2345000,696,2.054171,0.308426
5,1,2345000,700,1.901615,0.394415
5,15,2345000,700,2.030643,0.219072
5,9,2345000,700,1.834786,0.23869
5,0,2345000,696,2.281987,0.084746
5,5,2345000,700,1.953983,0.351234
5,18,2345000,700,2.131382,0.179328
5,11,2345000,696,1.629376,0.303497
5,12,2345000,700,2.099816,0.240506
5,10,2345000,696,2.784325,0.139357
5,4,2345000,700,2.08645,0.265795
5,16,2345000,696,1.999782,0.266447
6,15,2345000,696,1.917878,0.28866
6,7,2345000,700,1.716128,0.378505
6,2,2345000,696,1.60052,0.399068
6,12,2345000,700,2.023276,0.240506
6,6,2345000,696,2.253429,0.052632
6,1,2345000,696,1.715814,0.401396
6,4,2345000,700,2.02995,0.28976
6,8,2345000,696,2.033895,0.306836
6,17,2345000,700,1.992817,0.320565
6,16,2345000,700,1.991441,0.28125
6,13,2345000,700,1.875869,0.371094
6,19,2345000,700,1.985656,0.310044
6,11,2345000,700,1.643519,0.338462
6,14,2345000,700,2.044608,0.257058
6,9,2345000,700,1.866303,0.24181
6,10,2345000,696,2.326347,0.085758
6,3,2345000,700,2.136884,0.263451
6,5,2345000,700,1.893813,0.355588
6,18,2345000,696,1.667502,0.372354
6,0,2345000,696,1.543252,0.354391
7,6,2345000,696,2.189769,0.129386
7,0,2345000,700,1.567325,0.362096
