Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.514394,1,0.075962,21.71635328502463,0.09569710837987369,0.120677,[]
3.57005,2,0.23571,68.64262524117211,0.2831409702509039,0.312879,[]
3.301562,3,0.410802,81.23028991700079,0.4756584654625927,0.490552,[]
3.295754,4,0.501766,124.1444622204309,0.5622891644811677,0.584253,[]
3.295405,5,0.571765,88.08297224776194,0.6231527636891271,0.643182,[]
3.313713,6,0.615519,48.64576034969544,0.6521190297581253,0.662879,[]
3.365722,7,0.651487,64.20769034936545,0.6914576497575938,0.705303,[]
3.309933,8,0.679213,51.745796930765295,0.7093893068504611,0.732576,[]
3.282229,9,0.708344,48.03384223648988,0.7362424757479813,0.745926,[]
3.2822,10,0.728094,44.25550813175689,0.7505975786096638,0.76,[]
3.555855,11,0.748984,44.02158561433243,0.7687943016117578,0.775758,[]
3.326312,12,0.754567,53.15098776128248,0.7873310186547829,0.797727,[]
3.334095,13,0.766531,43.89521614025838,0.7838568185691418,0.790152,[]
3.343161,14,0.760416,92.48647198374472,0.7971105794863633,0.809091,[]
3.316098,15,0.772836,59.89106778143131,0.8000897409468838,0.809848,[]
3.340645,16,0.74925,145.54115397371288,0.8052144446535927,0.818182,[]
3.330753,17,0.780508,85.1155097499862,0.8177090014316608,0.82803,[]
3.359988,18,0.740324,223.95588851378747,0.8053157277420657,0.819697,[]
3.350417,19,0.782369,69.26216499648275,0.8111806122153874,0.819697,[]
3.35652,20,0.800372,46.5857005957837,0.822344409161442,0.833333,[]
3.623518,21,0.806677,46.434335356501016,0.8332495552645899,0.840152,[]
3.351551,22,0.806981,46.1316323144976,0.8327538751980432,0.843383,[]
3.357051,23,0.814653,45.77496586563446,0.835890994238252,0.853563,[]
3.329478,24,0.817692,40.430774170178836,0.8371535098607197,0.847298,[]
3.348537,25,0.820654,37.68192537543696,0.8401368169520088,0.849242,[]
3.398989,26,0.82168,48.32090644845149,0.8458284846612166,0.854815,[]
3.356247,27,0.823768,40.80009191166118,0.8435899671400984,0.853788,[]
3.376423,28,0.824262,41.954618339343774,0.8434150190291186,0.847727,[]
3.337898,29,0.827756,35.98485792663353,0.8508736100142332,0.862177,[]
3.377115,30,0.830149,41.395984104741366,0.8510101730158339,0.861394,[]
3.339716,31,0.83201,38.581213044693136,0.8495320646544468,0.859848,[]
3.390355,32,0.824832,51.63165211379547,0.8485444979803868,0.859045,[]
3.381359,33,0.834745,36.92817352645538,0.8519340201783088,0.858333,[]
3.6722,34,0.835201,38.53634647965476,0.8593420133768607,0.865909,[]
3.394385,35,0.835505,45.37609502810925,0.8584747057866107,0.868182,[]
3.370692,36,0.837973,42.25550260025314,0.8527885347538536,0.857037,[]
3.379928,37,0.834631,40.02733441037512,0.8548690623596057,0.864526,[]
3.394108,38,0.826237,63.11426146284214,0.8585324631732523,0.870791,[]
3.381814,39,0.838923,37.72055142757062,0.8577271894835563,0.872357,[]
3.40494,40,0.842683,41.94314604318564,0.8624408153571468,0.866092,[]
3.398396,41,0.834213,69.896065697577,0.8613782818432268,0.867897,[]
3.396411,42,0.838391,41.23239018053647,0.8603566706956511,0.867659,[]
3.369685,43,0.842037,43.514939963189654,0.8642251585579324,0.874242,[]
3.364863,44,0.841733,42.03676961898951,0.8656196003741032,0.877273,[]
3.377828,45,0.845987,44.35436844325484,0.8676934935390779,0.889585,[]
3.372964,46,0.849861,40.68734446974882,0.8655472742751907,0.872357,[]
3.362576,47,0.849633,44.91157979853301,0.8654972021481097,0.871587,[]
3.363666,48,0.851874,39.86411293381555,0.8671057228211471,0.870849,[]
3.367596,49,0.84838,39.15261804783942,0.864908867234278,0.868939,[]
3.810179,50,0.851798,40.22968431394907,0.8692495702998813,0.875475,[]
