Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.375582,1,0.186676,352.8845243135494,0.6769208066803786,0.725581,[]
3.848627,2,0.344867,406.1675762539398,0.7604587440822922,0.827541,[]
3.478903,3,0.483004,370.1050222571966,0.8052465738904543,0.839192,[]
3.458513,4,0.625242,382.11240492818337,0.8425134901370102,0.896614,[]
3.445863,5,0.759049,305.1915586971566,0.874034135226118,0.891778,[]
3.408446,6,0.733184,294.00078231188434,0.8703799772526134,0.916374,[]
3.424263,7,0.779141,269.0613498813978,0.8790648490864967,0.921293,[]
3.431837,8,0.793498,214.62581391808396,0.8938354067906833,0.932285,[]
3.454808,9,0.79703,217.6506087747057,0.9074238517585634,0.926844,[]
3.393835,10,0.775381,260.62403477039487,0.9173280847953592,0.949403,[]
3.631158,11,0.802461,217.43766922959784,0.9214119948507846,0.952916,[]
3.397571,12,0.786129,209.4733634618015,0.9144953514752376,0.930429,[]
3.396003,13,0.822781,234.58970032804083,0.9222267981397966,0.949508,[]
3.461647,14,0.806335,258.30766539148624,0.9305450715335347,0.945196,[]
3.484246,15,0.851571,251.6041484157207,0.9366751559866371,0.947294,[]
3.376861,16,0.835315,263.41208685252093,0.9310296872481441,0.965566,[]
3.418763,17,0.834859,236.23494131901825,0.9252276540945896,0.965566,[]
3.40996,18,0.853204,243.77666008049255,0.9480765751131486,0.960656,[]
3.409976,19,0.860458,239.42240392243997,0.9432276093261844,0.965566,[]
3.40507,20,0.862053,265.7030814650067,0.9452405133023494,0.969782,[]
3.398659,21,0.876334,248.55387243010318,0.949557819202217,0.969782,[]
3.670969,22,0.849026,233.89358691507556,0.9500538499476713,0.970485,[]
3.373466,23,0.881879,247.8936213378634,0.9468340345535013,0.956721,[]
3.386878,24,0.873144,256.6206295292723,0.9511362691538402,0.967352,[]
3.430652,25,0.876828,259.3598079888247,0.954429370822042,0.968377,[]
3.46201,26,0.8796,250.0024949875501,0.9546327574210423,0.973296,[]
3.407801,27,0.896008,249.54508109758444,0.952472825933761,0.966268,[]
3.418475,28,0.86775,263.792205153981,0.9575858625005473,0.969782,[]
3.409484,29,0.874891,243.14458147365735,0.9560787114427232,0.966268,[]
3.449569,30,0.898781,242.9632894080914,0.9538917750695916,0.957133,[]
3.459197,31,0.901477,257.82045593784835,0.956909377256286,0.975404,[]
3.435877,32,0.894983,259.81158557693306,0.9567106605323248,0.97189,[]
3.4084,33,0.894451,273.5943164614353,0.9585147424016943,0.973296,[]
3.41922,34,0.901933,259.278860495799,0.9622459198409388,0.978918,[]
3.77438,35,0.902389,263.92640546182565,0.9583239180367681,0.974701,[]
3.40902,36,0.908276,250.98209099455678,0.9576146326075111,0.966268,[]
3.423123,37,0.907251,254.4335424035125,0.9548583516787312,0.970485,[]
3.3973,38,0.919594,254.89240867471906,0.9558994287256894,0.971188,[]
3.43895,39,0.924,235.465793694116,0.9612211386420654,0.973398,[]
3.419814,40,0.927456,235.97192099908835,0.9585990652185833,0.973398,[]
3.421921,41,0.929166,240.4351471811058,0.9637337280798655,0.977025,[]
3.477068,42,0.925899,248.9983734886636,0.9644546908807079,0.97763,[]
3.446338,43,0.927153,248.53138131833575,0.9631929127146936,0.977025,[]
3.44135,44,0.927039,241.3054910274526,0.9602966876505503,0.963724,[]
3.378366,45,0.931406,242.57478743678203,0.967440566926463,0.980323,[]
3.374547,46,0.933685,242.76269791712232,0.9676304014979671,0.978235,[]
3.397588,47,0.925519,242.20970253067898,0.9649144346104503,0.975816,[]
3.408704,48,0.927304,239.84450692062973,0.9624188701974056,0.977512,[]
3.42488,49,0.908124,248.77751104149266,0.9617746166065846,0.972793,[]
3.432178,50,0.911353,252.05135885370663,0.9707191805469796,0.981026,[]
