Server round,Layer,Similarity
1,0,0.9997394774206735
1,1,0.9748916800204199
1,2,0.9997634880360623
1,3,0.8907224391968799
1,4,0.9984700387863937
1,5,0.8627104565063952
1,6,0.901502207343846
1,7,0.2885670148705938
2,0,0.9961510517225811
2,1,0.9385974733235628
2,2,0.9993426392091092
2,3,0.909554697326533
2,4,0.9952085572619868
2,5,0.8833937545046643
2,6,0.8691254917906722
2,7,0.24284104717589106
3,0,0.9986929412493589
3,1,0.9562839404433433
3,2,0.9997296214080716
3,3,0.8929919054982925
3,4,0.997318349119508
3,5,0.8666319738514005
3,6,0.896724568414581
3,7,0.2909544885541238
4,0,0.9987057887034153
4,1,0.9785319876564377
4,2,0.9994440273477702
4,3,0.9817632557654442
4,4,0.997075327144684
4,5,0.9431798774042122
4,6,0.9133662930093011
4,7,0.5167207316233068
5,0,0.9981394022450089
5,1,0.9917383722228172
5,2,0.9992919662179051
5,3,0.9842067581360707
5,4,0.9973303485485902
5,5,0.9522154892828548
5,6,0.9341602792459494
5,7,0.6487302316969022
6,0,0.9993082826417803
6,1,0.9932731579064457
6,2,0.9990763116461805
6,3,0.9916804617705594
6,4,0.997717629379767
6,5,0.9601140863605392
6,6,0.9659571463230936
6,7,0.7436113249152766
7,0,0.9993664743445904
7,1,0.993143003682742
7,2,0.9991461211844253
7,3,0.9955487979777194
7,4,0.9978772669284698
7,5,0.97615353036774
7,6,0.967115184228748
7,7,0.8077715745878771
8,0,0.9993204976387776
8,1,0.9876358838921026
8,2,0.9983547249738524
8,3,0.9872932098123148
8,4,0.9948590617768008
8,5,0.9496759168252074
8,6,0.9652253733671151
8,7,0.7475582842907352
9,0,0.9996036743256612
9,1,0.9912191169489756
9,2,0.9992127394794981
9,3,0.987451724367259
9,4,0.9965893996503778
9,5,0.9510336944591845
9,6,0.9607731019968314
9,7,0.6896255153138994
10,0,0.9996681386303278
10,1,0.993668966713277
10,2,0.9990437760125711
10,3,0.9924412547400175
10,4,0.9965255959728604
10,5,0.9611679851296026
10,6,0.9726141563340297
10,7,0.7323411754574813
11,0,0.9993501803394323
11,1,0.9932748194849551
11,2,0.9985685219974552
11,3,0.9905365579439
11,4,0.9973333583652799
11,5,0.9741605584405395
11,6,0.9866636077075851
11,7,0.8821720087775384
12,0,0.9995925557436133
12,1,0.9924871799346434
12,2,0.99896662280577
12,3,0.990456697707693
12,4,0.9955480272100458
12,5,0.9540110007529149
12,6,0.9703102121853736
12,7,0.7528530848499618
13,0,0.9997069785541757
13,1,0.9950755660116325
13,2,0.9992781942875936
13,3,0.9935939553034281
13,4,0.997646627847931
13,5,0.9688721035280285
13,6,0.9802123693987603
13,7,0.8098765743932946
14,0,0.9996596930408382
14,1,0.994948411857279
14,2,0.9986941721708242
14,3,0.9926510354967107
14,4,0.9966302872050483
14,5,0.9689701475818083
14,6,0.9810345415470095
14,7,0.8683593226683683
15,0,0.9995855126967169
15,1,0.99539471339164
15,2,0.9983412870286242
15,3,0.9937428374853988
15,4,0.9959492061933535
15,5,0.9655732905886393
15,6,0.9798132712070555
15,7,0.8288358838361573
16,0,0.9998327511899255
16,1,0.9964371452659329
16,2,0.9989542505093163
16,3,0.9962881920587471
16,4,0.9970652934529644
16,5,0.9730356396060581
16,6,0.9841876194175212
16,7,0.8744561325629503
17,0,0.999739633781128
17,1,0.9954595100717564
17,2,0.9989186565879441
17,3,0.9954975447205715
17,4,0.9977610355147619
17,5,0.9796115655285645
17,6,0.9893854320830545
17,7,0.9160585954942423
18,0,0.9995935742185731
18,1,0.9960878238704055
18,2,0.9985855098728861
18,3,0.9946268037933015
18,4,0.9954202505745308
18,5,0.967039572743959
18,6,0.9797004337250802
18,7,0.8774543329391803
19,0,0.9996886711254892
19,1,0.9965388657866039
19,2,0.9978970975658624
19,3,0.9957668413179905
19,4,0.9966633797617342
19,5,0.9745270378526093
19,6,0.9871225844123183
19,7,0.9036268323893012
20,0,0.9997310169822997
20,1,0.9968427556969212
20,2,0.9984751277239511
20,3,0.9966553855049898
20,4,0.9971007098588469
20,5,0.9804478921295638
20,6,0.9887051188225214
20,7,0.9317711620654205
