Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.454576,1,0.129508,42.246745436778916,0.2392994092005407,0.292731,[]
3.397183,2,0.168235,53.831217708686474,0.2786712952317191,0.292731,[]
3.201513,3,0.199883,62.477996126636455,0.2972822621069096,0.359395,[]
3.186226,4,0.219039,67.04662556758542,0.3102394707545034,0.359395,[]
3.206683,5,0.219205,51.42022948217948,0.31548270844571913,0.381381,[]
3.151697,6,0.256017,55.38871726263392,0.3306174182796616,0.35935,[]
3.136248,7,0.270009,48.34966390782877,0.35184453820444095,0.372372,[]
3.146784,8,0.285417,49.792845871671155,0.3637176709927578,0.451952,[]
3.131905,9,0.303323,54.66251000457261,0.3843105087635729,0.425926,[]
3.115186,10,0.313401,57.953666838259686,0.38647252414213307,0.459016,[]
3.409579,11,0.328225,55.35112916644068,0.39429498472117896,0.45145,[]
3.193863,12,0.316898,64.07251750945954,0.4198197575129633,0.489489,[]
3.179354,13,0.344549,66.6575389584704,0.43265672852311504,0.471627,[]
3.137282,14,0.348214,54.85022789378364,0.41580118422667195,0.467844,[]
3.125391,15,0.368535,59.43136798021732,0.4266615334599142,0.486759,[]
3.114273,16,0.382527,58.27372907237017,0.4515400956818508,0.493994,[]
3.133227,17,0.363205,52.16749466861525,0.42414573208655576,0.490991,[]
3.163434,18,0.372366,61.98505868352469,0.44728480110738544,0.498498,[]
3.110177,19,0.380611,64.47596451391792,0.4660067255114601,0.524024,[]
3.147035,20,0.398851,63.0788990075128,0.46736172230902717,0.527027,[]
3.124599,21,0.379362,53.446117726173526,0.4547900218658817,0.5,[]
3.463229,22,0.390439,64.2638311960935,0.47659964615573547,0.52459,[]
3.100082,23,0.413675,68.54288803369755,0.4974643582314755,0.562421,[]
3.118785,24,0.416923,63.73468443477224,0.48477610723532055,0.529634,[]
3.135248,25,0.417257,51.00441157390211,0.465326634397348,0.504115,[]
3.139411,26,0.422254,55.6592310403225,0.46168237437510573,0.469105,[]
3.126413,27,0.423336,56.59264528187387,0.47399702741508226,0.501892,[]
3.125502,28,0.421587,56.59584790424117,0.47725975530505577,0.515763,[]
3.165891,29,0.417756,48.533081501178145,0.46815717491377146,0.508607,[]
3.195615,30,0.440493,53.781479154073104,0.4911526373816324,0.540541,[]
3.135005,31,0.43991,51.124260385848125,0.48337617318113946,0.505477,[]
3.124276,32,0.434663,59.705506446223204,0.5069357765636027,0.564565,[]
3.122404,33,0.462564,58.83459866439134,0.5204590716617352,0.57958,[]
3.111596,34,0.444907,72.9759549440773,0.5295053325647476,0.567568,[]
3.573864,35,0.429916,66.28642394940309,0.5080889083879905,0.563682,[]
3.137712,36,0.452902,62.60183703374845,0.528267961126518,0.559671,[]
3.181052,37,0.458732,60.78272780979807,0.524331915276388,0.563682,[]
3.165453,38,0.47364,68.5895582432195,0.5503132163811904,0.596708,[]
3.147417,39,0.478721,76.20590528298972,0.5570517985798324,0.59773,[]
3.096577,40,0.475556,65.78715680130887,0.5482549841052953,0.587087,[]
3.156242,41,0.478221,72.9464872355071,0.5585367800909988,0.600252,[]
3.147186,42,0.470559,74.40329293788011,0.5652439723978642,0.593947,[]
3.173013,43,0.484801,66.74389485188888,0.5580468780733634,0.588589,[]
3.138213,44,0.490464,70.15017818936741,0.5617617929720163,0.598991,[]
3.088645,45,0.485967,65.63449931248047,0.5490798478762656,0.58512,[]
3.143939,46,0.499792,70.40630298488907,0.5585660477961019,0.582598,[]
3.130953,47,0.500708,72.39848064704121,0.5666549224973743,0.609079,[]
3.184151,48,0.496544,66.00371201682523,0.5668468029858446,0.590164,[]
3.149447,49,0.484551,61.42955314830151,0.5432400920934736,0.569959,[]
3.164444,50,0.464729,62.459586934272956,0.523756536836015,0.547325,[]
