Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1
10.232189416885376,1,0.19405090270812436,144.51583857833714,0.6528878066378067,0.8020833333333334
6.07642674446106,2,0.1213640922768305,119.77715308020976,0.4914484126984128,0.76875
6.001514434814453,3,0.39706619859578735,183.83609656430372,0.8050960150960149,0.8948863636363636
6.088710069656372,4,0.6248119358074222,239.98470284582723,0.9279828042328042,0.9571759259259259
5.721918344497681,5,0.54535481444333,211.30238900684486,0.9336381673881673,0.9875
5.82033371925354,6,0.744577482447342,261.41134252361735,0.9580891194861783,0.9758522727272727
6.354482889175415,7,0.7801843029087262,240.49122146140803,0.9624894781144782,0.9745370370370371
6.375151872634888,8,0.7871113340020061,229.15056709508707,0.9586775493025492,0.9829545454545454
6.236442804336548,9,0.8064506018054163,221.11726210316553,0.9278831585081585,0.9479166666666666
7.500278949737549,10,0.7766737713139418,214.83017385832932,0.8844259906759907,0.9010416666666666
10.745096445083618,11,0.6178535606820461,179.5570728208722,0.7793900890775891,0.7961309523809523
8.00291919708252,12,0.30754764292878634,113.94675247675995,0.5306818181818181,0.6704545454545454
6.7665486335754395,13,0.27661108324974926,120.24362768978654,0.527013888888889,0.63125
5.872286796569824,14,0.2269307923771314,134.75310757084603,0.5748526213369963,0.6964285714285714
5.833980321884155,15,0.14847668004012035,110.91488808992236,0.7112262767425811,0.8348214285714286
5.438557386398315,16,0.12622241725175526,120.60086401017199,0.7915665976535542,0.9352678571428571
5.647884368896484,17,0.09732321965897693,127.08206010291147,0.8267093685300206,0.990625
5.761389493942261,18,0.1425213139418255,165.12024830407688,0.663475874220656,0.8229166666666666
5.982686996459961,19,0.09061559679037111,130.3766374777322,0.6606080377955378,0.8139204545454546
5.742633104324341,20,0.13753761283851554,136.5558581680039,0.6465762362637363,0.7991071428571429
5.779402256011963,21,0.09158726178535607,123.34961045743113,0.5964019486206393,0.8870192307692307
5.6938135623931885,22,0.13753761283851554,136.5513178259368,0.6496573565323566,0.8080357142857143
5.762132406234741,23,0.09083500501504514,130.5750297721582,0.671115342990343,0.8153409090909091
5.942494869232178,24,0.09089769307923772,130.70715359153073,0.6754275932400933,0.8167613636363636
6.123105049133301,25,0.09193204613841524,123.99106580717822,0.5988837274363841,0.8918269230769231
6.1656880378723145,26,0.14057798395185556,164.92910598193396,0.6629585705249842,0.8333333333333334
6.057101488113403,27,0.13716148445336007,136.06693058932433,0.6490196695665447,0.8080357142857143
5.804120302200317,28,0.08375125376128385,122.41015644136722,0.5325,0.6388888888888888
5.928126096725464,29,0.09074097291875627,130.73794399484794,0.6677215492840494,0.8167613636363636
5.849071025848389,30,0.08152582748244734,147.06712617033082,0.5391768491365265,0.8989583333333333
