Server round,Layer,Similarity
1,0,"{'mean': 0.999485408361731, 'ci': array([0.00032261])}"
1,1,"{'mean': 0.9855590902779022, 'ci': 0.01020228429157577}"
1,2,"{'mean': 0.9999200179744369, 'ci': array([2.45001074e-05])}"
1,3,"{'mean': 0.826885134343657, 'ci': 0.031191868258862}"
1,4,"{'mean': 0.9981615744065427, 'ci': 0.0005369791616980368}"
1,5,"{'mean': 0.7487692922328905, 'ci': 0.04770248274026223}"
1,6,"{'mean': 0.7982272155146003, 'ci': 0.046160670293636574}"
1,7,"{'mean': 0.1977483047293084, 'ci': 0.1793235309664639}"
2,0,"{'mean': 0.9993258077946008, 'ci': array([0.00026004])}"
2,1,"{'mean': 0.9295380362551479, 'ci': 0.03949503022265921}"
2,2,"{'mean': 0.9998376923095402, 'ci': array([6.06794893e-05])}"
2,3,"{'mean': 0.8797342370872273, 'ci': 0.07495880645675335}"
2,4,"{'mean': 0.9966123005895251, 'ci': 0.0011428152799801694}"
2,5,"{'mean': 0.8674459431077673, 'ci': 0.07639612840297383}"
2,6,"{'mean': 0.836883746629165, 'ci': 0.0376053161033677}"
2,7,"{'mean': 0.25521759933964666, 'ci': 0.11886601563906829}"
3,0,"{'mean': 0.9991077078745657, 'ci': array([0.00045014])}"
3,1,"{'mean': 0.9354190069178722, 'ci': 0.03982494677969506}"
3,2,"{'mean': 0.9997533782062824, 'ci': array([0.00014507])}"
3,3,"{'mean': 0.9030699314291751, 'ci': 0.017219474655804423}"
3,4,"{'mean': 0.9946638994447158, 'ci': 0.0016648146266809993}"
3,5,"{'mean': 0.8464633227973953, 'ci': 0.023914969282364806}"
3,6,"{'mean': 0.8323270567041984, 'ci': 0.030702953678284017}"
3,7,"{'mean': 0.26431114895170577, 'ci': 0.12256371954516188}"
4,0,"{'mean': 0.9992859291859849, 'ci': array([0.00027686])}"
4,1,"{'mean': 0.9398830769681524, 'ci': 0.056934010137392854}"
4,2,"{'mean': 0.9996024108257758, 'ci': array([0.00025724])}"
4,3,"{'mean': 0.8571674321526199, 'ci': 0.0561748260785061}"
4,4,"{'mean': 0.9950180325595152, 'ci': 0.002164013832205991}"
4,5,"{'mean': 0.8113222963739918, 'ci': 0.06171177653695781}"
4,6,"{'mean': 0.8716529679013632, 'ci': 0.02704596224360667}"
4,7,"{'mean': 0.39920828080806015, 'ci': 0.12941488312800464}"
5,0,"{'mean': 0.9979982406806802, 'ci': array([0.00094908])}"
5,1,"{'mean': 0.974699380970617, 'ci': 0.010748052576124323}"
5,2,"{'mean': 0.9985876852926907, 'ci': array([0.00107548])}"
5,3,"{'mean': 0.8676118378344572, 'ci': 0.08218296866454955}"
5,4,"{'mean': 0.9931980063770297, 'ci': 0.0009663085192849197}"
5,5,"{'mean': 0.820267813990386, 'ci': 0.061077105830246614}"
5,6,"{'mean': 0.8016019083437911, 'ci': 0.03517252926441328}"
5,7,"{'mean': 0.3605625700418886, 'ci': 0.18012844318021975}"
6,0,"{'mean': 0.9957501496882221, 'ci': array([0.00162858])}"
6,1,"{'mean': 0.9665860710246889, 'ci': 0.020074382406792823}"
6,2,"{'mean': 0.9976980951239942, 'ci': array([0.00081722])}"
6,3,"{'mean': 0.8878880209427523, 'ci': 0.0629621202334425}"
6,4,"{'mean': 0.9931086854578189, 'ci': 0.0029740734127214896}"
6,5,"{'mean': 0.8458092003931096, 'ci': 0.0629329758336975}"
6,6,"{'mean': 0.8796519227388081, 'ci': 0.026070049437148968}"
6,7,"{'mean': 0.4437079346061458, 'ci': 0.05154091499277019}"
7,0,"{'mean': 0.9978354440299285, 'ci': array([0.00108699])}"
7,1,"{'mean': 0.9633492146060466, 'ci': 0.01960806947445881}"
7,2,"{'mean': 0.9986860037544251, 'ci': array([0.00036282])}"
7,3,"{'mean': 0.8704066800147094, 'ci': 0.07100689655787562}"
7,4,"{'mean': 0.9919723410538749, 'ci': 0.003648948644251915}"
7,5,"{'mean': 0.8119007865742219, 'ci': 0.07129794459514216}"
7,6,"{'mean': 0.8904655144941013, 'ci': 0.01882249454362528}"
7,7,"{'mean': 0.4249862742642494, 'ci': 0.24490156214069414}"
8,0,"{'mean': 0.997715378484663, 'ci': array([0.00107497])}"
8,1,"{'mean': 0.9814631652807657, 'ci': 0.013662838652928944}"
8,2,"{'mean': 0.9985574618586668, 'ci': array([0.00071387])}"
8,3,"{'mean': 0.8962137267507564, 'ci': 0.023143744801208177}"
8,4,"{'mean': 0.9899828408598079, 'ci': 0.0026816522699837364}"
8,5,"{'mean': 0.8436062803504073, 'ci': 0.030746267091156132}"
