Server round,Layer,Similarity
1,0,0.9994854083492498
1,1,0.9855590902385556
1,2,0.9999200179632407
1,3,0.8268851370777718
1,4,0.998161574404742
1,5,0.7487692922330997
1,6,0.7982272162855146
1,7,0.19774830115625827
2,0,0.9993259670499778
2,1,0.9296667916090856
2,2,0.9998379929669216
2,3,0.879757817307742
2,4,0.9966129825552041
2,5,0.8674463765546586
2,6,0.8368778146591834
2,7,0.25518225262805
3,0,0.9992674266047824
3,1,0.8966624270931027
3,2,0.9997708953257254
3,3,0.8892409122846116
3,4,0.9944776964333607
3,5,0.8465905964037018
3,6,0.8394455226226842
3,7,0.31773615688862983
4,0,0.9990334810613076
4,1,0.939199868277048
4,2,0.9994319212325634
4,3,0.8394850287260353
4,4,0.9966636243900249
4,5,0.7802218754414391
4,6,0.8652505980205465
4,7,0.38791849833271946
5,0,0.9967411077019173
5,1,0.9651009104642508
5,2,0.9983967784212141
5,3,0.9249026674532121
5,4,0.9950636487406936
5,5,0.8781492281595021
5,6,0.8256980948038875
5,7,0.4375829293927567
6,0,0.9963797385770968
6,1,0.9649536874851824
6,2,0.9981404593415143
6,3,0.8950684127158669
6,4,0.9948817162776787
6,5,0.8863871822058217
6,6,0.9004568003800711
6,7,0.6325208142943451
7,0,0.9976372347979098
7,1,0.9746377461945821
7,2,0.9979605833708773
7,3,0.8697184515969961
7,4,0.995271673134165
7,5,0.8385474961098135
7,6,0.9048781596386681
7,7,0.4969350933800014
8,0,0.9979322652847874
8,1,0.9744412761938195
8,2,0.9982651477468991
8,3,0.9119506432596299
8,4,0.9927391112591794
8,5,0.8925895785293884
8,6,0.9163399143418559
8,7,0.6647250472000511
9,0,0.9977767116877793
9,1,0.9693893919153588
9,2,0.9970537740752426
9,3,0.9017341907409656
9,4,0.990014509396247
9,5,0.8835752644146107
9,6,0.8898799956681955
9,7,0.6023319312609722
10,0,0.9985367061128773
10,1,0.9811979970086188
10,2,0.997260033939077
10,3,0.9063845623681922
10,4,0.993500909876611
10,5,0.9071182274157817
10,6,0.9135247237047176
10,7,0.625474767033687
11,0,0.9990428601463153
11,1,0.9663963672767274
11,2,0.9990965264910073
11,3,0.9366029253897815
11,4,0.9945950603568104
11,5,0.9105023221621105
11,6,0.9245835357694306
11,7,0.6264803415786703
12,0,0.9994027636214642
12,1,0.9853380792847973
12,2,0.9996081801593945
12,3,0.9086183535758984
12,4,0.9923966872585304
12,5,0.8912116000514437
12,6,0.8814154963825036
12,7,0.6283646929242835
13,0,0.9992832164045323
13,1,0.9889582523658191
13,2,0.998578313822526
13,3,0.8847586364803638
13,4,0.9896281586223891
13,5,0.884066198041303
13,6,0.9371565383589702
13,7,0.6676531214030995
14,0,0.9993889591700889
14,1,0.9857999723448428
14,2,0.9990814385032074
14,3,0.9318701750744531
14,4,0.9910321516251624
14,5,0.912040215510859
14,6,0.9510341409051254
14,7,0.7637602274687577
15,0,0.9994802143429257
15,1,0.9925477270405313
15,2,0.998409089092633
15,3,0.9620788254180672
15,4,0.9931182219768094
15,5,0.9371657134603472
15,6,0.9505425245315631
15,7,0.7551363976750567
16,0,0.999442354857163
16,1,0.9778612755643262
16,2,0.998006364561349
16,3,0.9340692553097494
16,4,0.99169205749511
16,5,0.9116417601864607
16,6,0.9508333995380914
16,7,0.7698113114481472
17,0,0.9995465922517184
17,1,0.981667025903691
17,2,0.9983560588894228
17,3,0.9672149463432289
17,4,0.993674707515236
17,5,0.8799099056760175
17,6,0.9577405664694125
17,7,0.7885080937201002
18,0,0.9996929205806572
18,1,0.9874617858286244
18,2,0.9993937623828196
18,3,0.9527026629023827
18,4,0.9938936128132699
18,5,0.9499064426459474
18,6,0.9689600685912342
18,7,0.8648854077130257
19,0,0.9995072185087744
19,1,0.9850253570357238
19,2,0.9988230235544296
19,3,0.943672690787739
19,4,0.9941116077612828
19,5,0.9483661650572531
19,6,0.9650461749693692
19,7,0.8718310011733194
20,0,0.9996731002443532
20,1,0.9920676992045415
20,2,0.9982127759514233
20,3,0.9567514263316911
20,4,0.9947880478836563
20,5,0.9535690736702689
20,6,0.9698596612816148
20,7,0.8918649875325578
