Server round,Layer,Similarity
1,0,0.42044473067720894
1,1,0.11490011933630939
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.49038162609141284
1,7,0.17744825286533902
2,0,0.8982034735353914
2,1,0.7499621363696599
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.3424624728203298
2,7,0.3315167999196777
3,0,0.9183218781885242
3,1,0.7814000681830099
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.497114504377474
3,7,0.40691066632412237
4,0,0.9004011017671627
4,1,0.7181394718923332
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.549231848582885
4,7,0.3212903037937079
5,0,0.9086070939770424
5,1,0.722658373405201
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.5226575752222682
5,7,0.5330281507635931
6,0,0.9223484714342899
6,1,0.7002428742816768
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.40843935440023377
6,7,0.2755768980562678
7,0,0.9057533218777474
7,1,0.686653572709128
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.403715083168213
7,7,0.432812228366152
8,0,0.916201557145229
8,1,0.6309979521203289
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.34556142459272504
8,7,0.3042668842337724
9,0,0.9379839467214067
9,1,0.536391930441036
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.3995208997697048
9,7,0.3538672731369825
10,0,0.8995013834427596
10,1,0.8452048075964144
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.3855610089637927
10,7,0.4863874468907339
11,0,0.8983414337942053
11,1,0.4987454803515023
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.4256946308751024
11,7,0.34059144201189956
12,0,0.9360889654345002
12,1,0.716394632024349
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.44318435354789276
12,7,0.45263948711517193
13,0,0.8778002769971632
13,1,0.7454665711665792
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.45862297650622236
13,7,0.3692669688191716
14,0,0.8762705517059528
14,1,0.8772052334269524
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.38777194475620846
14,7,0.3853367411231221
15,0,0.8829851232901161
15,1,0.6404345653329667
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.5009127787540942
15,7,0.4423409645971688
16,0,0.8616563062697842
16,1,0.5382353536551133
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.38607439230798946
16,7,0.24084117056123266
17,0,0.841061737522106
17,1,0.6666619672931019
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.3201887769760836
17,7,0.2773022043712026
18,0,0.8556564103200565
18,1,0.5578471626891468
18,2,0.0
18,3,0.0
18,4,0.0
18,5,0.0
18,6,0.5589844777227098
18,7,0.3405162627189684
19,0,0.803362511763804
19,1,0.7026788274386858
19,2,0.0
19,3,0.0
19,4,0.0
19,5,0.0
19,6,0.3373019783942944
19,7,0.3289329171556311
20,0,0.8442161281923911
20,1,0.5954455786849233
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.3850115195414587
20,7,0.1966042559342902
21,0,0.7938247976097094
21,1,0.43874499613432877
21,2,0.0
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.4053305925284956
21,7,0.38693118043713887
22,0,0.8211438500882186
22,1,0.5867699516827313
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.43408069348368167
22,7,0.18602747276503495
23,0,0.7496125059263442
23,1,0.4680149851497617
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,0.37155415359685673
23,7,0.2989783067462652
24,0,0.7658933205995178
24,1,0.4070099875332371
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.0
24,6,0.34078225103200127
24,7,0.1971617313975589
25,0,0.7606255304401014
25,1,0.37619550650390643
25,2,0.0
25,3,0.0
25,4,0.0
25,5,0.0
25,6,0.35369088007376986
25,7,0.36077748737584914
26,0,0.7430972212915119
26,1,0.5386839328773942
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.3735533033200253
26,7,0.23127134191989518
27,0,0.8093870471582792
27,1,0.4895343396239014
27,2,0.0
27,3,0.0
27,4,0.0
27,5,0.0
27,6,0.3787661190725711
27,7,0.3909399430040385
28,0,0.7762333745414104
28,1,0.34680177102708787
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.4800709056555325
28,7,0.30726993343156633
29,0,0.7433819498329709
29,1,0.4423378715478576
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.45659239255651024
29,7,0.29655516782019986
30,0,0.7324732638287536
30,1,0.3934690431345856
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.3620311991276209
30,7,0.2244859730426123
31,0,0.7460040890924667
31,1,0.36255940480372556
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.32963240584835607
31,7,0.17604555093398122
32,0,0.7457883634147885
32,1,0.6718161998799279
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,0.43710074954263417
32,7,0.4760975398969281
33,0,0.7238126724230884
33,1,0.41609053247735533
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.43334535054527046
33,7,0.26958592503898254
34,0,0.6929104626778625
34,1,0.35736804338083816
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.3441780225446087
34,7,0.2704020105985047
35,0,0.7325632565115604
35,1,0.37740422848608196
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.38189190024877595
35,7,0.33348483655356187
36,0,0.685981715790493
36,1,0.5623998802304254
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.44746159132242935
36,7,0.29381982851423377
37,0,0.7243402174032266
37,1,0.21840669537138066
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.37736082058228565
37,7,0.20116475041447315
38,0,0.7099998263974832
38,1,0.4652694167423754
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.3758314895488366
38,7,0.26221725587733297
39,0,0.7331330347206274
39,1,0.3660645138439474
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.3886392526894573
39,7,0.18250750517069947
40,0,0.7016989392107291
40,1,0.49043754058967653
40,2,0.0
40,3,0.0
40,4,0.0
40,5,0.0
40,6,0.3571871908721212
40,7,0.16283126875002654
41,0,0.7446436991784982
41,1,0.30069928575409804
41,2,0.0
41,3,0.0
41,4,0.0
41,5,0.0
41,6,0.32751197038826135
41,7,0.18190007737153868
42,0,0.7544314038064104
42,1,0.36770634480990877
42,2,0.0
42,3,0.0
42,4,0.0
42,5,0.0
42,6,0.3830666082033629
42,7,0.2840725334848143
43,0,0.7097756030353443
43,1,0.3476971688749084
43,2,0.0
43,3,0.0
43,4,0.0
43,5,0.0
43,6,0.38775100529056683
43,7,0.2671514042307774
44,0,0.7314932197661189
44,1,0.4574467775877756
44,2,0.0
44,3,0.0
44,4,0.0
44,5,0.0
44,6,0.34580690728680935
44,7,0.27908629011270436
45,0,0.7220965065915544
45,1,0.30482731455181705
45,2,0.0
45,3,0.0
45,4,0.0
45,5,0.0
45,6,0.38174267065368
45,7,0.2660259952848807
46,0,0.7065487069357358
46,1,0.2820311216031579
46,2,0.0
46,3,0.0
46,4,0.0
46,5,0.0
46,6,0.41456922396735235
46,7,0.22447712463798553
47,0,0.7121218302453025
47,1,0.26500202956044355
47,2,0.0
47,3,0.0
47,4,0.0
47,5,0.0
47,6,0.37457613406911244
47,7,0.30061712690818804
48,0,0.7299741083117838
48,1,0.2897277276948757
48,2,0.0
48,3,0.0
48,4,0.0
48,5,0.0
48,6,0.32945685040757927
48,7,0.30239755613775615
49,0,0.703704531952035
49,1,0.42335706058858724
49,2,0.0
49,3,0.0
49,4,0.0
49,5,0.0
49,6,0.43832368088849766
49,7,0.41411301258967687
50,0,0.7102645427040016
50,1,0.20966837555303783
50,2,0.0
50,3,0.0
50,4,0.0
50,5,0.0
50,6,0.4271575210442884
50,7,0.28960447307484577
