Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,15,3514152,56,2.345543,0.471354
1,19,3514152,56,2.503349,0.0
1,18,3514152,56,2.263904,0.0
1,12,3514152,56,2.365893,0.027778
1,17,3514152,56,2.428868,0.079861
1,11,3514152,56,2.120129,0.0
1,6,3514152,56,2.373088,0.0
1,0,3514152,56,2.621561,0.014205
1,10,3514152,56,2.924879,0.0
1,5,3514152,56,2.483581,0.03125
1,7,3514152,56,2.029604,0.0
1,13,3514152,56,2.504831,0.0
1,9,3514152,56,2.967441,0.001563
1,4,3514152,56,2.41644,0.174716
1,14,3514152,56,1.729652,0.951823
1,3,3514152,56,2.028062,0.0
1,2,3514152,56,1.855716,0.005682
1,8,3514152,56,2.487271,0.054688
1,16,3514152,56,2.966272,0.0
1,1,3514152,56,2.440589,0.01875
2,13,3514152,56,2.082983,0.154605
2,2,3514152,56,1.863096,0.795455
2,16,3514152,56,2.354987,0.001736
2,5,3514152,56,2.374704,0.09375
2,1,3514152,56,2.399321,0.009375
2,7,3514152,56,1.94906,0.768229
2,10,3514152,56,2.380218,0.0
2,12,3514152,56,2.287066,0.074653
2,18,3514152,56,2.094238,0.367788
2,19,3514152,56,2.507802,0.0
2,8,3514152,56,2.558316,0.0
2,15,3514152,56,2.559257,0.0
2,17,3514152,56,2.370332,0.064236
2,9,3514152,56,2.308885,0.004687
2,3,3514152,56,2.070565,0.078704
2,14,3514152,56,2.696943,0.0
2,11,3514152,56,1.7951,0.71875
2,0,3514152,56,2.310614,0.077652
2,6,3514152,56,2.428984,0.0
2,4,3514152,56,2.632643,0.00142
3,5,3514152,56,2.196507,0.09375
3,17,3514152,56,2.278229,0.079861
3,2,3514152,56,2.180245,0.005682
3,9,3514152,56,2.415399,0.004687
3,12,3514152,56,2.532107,0.026042
3,7,3514152,56,2.17814,0.0
3,11,3514152,56,2.274642,0.0
3,10,3514152,56,2.412707,0.0
3,15,3514152,56,2.034284,0.463542
3,18,3514152,56,2.32986,0.0
3,13,3514152,56,2.485107,0.0
3,8,3514152,56,2.120616,0.054688
3,6,3514152,56,2.558447,0.007812
3,16,3514152,56,2.366927,0.0
3,3,3514152,56,2.543553,0.0
3,19,3514152,56,2.140861,0.027961
3,1,3514152,56,2.43566,0.035937
3,14,3514152,56,1.835098,0.947917
3,4,3514152,56,1.957187,0.207386
3,0,3514152,56,2.496022,0.017992
4,5,3514152,56,2.506769,0.0
4,2,3514152,56,2.052069,0.224432
4,9,3514152,56,2.684934,0.098437
4,7,3514152,56,2.336436,0.054688
4,10,3514152,56,2.701885,0.048295
4,13,3514152,56,1.735266,0.0
4,8,3514152,56,2.93949,0.0
4,15,3514152,56,2.818509,0.002604
4,18,3514152,56,2.048412,0.055288
4,16,3514152,56,3.010698,0.0
4,1,3514152,56,2.068887,0.325
4,11,3514152,56,1.914169,0.02038
4,4,3514152,56,2.751978,0.00142
4,12,3514152,56,2.717799,0.001736
4,19,3514152,56,2.669435,0.036184
4,14,3514152,56,2.783316,0.0
4,17,3514152,56,2.362638,0.098958
4,6,3514152,56,3.198059,0.0
4,3,3514152,56,1.154442,0.821759
4,0,3514152,56,2.135994,0.0
5,5,3514152,56,2.440518,0.046875
5,15,3514152,56,2.575459,0.028646
5,2,3514152,56,2.453244,0.0
5,10,3514152,56,2.40766,0.110795
5,12,3514152,56,2.283616,0.097222
5,8,3514152,56,1.536753,0.804688
5,17,3514152,56,1.910435,0.463542
5,7,3514152,56,2.297918,0.046875
5,1,3514152,56,2.599496,0.004687
5,19,3514152,56,1.856756,0.524671
5,4,3514152,56,2.651771,0.00142
5,16,3514152,56,2.3461,0.194444
5,18,3514152,56,2.016438,0.141827
5,9,3514152,56,2.52821,0.05625
5,3,3514152,56,2.797844,0.016204
5,6,3514152,56,2.522002,0.0
5,13,3514152,56,1.891224,0.157895
5,11,3514152,56,2.187622,0.070652
5,14,3514152,56,2.6168,0.0
5,0,3514152,56,2.111592,0.107955
6,5,3514152,56,2.202221,0.039062
6,8,3514152,56,1.72257,0.40625
6,15,3514152,56,2.431909,0.015625
6,18,3514152,56,2.09569,0.153846
6,13,3514152,56,1.916035,0.152961
6,10,3514152,56,2.251641,0.278409
6,7,3514152,56,2.59212,0.171875
6,1,3514152,56,1.693003,0.401562
6,12,3514152,56,3.024318,0.065972
6,16,3514152,56,2.807301,0.065972
6,2,3514152,56,2.854691,0.0
6,11,3514152,56,2.705299,0.040761
6,4,3514152,56,1.986317,0.00142
6,19,3514152,56,1.76748,0.222039
6,17,3514152,56,1.827727,0.329861
6,9,3514152,56,2.603934,0.1125
6,6,3514152,56,3.446999,0.0
6,0,3514152,56,1.522354,0.502841
