Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.401146,1,0.043221,60.03573935582038,0.11052515915071445,0.124911,[]
3.661347,2,0.064869,73.48156231327692,0.14458235261676666,0.178767,[]
3.494138,3,0.070072,73.62463921813132,0.14894892226465406,0.181154,[]
3.395138,4,0.096734,89.24140014589642,0.19145209187081397,0.205859,[]
3.374367,5,0.203038,116.82640968548164,0.31173807791029595,0.373305,[]
3.386634,6,0.36673,145.087421922095,0.4851692376113327,0.559406,[]
3.366807,7,0.485112,115.45054135862681,0.563840008478785,0.596181,[]
3.401246,8,0.567452,152.3031434344019,0.6385161101738965,0.655678,[]
3.408689,9,0.611698,148.51636273488523,0.6887137154939654,0.715203,[]
3.342089,10,0.650209,121.00743778793105,0.7215272146826741,0.73338,[]
3.601942,11,0.678352,115.98080660178218,0.7493895029327652,0.767327,[]
3.375048,12,0.711964,113.87673160044592,0.7783889337189592,0.792291,[]
3.364593,13,0.740562,98.98205645469285,0.7810280987960505,0.799429,[]
3.380311,14,0.739803,96.60718141007946,0.7814827849450583,0.790864,[]
3.392675,15,0.759134,104.84340704116784,0.8055829841925153,0.812454,[]
3.343014,16,0.76654,99.0935290521031,0.8144146821762291,0.82615,[]
3.367763,17,0.777668,98.15986960056539,0.8249394608123953,0.833951,[]
3.348936,18,0.798519,86.50426290073803,0.831278248601422,0.841833,[]
3.388042,19,0.793468,91.41465965587794,0.833809700075865,0.847746,[]
3.367543,20,0.804254,93.36787456079313,0.8438071407820533,0.852015,[]
3.389124,21,0.808811,96.31593845257389,0.8492654450301638,0.866223,[]
3.632219,22,0.813141,97.64604446673711,0.8541379750462637,0.868441,[]
3.354614,23,0.816179,92.73537620563145,0.8594659036815677,0.872875,[]
3.367315,24,0.825902,81.69951040244977,0.8638364573064102,0.875092,[]
3.421926,25,0.783935,245.22937731846073,0.8610405939533312,0.880266,[]
3.419001,26,0.831827,80.68636811754511,0.8676483188471206,0.876571,[]
3.406656,27,0.831067,86.44530062415191,0.8669091219071916,0.872527,[]
3.393118,28,0.819218,143.154287396501,0.8670987850438887,0.875803,[]
3.423672,29,0.813711,111.09404799538093,0.8617173902135541,0.875092,[]
3.369591,30,0.807292,121.16129745095999,0.8643587524012439,0.883617,[]
3.425859,31,0.825484,93.1465914566926,0.8635734685073923,0.886447,[]
3.370123,32,0.83779,86.85014392619047,0.8686755922483551,0.890842,[]
3.404482,33,0.835359,95.50490825083283,0.8653618740218043,0.87553,[]
3.727023,34,0.842081,89.47927134258525,0.8740037513028552,0.878744,[]
3.407159,35,0.838435,97.49287153428195,0.8723102443231238,0.878388,[]
3.391551,36,0.841626,93.25877974753907,0.8792772004372675,0.890613,[]
3.429825,37,0.850589,85.66539558071275,0.8832652730184034,0.891353,[]
3.368492,38,0.848842,87.19260289726418,0.8822272948304629,0.891353,[]
3.534392,39,0.845727,94.88276977407436,0.8833137087262264,0.891575,[]
3.376091,40,0.84869,86.50439295203452,0.8818433268357018,0.885841,[]
3.403639,41,0.854273,80.25538922714162,0.8859351791667287,0.890289,[]
3.423899,42,0.853703,78.2194988477937,0.8837396195267566,0.895238,[]
3.392181,43,0.857843,79.08746740160542,0.8890695631295129,0.893773,[]
3.416798,44,0.853627,84.28558595631877,0.8841813525256403,0.89304,[]
3.390838,45,0.860008,83.45813321660148,0.8861152173244718,0.89011,[]
3.407405,46,0.85959,83.22516145974124,0.891125218213744,0.896961,[]
3.383569,47,0.857767,86.93898722667524,0.8908103673842664,0.900769,[]
3.432735,48,0.860919,82.92430283095543,0.8914376404684361,0.902564,[]
3.376607,49,0.865363,84.65688099617184,0.8959900887569623,0.900667,[]
3.8299,50,0.864223,83.12874051734454,0.8951876669263527,0.90215,[]
