Server round,Layer,Similarity
1,0,0.999691000669895
1,1,0.9653937751192514
1,2,0.9997012096504517
1,3,0.8614769269052426
1,4,0.9986055585808012
1,5,0.862836410336173
1,6,0.9082392879416585
1,7,0.3422376676049399
2,0,0.9993732872425338
2,1,0.9783891507839827
2,2,0.9994962619772079
2,3,0.9584171945094302
2,4,0.9984617965735691
2,5,0.9426635419374891
2,6,0.9418756150218411
2,7,0.5938386590281108
3,0,0.9983444240423933
3,1,0.9880275287215767
3,2,0.9996633847461875
3,3,0.9419839935850625
3,4,0.9976024478926298
3,5,0.9054065530812513
3,6,0.9296381954342927
3,7,0.348780560212416
4,0,0.9983805390039999
4,1,0.9863863458309099
4,2,0.9994632073197447
4,3,0.9814705428248932
4,4,0.9969923439277234
4,5,0.942376251539445
4,6,0.9125623686168772
4,7,0.4324316396523705
5,0,0.9975653844680799
5,1,0.9916839435415739
5,2,0.9995474348200146
5,3,0.9834960996342648
5,4,0.9970575618442785
5,5,0.9521472819783612
5,6,0.9373329256124197
5,7,0.6338941258480637
6,0,0.9993180613475274
6,1,0.9820937205247935
6,2,0.9996031780650774
6,3,0.9726861020351592
6,4,0.9969621771781201
6,5,0.9393786932122281
6,6,0.9691763362004918
6,7,0.7010373564854898
7,0,0.9994284187418268
7,1,0.9952929168407578
7,2,0.9992096670770948
7,3,0.9957716117517861
7,4,0.9982042291148219
7,5,0.9709721848905666
7,6,0.9636223895957996
7,7,0.7618769459765922
8,0,0.9993999124600625
8,1,0.9888046943516287
8,2,0.9986220773023841
8,3,0.993279200922156
8,4,0.9964774439405669
8,5,0.9630157754333446
8,6,0.9558565129883928
8,7,0.6770257254384561
9,0,0.9996893575247164
9,1,0.9954668312794268
9,2,0.9989745967807414
9,3,0.9939661095090558
9,4,0.9974551129812703
9,5,0.970448952710641
9,6,0.9668243317166897
9,7,0.7586988140019515
10,0,0.9997245749483042
10,1,0.9914053485978569
10,2,0.999031954308483
10,3,0.9931868423347027
10,4,0.9962587311320421
10,5,0.9617538802064551
10,6,0.9750748323483667
10,7,0.7268326378092221
11,0,0.9995329795752756
11,1,0.995785398684379
11,2,0.9988982021910302
11,3,0.9894145881525649
11,4,0.9971183735668405
11,5,0.9669749878045866
11,6,0.9766966470710889
11,7,0.7694891332728827
12,0,0.9996931969774702
12,1,0.9914420103574149
12,2,0.99886437571069
12,3,0.9896040485063925
12,4,0.9960954528267902
12,5,0.9551001466765323
12,6,0.9675986184265822
12,7,0.748135609877752
13,0,0.9997368124790242
13,1,0.993743208318866
13,2,0.9987874805104123
13,3,0.985719562915216
13,4,0.9966254500305771
13,5,0.9530440581371262
13,6,0.9660643902775891
13,7,0.7123634527434818
14,0,0.9995855003773215
14,1,0.9956477133624364
14,2,0.9987981703044619
14,3,0.9894195945887906
14,4,0.9971961175206863
14,5,0.9682807007973744
14,6,0.9769435327837139
14,7,0.7817823498100118
15,0,0.9996188979431445
15,1,0.9957937666300659
15,2,0.997733539163713
15,3,0.994275794067845
15,4,0.996650993193459
15,5,0.976840982536999
15,6,0.9844401334125654
15,7,0.8144027169506523
16,0,0.9998465277663631
16,1,0.9958377658470126
16,2,0.998493128487226
16,3,0.9951882230854205
16,4,0.9967387125175191
16,5,0.9729153388425658
16,6,0.9844627433878299
16,7,0.8522888162776261
17,0,0.9998820969323587
17,1,0.9972798630526676
17,2,0.9991710314890547
17,3,0.995547488292521
17,4,0.9983276075866031
17,5,0.9831774938696003
17,6,0.9911382380941072
17,7,0.9184139105229234
18,0,0.9996280397145014
18,1,0.9936713061829007
18,2,0.9988443927263744
18,3,0.9837364017911958
18,4,0.9925710890200565
18,5,0.952993807167655
18,6,0.9581529106011617
18,7,0.767671607026046
19,0,0.9996300478232001
19,1,0.9953920684981127
19,2,0.9987523815557529
19,3,0.9914023784031323
19,4,0.9964016599824762
19,5,0.9672028622179443
19,6,0.9834108307790752
19,7,0.8344984739439878
20,0,0.999748762488835
20,1,0.9963015439303922
20,2,0.9984265315519918
20,3,0.9952571117070805
20,4,0.9973766217264171
20,5,0.9821106882047728
20,6,0.9882547363351694
20,7,0.9064100772377013
