Server round,Layer,Similarity
8,6,"{'mean': 0.9896699673073299, 'ci': 0.005250287781735974}"
8,7,"{'mean': 0.8918439744115704, 'ci': 0.0397477027415718}"
9,0,"{'mean': 0.9997125675062253, 'ci': array([8.66201944e-05])}"
9,1,"{'mean': 0.9972293325379957, 'ci': 0.0010113585521135393}"
9,2,"{'mean': 0.99829763208526, 'ci': array([0.00028788])}"
9,3,"{'mean': 0.9963379027236154, 'ci': 0.0011831337460814773}"
9,4,"{'mean': 0.9983678072908981, 'ci': 0.0001834099666832012}"
9,5,"{'mean': 0.9870042391706769, 'ci': 0.0025843154330822404}"
9,6,"{'mean': 0.99364605119482, 'ci': 0.0013618363435184966}"
9,7,"{'mean': 0.9268817008938187, 'ci': 0.01567451868423564}"
10,0,"{'mean': 0.9996416078661445, 'ci': array([0.00015464])}"
10,1,"{'mean': 0.9970448565885426, 'ci': 0.0011387301099554659}"
10,2,"{'mean': 0.9981030142460883, 'ci': array([0.00020693])}"
10,3,"{'mean': 0.9968550090364658, 'ci': 0.0007873386429472218}"
10,4,"{'mean': 0.9984117355874731, 'ci': 0.0002047729285188371}"
10,5,"{'mean': 0.9898170850683328, 'ci': 0.003739247680283775}"
10,6,"{'mean': 0.9947550904180295, 'ci': 0.0029228751794687646}"
10,7,"{'mean': 0.9470641866298184, 'ci': 0.02338134252841484}"
11,0,"{'mean': 0.999726390383003, 'ci': array([4.62131284e-05])}"
11,1,"{'mean': 0.9964020411307475, 'ci': 0.0014282799627064469}"
11,2,"{'mean': 0.998052166573116, 'ci': array([0.00036043])}"
11,3,"{'mean': 0.9973570079050326, 'ci': 0.0006412637815612632}"
11,4,"{'mean': 0.9984257095904119, 'ci': 0.00038668070146530287}"
11,5,"{'mean': 0.9899028029883578, 'ci': 0.003015901825501599}"
11,6,"{'mean': 0.9951913217558293, 'ci': 0.001323203789540095}"
11,7,"{'mean': 0.9604054399285523, 'ci': 0.01185123810626032}"
12,0,"{'mean': 0.9996506971755377, 'ci': array([5.12143787e-05])}"
12,1,"{'mean': 0.9959794341250499, 'ci': 0.0012682995356354532}"
12,2,"{'mean': 0.9980993027941226, 'ci': array([0.000191])}"
12,3,"{'mean': 0.996627794066968, 'ci': 0.0014472233671489754}"
12,4,"{'mean': 0.9980834926764043, 'ci': 0.000430524843339275}"
12,5,"{'mean': 0.9893253126380458, 'ci': 0.0029730360224500263}"
12,6,"{'mean': 0.9953740421156145, 'ci': 0.0022678358851485614}"
12,7,"{'mean': 0.9581129850110136, 'ci': 0.02162044451595113}"
13,0,"{'mean': 0.999684476380359, 'ci': array([7.89414034e-05])}"
13,1,"{'mean': 0.9965205728041721, 'ci': 0.0012277945118278621}"
13,2,"{'mean': 0.9976747767070894, 'ci': array([0.00017112])}"
13,3,"{'mean': 0.997005060451215, 'ci': 0.00077255556087652}"
13,4,"{'mean': 0.9978354155214356, 'ci': 0.0003055841465248177}"
13,5,"{'mean': 0.9861514491829543, 'ci': 0.004835780030577719}"
13,6,"{'mean': 0.9944157223407905, 'ci': 0.00204951898934691}"
13,7,"{'mean': 0.9494910117572838, 'ci': 0.02011216537024918}"
14,0,"{'mean': 0.9997186404546435, 'ci': array([3.43338269e-05])}"
14,1,"{'mean': 0.9972330580277721, 'ci': 0.0009676254072910062}"
14,2,"{'mean': 0.9976143018277271, 'ci': array([0.00046938])}"
14,3,"{'mean': 0.9969921642117688, 'ci': 0.00047565780206138}"
14,4,"{'mean': 0.9978421222036425, 'ci': 0.00024295675821150997}"
14,5,"{'mean': 0.9889327666957143, 'ci': 0.0030358720211527412}"
14,6,"{'mean': 0.9936500788407058, 'ci': 0.002426094737671969}"
14,7,"{'mean': 0.9519341344112219, 'ci': 0.017536291184927055}"
15,0,"{'mean': 0.9996430407325247, 'ci': array([0.00019605])}"
15,1,"{'mean': 0.9971428213286239, 'ci': 0.0008024108957193077}"
15,2,"{'mean': 0.9975435185574897, 'ci': array([0.00027423])}"
15,3,"{'mean': 0.9963085395544128, 'ci': 0.0011572145288242242}"
15,4,"{'mean': 0.9975877392522717, 'ci': 0.00018129378542663943}"
15,5,"{'mean': 0.9887510606841104, 'ci': 0.0027739737361597294}"
15,6,"{'mean': 0.9949978250390156, 'ci': 0.0016570694538117214}"
15,7,"{'mean': 0.9608440763969384, 'ci': 0.011284019763628583}"
16,0,"{'mean': 0.9997424312770692, 'ci': array([3.49798602e-05])}"
16,1,"{'mean': 0.9981099982659646, 'ci': 0.00028073840283526774}"
16,2,"{'mean': 0.9975598125452178, 'ci': array([0.00024078])}"
16,3,"{'mean': 0.9978273223355174, 'ci': 0.0005019411813825814}"
16,4,"{'mean': 0.997992146382631, 'ci': 0.0001667768199450359}"
16,5,"{'mean': 0.9923816307377824, 'ci': 0.0018397927993248908}"
16,6,"{'mean': 0.9966161627693886, 'ci': 0.0013017252238777255}"
16,7,"{'mean': 0.9726392892597487, 'ci': 0.009315218447428886}"
17,0,"{'mean': 0.9997478104669625, 'ci': array([5.14380473e-05])}"
17,1,"{'mean': 0.9982138327888133, 'ci': 0.0006217724699305593}"
17,2,"{'mean': 0.9976340611566356, 'ci': array([0.00041238])}"
17,3,"{'mean': 0.9982272946806839, 'ci': 0.0005387058996795258}"
17,4,"{'mean': 0.9978898036084916, 'ci': 0.0002692817146945359}"
17,5,"{'mean': 0.9928880646618196, 'ci': 0.001814268866549007}"
17,6,"{'mean': 0.9962995488667202, 'ci': 0.001691846004328701}"
17,7,"{'mean': 0.9798986945035898, 'ci': 0.00799454113904996}"
18,0,"{'mean': 0.9996774499413213, 'ci': array([0.0001143])}"
18,1,"{'mean': 0.9970609902052806, 'ci': 0.0009118189961123679}"
18,2,"{'mean': 0.996944754206312, 'ci': array([0.00038593])}"
18,3,"{'mean': 0.9970808247451716, 'ci': 0.00033799468763517915}"
18,4,"{'mean': 0.9974971260973947, 'ci': 0.00018809725382007425}"
18,5,"{'mean': 0.989494910221319, 'ci': 0.0027099090246966995}"
18,6,"{'mean': 0.9957325919554355, 'ci': 0.0009898128057287403}"
18,7,"{'mean': 0.96902045228746, 'ci': 0.0096522749101704}"
19,0,"{'mean': 0.9997701842363163, 'ci': array([5.54803019e-05])}"
19,1,"{'mean': 0.9980114491578215, 'ci': 0.0004156743569797561}"
19,2,"{'mean': 0.9968066503814542, 'ci': array([0.00044941])}"
19,3,"{'mean': 0.9979807262639698, 'ci': 0.0005011916281366657}"
19,4,"{'mean': 0.9975314776222919, 'ci': 0.00035456009288936663}"
19,5,"{'mean': 0.9917570517455644, 'ci': 0.0029224141496432265}"
19,6,"{'mean': 0.9968796928167096, 'ci': 0.0015157977542047396}"
19,7,"{'mean': 0.9748540868835723, 'ci': 0.014033030189358198}"
20,0,"{'mean': 0.9997313276376141, 'ci': array([6.65687217e-05])}"
20,1,"{'mean': 0.9977768972866591, 'ci': 0.0006013481865048131}"
20,2,"{'mean': 0.9969222385410897, 'ci': array([0.0004025])}"
20,3,"{'mean': 0.998479955990247, 'ci': 0.0002979594959351406}"
20,4,"{'mean': 0.9975498441288416, 'ci': 0.00018949743291840626}"
20,5,"{'mean': 0.9927307907940524, 'ci': 0.0020234562714233073}"
20,6,"{'mean': 0.9975441007396665, 'ci': 0.0005499585399083573}"
20,7,"{'mean': 0.9794972661053981, 'ci': 0.004208536424265552}"
