Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,37,21600,232,2.2985659933959446,0.022916666666666665
1,25,21600,232,2.3156456311699003,0.0
1,41,21600,232,1.494672629237175,0.296875
1,28,21600,232,1.8977605826579607,0.2608173076923077
1,23,21600,232,2.284712847593861,0.033854166666666664
1,30,21600,232,1.031107073649764,0.478515625
1,42,21600,232,2.2868923591139416,0.15208333333333332
1,15,21600,232,2.3322968831142554,0.0
1,6,21600,232,2.2753033843533745,0.040948275862068964
1,32,21600,232,2.3253202717034864,0.0
1,35,21600,232,2.3084836330222473,0.06676136363636363
1,11,21600,232,2.286711059277877,0.6322115384615384
1,5,21600,232,2.2890957866766257,0.4189453125
1,2,21600,232,2.2943059697880277,0.23125
1,26,21600,232,2.322246144642122,0.006944444444444444
1,12,21600,232,2.3172894147535166,0.0
1,22,21600,232,2.3015747658908365,0.0
1,31,21600,232,2.6750573696512165,0.2708333333333333
1,0,21600,232,2.3228133066246905,0.0
1,29,21600,232,2.322066413005814,0.0
1,19,21600,232,2.3281591237478314,0.0
1,16,21600,232,0.9735011830925941,0.6796875
1,47,21600,232,2.3071510563313495,0.19921875
1,18,21600,232,2.2967903038836086,0.0
1,1,21600,232,1.6215875399740118,0.41118421052631576
1,38,21600,232,2.3362773501533356,0.0
1,7,21600,232,1.5520747582117715,0.34791666666666665
1,49,21600,232,2.277887306830962,0.330078125
1,24,21600,232,2.0184284714715823,0.30357142857142855
1,9,21600,232,2.2756090666322657,0.4704861111111111
1,20,21600,232,2.320240469649434,0.0
1,3,21600,232,2.2956074831918594,0.19196428571428573
1,14,21600,232,2.2873132057332746,0.2725694444444444
1,21,21600,232,2.3136754949809983,0.2875
1,8,21600,232,2.0214866741615185,0.4071691176470588
1,43,21600,232,2.2549982156604527,0.925
1,13,21600,232,2.309042415685124,0.03298611111111111
1,36,21600,232,0.8210841992071697,0.9129464285714286
1,17,21600,232,2.29775033245096,0.0
1,4,21600,232,2.0406292751431465,0.3489583333333333
1,34,21600,232,2.3103500583886425,0.10085227272727272
1,40,21600,232,1.9876906424760818,0.08664772727272728
1,27,21600,232,2.281299779191613,0.24583333333333332
1,48,21600,232,2.2858264555688947,0.18098958333333334
1,44,21600,232,1.728455817533864,0.4470486111111111
1,46,21600,232,2.281269226844112,0.06770833333333333
1,33,21600,232,2.2847087651335944,0.21875
1,10,21600,232,2.3094798143356456,0.0
1,39,21600,232,2.276389451998779,0.43566176470588236
1,45,21600,232,2.318700450599532,0.052556818181818184
2,22,21600,232,2.297495467890985,0.0
2,29,21600,232,2.320612754439935,0.0
2,17,21600,232,2.3216151071392233,0.0
2,20,21600,232,2.3069818699150346,0.0
2,36,21600,232,0.8396460137196949,0.9151785714285714
2,42,21600,232,3.506815632681052,0.11666666666666667
2,47,21600,232,2.3189822992208065,0.0
2,30,21600,232,1.0437952056527138,0.478515625
2,33,21600,232,2.291796339924137,0.0020833333333333333
2,14,21600,232,2.3205985780029246,0.04861111111111111
2,35,21600,232,2.319738201347222,0.0
2,9,21600,232,2.287477439883838,0.006076388888888889
2,45,21600,232,1.8810544559224085,0.3821022727272727
2,19,21600,232,0.4514866758670126,0.9122023809523809
2,48,21600,232,1.3111683228053153,0.4947916666666667
2,34,21600,232,2.3129140281922775,0.0
2,10,21600,232,1.741244341363199,0.10546875
2,32,21600,232,2.300884955840257,0.15504807692307693
2,31,21600,232,2.7117816643281416,0.2708333333333333
2,26,21600,232,2.304673882188379,0.003472222222222222
2,23,21600,232,0.8405733834952116,0.4869791666666667
2,16,21600,232,0.7791306748986244,0.63671875
2,15,21600,232,2.3413961637550247,0.040865384615384616
2,11,21600,232,2.3277342283131124,0.003605769230769231
2,21,21600,232,2.3145893182605506,0.00625
2,38,21600,232,1.2615224412258934,0.44669117647058826
2,0,21600,232,2.3678967157223574,0.0
2,39,21600,232,2.304252747761305,0.1636029411764706
2,37,21600,232,1.3631300002336502,0.375
