Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,19,1276408,56,2.467596,0.0
1,18,1276408,56,2.201753,0.362981
1,12,1276408,56,2.973134,0.020833
1,17,1276408,56,2.463074,0.0
1,6,1276408,56,3.125377,0.0
1,0,1276408,56,2.647914,0.0
1,8,1276408,56,2.486375,0.0
1,7,1276408,56,1.625718,0.760417
1,10,1276408,56,2.881326,0.0
1,9,1276408,56,2.950796,0.004687
1,14,1276408,56,2.566269,0.0
1,13,1276408,56,2.702882,0.0
1,1,1276408,56,2.225889,0.0
1,5,1276408,56,2.587685,0.007812
1,2,1276408,56,1.39501,0.798295
1,11,1276408,56,1.939115,0.546196
1,15,1276408,56,2.729503,0.0
1,4,1276408,56,2.438146,0.00142
1,16,1276408,56,3.093137,0.0
1,3,1276408,56,1.702696,0.021991
2,5,1276408,56,2.341924,0.0
2,12,1276408,56,2.646833,0.026042
2,2,1276408,56,1.659499,0.798295
2,7,1276408,56,1.767874,0.768229
2,18,1276408,56,2.106979,0.362981
2,13,1276408,56,2.227006,0.008224
2,14,1276408,56,2.807212,0.0
2,10,1276408,56,2.331687,0.0
2,19,1276408,56,2.493581,0.0
2,16,1276408,56,2.385584,0.0
2,17,1276408,56,2.42273,0.001736
2,15,1276408,56,2.539829,0.0
2,8,1276408,56,2.618629,0.0
2,9,1276408,56,2.253924,0.004687
2,11,1276408,56,1.735634,0.557065
2,4,1276408,56,2.439457,0.00142
2,6,1276408,56,2.852727,0.0
2,1,1276408,56,2.296633,0.0
2,0,1276408,56,2.357474,0.005682
2,3,1276408,56,1.982488,0.023148
