Server round,Layer,Similarity
7,5,"{'mean': 0.9890922579594014, 'ci': 0.0019362231606779856}"
7,6,"{'mean': 0.9907496819895883, 'ci': 0.0017195163273532321}"
7,7,"{'mean': 0.9150773818735901, 'ci': 0.02462195149804902}"
8,0,"{'mean': 0.9997075884283552, 'ci': array([0.00010339])}"
8,1,"{'mean': 0.9950431586501196, 'ci': 0.0016296638908337435}"
8,2,"{'mean': 0.9986425513491021, 'ci': array([0.00014263])}"
8,3,"{'mean': 0.996999936278358, 'ci': 0.000672705704136134}"
8,4,"{'mean': 0.998269082558414, 'ci': 0.000343437831657023}"
8,5,"{'mean': 0.9843407288171258, 'ci': 0.005473653280169799}"
8,6,"{'mean': 0.9895675742454637, 'ci': 0.004337622891322113}"
8,7,"{'mean': 0.8985026889305296, 'ci': 0.04094872095311031}"
9,0,"{'mean': 0.9997174084591444, 'ci': array([6.42055126e-05])}"
9,1,"{'mean': 0.996743888193775, 'ci': 0.0014806272519626296}"
9,2,"{'mean': 0.9983660416950292, 'ci': array([0.00023561])}"
9,3,"{'mean': 0.9957865938174023, 'ci': 0.0013784552371091108}"
9,4,"{'mean': 0.9983479385178509, 'ci': 0.0002484946990193304}"
9,5,"{'mean': 0.9870160005951263, 'ci': 0.003919164611179915}"
9,6,"{'mean': 0.9940076087186444, 'ci': 0.0015608794824982786}"
9,7,"{'mean': 0.9456627920021935, 'ci': 0.01660181060639343}"
10,0,"{'mean': 0.9996296788491851, 'ci': array([8.32068431e-05])}"
10,1,"{'mean': 0.9972665637383636, 'ci': 0.0006815197293386088}"
10,2,"{'mean': 0.9975818301733675, 'ci': array([0.00052734])}"
10,3,"{'mean': 0.9962260826257315, 'ci': 0.0016580435293571671}"
10,4,"{'mean': 0.9982289094228333, 'ci': 0.0002674533483467689}"
10,5,"{'mean': 0.9891399612342161, 'ci': 0.004362319013073046}"
10,6,"{'mean': 0.9940026941740764, 'ci': 0.003203439910523076}"
10,7,"{'mean': 0.9521564836460529, 'ci': 0.01964598897641201}"
11,0,"{'mean': 0.9996580145804707, 'ci': array([0.00010686])}"
11,1,"{'mean': 0.9956646520420335, 'ci': 0.001102669639748255}"
11,2,"{'mean': 0.9981700259198337, 'ci': array([0.00037639])}"
11,3,"{'mean': 0.9966446954337109, 'ci': 0.0009881208171752531}"
11,4,"{'mean': 0.9982610733051822, 'ci': 0.00039163481356663254}"
11,5,"{'mean': 0.9903309976952217, 'ci': 0.00293080663283396}"
11,6,"{'mean': 0.9948554777505576, 'ci': 0.0014773600945262588}"
11,7,"{'mean': 0.9655146652901915, 'ci': 0.010532082593757375}"
12,0,"{'mean': 0.999707070116644, 'ci': array([5.23122071e-05])}"
12,1,"{'mean': 0.9962129109227194, 'ci': 0.0014653705068979894}"
12,2,"{'mean': 0.9980396536067461, 'ci': array([0.00024378])}"
12,3,"{'mean': 0.9961751093187162, 'ci': 0.0019375285380076601}"
12,4,"{'mean': 0.998249845426627, 'ci': 0.0003098291581224988}"
12,5,"{'mean': 0.9889934419276694, 'ci': 0.0043483497762859535}"
12,6,"{'mean': 0.995933481585198, 'ci': 0.002609359961848301}"
12,7,"{'mean': 0.9607309166560998, 'ci': 0.026682280488962595}"
13,0,"{'mean': 0.9995208628896485, 'ci': array([0.00016513])}"
13,1,"{'mean': 0.995779726894139, 'ci': 0.0018118943674850785}"
13,2,"{'mean': 0.9978301148901236, 'ci': array([0.00021344])}"
13,3,"{'mean': 0.9966181684547618, 'ci': 0.0010668533069830843}"
13,4,"{'mean': 0.9978678973529845, 'ci': 0.0003933501189653521}"
13,5,"{'mean': 0.9865360764216513, 'ci': 0.005947060656886993}"
13,6,"{'mean': 0.9947714531408037, 'ci': 0.002481110240672435}"
13,7,"{'mean': 0.9551637823924305, 'ci': 0.022152812186867155}"
14,0,"{'mean': 0.9997015629239298, 'ci': array([6.95074782e-05])}"
14,1,"{'mean': 0.9979125382477818, 'ci': 0.0008563877757554739}"
14,2,"{'mean': 0.9974794626594017, 'ci': array([0.00036308])}"
14,3,"{'mean': 0.997507221432822, 'ci': 0.00048385518057725285}"
14,4,"{'mean': 0.9979963517106474, 'ci': 0.00028284802437017476}"
14,5,"{'mean': 0.9899648141753074, 'ci': 0.0039826816416110855}"
14,6,"{'mean': 0.9942984302726948, 'ci': 0.0028828241677930633}"
14,7,"{'mean': 0.958445555714169, 'ci': 0.020575740273053755}"
15,0,"{'mean': 0.9996975339190767, 'ci': array([8.76228345e-05])}"
15,1,"{'mean': 0.9967565789818754, 'ci': 0.0015895389618415523}"
15,2,"{'mean': 0.996983439919605, 'ci': array([0.00036751])}"
15,3,"{'mean': 0.9963933161373251, 'ci': 0.0011639150591212788}"
15,4,"{'mean': 0.99761981986618, 'ci': 9.584044988630858e-05}"
15,5,"{'mean': 0.9879004524319398, 'ci': 0.0025088260650282246}"
15,6,"{'mean': 0.9947394822613921, 'ci': 0.0009821144256088044}"
15,7,"{'mean': 0.9634144805465286, 'ci': 0.008841319144447302}"
16,0,"{'mean': 0.999699638079372, 'ci': array([4.36495836e-05])}"
16,1,"{'mean': 0.9969850382551151, 'ci': 0.0010090213017746041}"
16,2,"{'mean': 0.9970447746830926, 'ci': array([0.00036761])}"
16,3,"{'mean': 0.9980233009718774, 'ci': 0.0003620697407311635}"
16,4,"{'mean': 0.9980875696219864, 'ci': 0.00013306157956427533}"
16,5,"{'mean': 0.9917891489150473, 'ci': 0.0020925754708540634}"
16,6,"{'mean': 0.9968829234400038, 'ci': 0.0012211632805328998}"
16,7,"{'mean': 0.9738249941977214, 'ci': 0.010927708671992997}"
17,0,"{'mean': 0.9996783702199156, 'ci': array([0.00010353])}"
17,1,"{'mean': 0.998070173151267, 'ci': 0.00044740209230920147}"
17,2,"{'mean': 0.9972772707647319, 'ci': array([0.00042716])}"
17,3,"{'mean': 0.9980552135817341, 'ci': 0.0005491513400899262}"
17,4,"{'mean': 0.9979159055386755, 'ci': 0.0002832135818381376}"
17,5,"{'mean': 0.9927331772339127, 'ci': 0.0022276163985204267}"
17,6,"{'mean': 0.9964680886388696, 'ci': 0.0012915345420408952}"
17,7,"{'mean': 0.9829930301744598, 'ci': 0.006895624024915725}"
18,0,"{'mean': 0.9995946857138581, 'ci': array([0.00010288])}"
18,1,"{'mean': 0.997949622338408, 'ci': 0.0002639481524125964}"
18,2,"{'mean': 0.9969489770620625, 'ci': array([0.00044146])}"
18,3,"{'mean': 0.9975935118664747, 'ci': 0.0004987968014181776}"
18,4,"{'mean': 0.9975520905700029, 'ci': 0.00013691051933761855}"
18,5,"{'mean': 0.9914139774763774, 'ci': 0.0024771336303313074}"
18,6,"{'mean': 0.9955914587001334, 'ci': 0.00155363990054469}"
18,7,"{'mean': 0.97574698153514, 'ci': 0.009707779686755846}"
19,0,"{'mean': 0.9996719632767053, 'ci': array([5.73801933e-05])}"
19,1,"{'mean': 0.9983332778732391, 'ci': 0.00043148176224427903}"
19,2,"{'mean': 0.9966752061113087, 'ci': array([0.00070799])}"
19,3,"{'mean': 0.998343070342504, 'ci': 0.0003032471519459623}"
19,4,"{'mean': 0.997565747120775, 'ci': 0.0003177600492617616}"
19,5,"{'mean': 0.9913773915107922, 'ci': 0.0030867783127596082}"
19,6,"{'mean': 0.9966744916243501, 'ci': 0.00161967449166589}"
19,7,"{'mean': 0.9771083921732826, 'ci': 0.014227440057476004}"
20,0,"{'mean': 0.9996505115908089, 'ci': array([9.06415376e-05])}"
20,1,"{'mean': 0.9977288254922035, 'ci': 0.0005756494140740642}"
20,2,"{'mean': 0.9971568677741298, 'ci': array([0.00028335])}"
20,3,"{'mean': 0.9980666689772816, 'ci': 0.00037319245852407423}"
20,4,"{'mean': 0.9976063096663285, 'ci': 0.00026779447315994354}"
20,5,"{'mean': 0.9933919816996025, 'ci': 0.0011109414179001353}"
20,6,"{'mean': 0.9972277403071201, 'ci': 0.0005915894922614573}"
20,7,"{'mean': 0.9836485171277739, 'ci': 0.0025829956940577325}"
