Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,5,89592,412,nan,0.0
1,23,1400,356,nan,0.109375
1,31,1400,356,nan,0.0
1,42,1400,356,nan,0.057292
1,43,1400,356,nan,0.0
1,1,1400,356,nan,0.0
1,20,1400,356,nan,0.0
1,38,89592,412,nan,0.03125
1,25,1400,356,nan,0.0
1,46,89592,412,nan,0.0
1,33,1400,356,nan,0.135417
1,32,89592,412,nan,0.0
1,10,1400,356,nan,0.245536
1,28,1400,356,nan,0.0
1,30,1400,356,nan,0.0
1,44,1400,356,nan,0.0
1,35,1400,356,nan,0.0
1,2,89592,412,nan,0.0
1,45,1400,356,nan,0.0
1,16,1400,356,nan,0.0
1,29,89592,412,nan,0.0
1,0,1400,356,nan,0.0
1,17,1400,356,nan,0.0
1,24,1400,356,nan,0.0
1,41,1400,356,nan,0.0
1,4,1400,356,nan,0.328125
1,21,89592,412,nan,0.364583
1,26,89592,412,nan,0.0
1,11,89592,412,nan,0.773438
1,27,1400,356,nan,0.033854
1,40,1400,356,nan,0.5
1,15,89592,412,nan,0.75
1,12,89592,412,nan,0.109375
1,8,1400,356,nan,0.0
1,14,89592,412,nan,0.0
1,22,89592,412,nan,0.0
1,9,89592,412,nan,1.0
1,36,1400,356,nan,0.0
1,13,1400,356,nan,0.0
1,39,89592,412,nan,0.0
1,3,1400,356,nan,0.0
1,18,1400,356,nan,0.0
1,49,89592,412,nan,0.20625
1,47,89592,412,nan,0.0
1,48,89592,412,nan,0.132812
1,34,89592,412,nan,0.08125
2,30,1400,360,nan,0.0
2,17,1400,364,nan,0.0
2,32,1400,360,nan,0.0
2,10,1400,360,nan,0.232143
2,43,1400,364,nan,0.0
2,23,1400,360,nan,0.125
2,4,1400,364,nan,0.265625
2,33,1400,364,nan,0.145833
2,47,89592,416,nan,0.0
2,42,1400,360,nan,0.057292
2,31,1400,360,nan,0.0
2,44,1400,360,nan,0.0
2,25,1400,360,nan,0.0
2,26,89592,416,nan,0.0
2,35,1400,364,nan,0.0
2,39,89592,416,nan,0.0
2,49,89592,416,nan,0.209375
2,13,1400,360,nan,0.0
2,38,1400,360,nan,0.03125
2,48,1400,360,nan,0.132812
2,1,1400,360,nan,0.0
2,0,1400,360,nan,0.0
2,20,1400,364,nan,0.0
2,18,1400,364,nan,0.0
2,40,1400,360,nan,0.504808
2,41,1400,360,nan,0.0
2,27,1400,360,nan,0.03125
2,16,1400,360,nan,0.0
2,24,1400,364,nan,0.0
2,3,1400,360,nan,0.0
2,45,1400,360,nan,0.0
2,15,89592,416,nan,0.760417
2,12,1400,360,nan,0.109375
2,8,1400,360,nan,0.0
2,22,89592,416,nan,0.0
2,29,89592,416,nan,0.0
2,34,89592,416,nan,0.0875
2,21,89592,416,nan,0.34375
2,28,1400,360,nan,0.0
2,14,1400,360,nan,0.0
2,46,1400,360,nan,0.0
2,5,1400,360,nan,0.0
2,11,1400,360,nan,0.773438
2,36,1400,360,nan,0.0
2,2,1400,360,nan,0.0
2,9,89592,416,nan,1.0
3,4,1400,360,nan,0.265625
3,27,1400,360,nan,0.033854
3,18,1400,364,nan,0.0
3,46,1400,364,nan,0.0
3,1,1400,364,nan,0.0
3,5,1400,364,nan,0.0
3,45,1400,364,nan,0.0
3,22,89592,416,nan,0.0
3,24,1400,364,nan,0.0
3,42,1400,360,nan,0.057292
3,47,89592,416,nan,0.0
3,30,1400,360,nan,0.0
3,33,1400,360,nan,0.145833
3,48,1400,360,nan,0.136719
3,40,1400,360,nan,0.5
3,9,89592,416,nan,1.0
3,49,89592,416,nan,0.203125
3,26,89592,416,nan,0.0
3,2,1400,360,nan,0.0
3,17,1400,364,nan,0.0
3,10,1400,364,nan,0.21875
3,38,1400,360,nan,0.0625
3,0,1400,360,nan,0.0
3,34,1400,360,nan,0.075
3,39,1400,360,nan,0.0
3,32,1400,360,nan,0.0
3,23,1400,360,nan,0.125
3,16,1400,360,nan,0.0
3,8,1400,360,nan,0.0
3,20,1400,360,nan,0.0
3,41,1400,360,nan,0.0
3,14,1400,360,nan,0.0
3,3,1400,364,nan,0.0
3,21,89592,416,nan,0.364583
3,36,1400,360,nan,0.0
3,44,1400,360,nan,0.0
3,15,1400,360,nan,0.744792
3,13,1400,364,nan,0.0
3,43,1400,360,nan,0.0
3,29,1400,360,nan,0.0
3,31,1400,360,nan,0.0
3,12,1400,360,nan,0.1125
3,35,1400,360,nan,0.0
3,25,1400,364,nan,0.0
3,11,1400,364,nan,0.78125
3,28,1400,360,nan,0.0
4,47,1400,360,nan,0.0
4,26,1400,360,nan,0.0
4,17,1400,360,nan,0.0
4,12,1400,364,nan,0.1125
4,11,1400,360,nan,0.773438
4,39,1400,364,nan,0.0
4,20,1400,360,nan,0.0
4,14,1400,360,nan,0.0
4,34,1400,364,nan,0.075
4,15,1400,360,nan,0.755208
4,28,1400,360,nan,0.0
4,48,1400,364,nan,0.128906
4,27,1400,360,nan,0.03125
4,40,1400,364,nan,0.507212
4,3,1400,360,nan,0.0
4,35,1400,360,nan,0.0
4,22,89592,416,nan,0.0
4,44,1400,364,nan,0.0
4,10,1400,364,nan,0.232143
4,5,1400,360,nan,0.0
4,43,1400,360,nan,0.0
4,0,1400,360,nan,0.0
4,33,1400,360,nan,0.140625
4,41,1400,364,nan,0.0
4,1,1400,360,nan,0.0
4,9,1400,360,nan,1.0
4,42,1400,360,nan,0.057292
4,32,1400,364,nan,0.0
4,29,1400,364,nan,0.0
4,25,1400,360,nan,0.0
4,38,1400,364,nan,0.0625
4,24,1400,360,nan,0.0
4,21,89592,416,nan,0.34375
4,46,1400,360,nan,0.0
4,31,1400,364,nan,0.0
4,16,1400,364,nan,0.0
4,2,1400,364,nan,0.0
4,36,1400,360,nan,0.0
4,4,1400,360,nan,0.234375
4,45,1400,360,nan,0.0
4,30,1400,360,nan,0.0
4,8,1400,360,nan,0.0
4,23,1400,360,nan,0.078125
4,18,1400,360,nan,0.0
4,49,89592,416,nan,0.2125
4,13,1400,364,nan,0.0
5,34,1400,360,nan,0.08125
5,15,1400,360,nan,0.765625
5,1,1400,360,nan,0.0
5,0,1400,360,nan,0.0
5,32,1400,360,nan,0.0
5,23,1400,360,nan,0.125
5,24,1400,360,nan,0.0
5,45,1400,364,nan,0.0
5,26,1400,364,nan,0.0
5,11,1400,364,nan,0.773438
5,39,1400,360,nan,0.0
5,16,1400,360,nan,0.0
5,29,1400,360,nan,0.0
5,12,1400,360,nan,0.109375
5,2,1400,360,nan,0.0
5,35,1400,364,nan,0.0
5,28,1400,364,nan,0.0
5,22,1400,360,nan,0.0
5,14,1400,364,nan,0.0
5,3,1400,360,nan,0.0
5,18,1400,364,nan,0.0
5,46,1400,364,nan,0.0
5,41,1400,360,nan,0.0
5,9,1400,364,nan,1.0
5,30,1400,360,nan,0.0
5,49,89592,416,nan,0.2125
5,4,1400,360,nan,0.328125
5,5,1400,360,nan,0.0
5,17,1400,364,nan,0.0
5,40,1400,360,nan,0.497596
5,10,1400,360,nan,0.232143
5,33,1400,360,nan,0.145833
5,31,1400,364,nan,0.0
5,25,1400,360,nan,0.0
5,36,1400,360,nan,0.0
5,8,1400,360,nan,0.0
5,13,1400,360,nan,0.0
5,48,1400,364,nan,0.128906
5,21,89592,416,nan,0.354167
5,27,1400,364,nan,0.03125
5,47,1400,360,nan,0.0
5,43,1400,360,nan,0.0
5,38,1400,364,nan,0.0625
5,20,1400,364,nan,0.0
5,42,1400,364,nan,0.057292
5,44,1400,360,nan,0.0
6,33,1400,364,nan,0.135417
6,24,1400,360,nan,0.0
6,18,1400,360,nan,0.0
6,43,1400,364,nan,0.0
6,38,1400,364,nan,0.0625
6,47,1400,360,nan,0.0
6,5,1400,360,nan,0.0
6,11,1400,364,nan,0.78125
6,8,1400,360,nan,0.0
6,49,1400,360,nan,0.20625
6,15,1400,364,nan,0.75
6,48,1400,364,nan,0.136719
6,31,1400,360,nan,0.0
6,25,1400,360,nan,0.0
6,39,1400,360,nan,0.0
6,3,1400,364,nan,0.0
6,28,1400,364,nan,0.0
6,27,1400,364,nan,0.03125
6,36,1400,360,nan,0.0
6,16,1400,360,nan,0.0
6,0,1400,360,nan,0.0
6,45,1400,360,nan,0.0
6,9,1400,360,nan,1.0
6,29,1400,364,nan,0.0
6,20,1400,360,nan,0.0
6,14,1400,364,nan,0.0
6,32,1400,364,nan,0.0
6,1,1400,360,nan,0.0
6,4,1400,364,nan,0.28125
6,2,1400,360,nan,0.0
6,34,1400,360,nan,0.08125
6,26,1400,360,nan,0.0
6,35,1400,364,nan,0.0
6,40,1400,364,nan,0.502404
6,22,1400,360,nan,0.0
6,13,1400,360,nan,0.0
6,17,1400,360,nan,0.0
