Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.313487,1,0.16013,88.87478551310264,0.3462433312437243,0.395963,[]
3.460365,2,0.235324,90.06170107209833,0.3978990410092463,0.449564,[]
3.135633,3,0.255808,96.84957408269796,0.4071194593045127,0.435414,[]
3.10196,4,0.296278,83.14499383606929,0.4474585284628548,0.488656,[]
3.104881,5,0.338663,76.12901877733616,0.45356586985643316,0.481675,[]
3.104024,6,0.370722,75.24785711234573,0.4614403945935896,0.476636,[]
3.141227,7,0.375968,70.94073230521376,0.47668276479138083,0.513089,[]
3.137104,8,0.366142,84.48329716577118,0.4884296855291212,0.509599,[]
3.117139,9,0.381131,78.03926896120953,0.5028988126667777,0.525305,[]
3.098344,10,0.383213,69.84833569957127,0.49763837963919144,0.553229,[]
3.351372,11,0.395204,76.0802865399441,0.5251934669855175,0.561955,[]
3.099204,12,0.406279,66.92568639916963,0.5208418201146688,0.556719,[]
3.119505,13,0.422183,57.87443304257934,0.4936970918671304,0.532895,[]
3.094414,14,0.428762,64.39679728061016,0.5225066364306109,0.554974,[]
3.094911,15,0.414189,81.00006172837155,0.5420563320782541,0.600349,[]
3.121078,16,0.444833,71.6909338759093,0.553026179059936,0.609075,[]
3.034607,17,0.446832,70.46992266208329,0.5547544166507232,0.589041,[]
3.117645,18,0.460238,71.09871658475981,0.560111964548446,0.616056,[]
3.076078,19,0.473561,66.01232839402046,0.549477418801808,0.581152,[]
3.13136,20,0.459239,73.28224546232191,0.5619206148901174,0.621291,[]
3.147685,21,0.469898,65.81434114233767,0.5551774209547801,0.593368,[]
3.37968,22,0.452078,75.51653792382169,0.557210853358107,0.588133,[]
3.145098,23,0.465651,72.14942827216304,0.5759032272340375,0.603839,[]
3.088702,24,0.467899,72.68939056010856,0.5633800755071172,0.610212,[]
3.105503,25,0.469648,62.78375586089128,0.5497800673020848,0.588785,[]
3.088696,26,0.47173,60.82752255352835,0.5723472433215986,0.630017,[]
3.098143,27,0.496045,67.6781168473237,0.588622916578118,0.619546,[]
3.106569,28,0.498543,68.09498880240749,0.5997520690957899,0.640489,[]
3.141246,29,0.509035,66.87247191483203,0.594104632283527,0.622642,[]
3.088411,30,0.523607,66.11005974887634,0.6021323820484467,0.628272,[]
3.088072,31,0.52036,69.99319609790653,0.584045120433013,0.613933,[]
3.097436,32,0.512616,73.05381577987558,0.6055131118200737,0.61838,[]
3.111117,33,0.510117,72.61687131789692,0.6016930324298464,0.624782,[]
3.116012,34,0.495628,76.02591663373745,0.5931238602852157,0.629283,[]
3.464056,35,0.520443,80.6916972184871,0.6184325881142057,0.655763,[]
3.125834,36,0.527771,74.11403375879632,0.613009866760083,0.641745,[]
3.105265,37,0.514447,68.3,0.5922706775443827,0.661431,[]
3.081133,38,0.532934,66.73754565460135,0.6091575658944194,0.677138,[]
3.125146,39,0.535598,74.97426225045498,0.61328668043688,0.642234,[]
3.085537,40,0.515697,60.09681771941006,0.6063148258008957,0.628272,[]
3.155555,41,0.501374,72.64191283274415,0.6065842762446015,0.65096,[]
3.097682,42,0.514281,69.4093653623198,0.6121063416432276,0.645724,[]
3.066762,43,0.531351,65.19929064031297,0.6095559245417996,0.645724,[]
3.115021,44,0.545258,57.45989906012714,0.6175052224238664,0.656195,[]
3.074419,45,0.539429,56.6258774766449,0.6128604035990086,0.645724,[]
3.121461,46,0.527438,67.10894128206762,0.5983111410005681,0.663176,[]
3.056586,47,0.541011,64.86468607801937,0.6225467742888002,0.652705,[]
3.08632,48,0.534016,60.29699412076858,0.6227182847230555,0.642234,[]
3.104809,49,0.522275,59.254873217314376,0.6193372524041358,0.655763,[]
3.060201,50,0.533433,54.304788002532526,0.6065607053077493,0.661431,[]
