Server round,Layer,Similarity
1,0,"{'mean': 0.9997254149288107, 'ci': array([0.00018715])}"
1,1,"{'mean': 0.9757661564134287, 'ci': 0.013697223293912875}"
1,2,"{'mean': 0.9997656335587242, 'ci': array([0.00013839])}"
1,3,"{'mean': 0.8839814158768303, 'ci': 0.06541558732396624}"
1,4,"{'mean': 0.9985120892624542, 'ci': 0.00041894012983179074}"
1,5,"{'mean': 0.8550331412523359, 'ci': 0.037778368200683254}"
1,6,"{'mean': 0.8935467190377939, 'ci': 0.03571265599157625}"
1,7,"{'mean': 0.27561231686692683, 'ci': 0.10719546147542985}"
2,0,"{'mean': 0.9958335128075974, 'ci': array([0.00450756])}"
2,1,"{'mean': 0.921202362427314, 'ci': 0.04387602914228561}"
2,2,"{'mean': 0.999308856155697, 'ci': array([0.0003791])}"
2,3,"{'mean': 0.9077944318224326, 'ci': 0.03488175838603935}"
2,4,"{'mean': 0.9952024087606426, 'ci': 0.0032158165509880154}"
2,5,"{'mean': 0.8792121740911872, 'ci': 0.04321047225227115}"
2,6,"{'mean': 0.863132367392221, 'ci': 0.074578670167047}"
2,7,"{'mean': 0.21331397289134543, 'ci': 0.11024553060371864}"
3,0,"{'mean': 0.9985346668005671, 'ci': array([0.00107805])}"
3,1,"{'mean': 0.9570035910158176, 'ci': 0.041988553138010976}"
3,2,"{'mean': 0.9995935085156545, 'ci': array([0.00032829])}"
3,3,"{'mean': 0.9080574250077312, 'ci': 0.08038787497696087}"
3,4,"{'mean': 0.9972072643281478, 'ci': 0.0006197551398884338}"
3,5,"{'mean': 0.8659586546454708, 'ci': 0.028061537551447024}"
3,6,"{'mean': 0.891971871464809, 'ci': 0.04189776981703741}"
3,7,"{'mean': 0.28977326622852706, 'ci': 0.19281148669346404}"
4,0,"{'mean': 0.9987298034787645, 'ci': array([0.00053741])}"
4,1,"{'mean': 0.9840685243087129, 'ci': 0.0056604110407632025}"
4,2,"{'mean': 0.9993051387104354, 'ci': array([0.00030113])}"
4,3,"{'mean': 0.9834274013342537, 'ci': 0.00432263992707449}"
4,4,"{'mean': 0.9972742688172297, 'ci': 0.00046784487874917957}"
4,5,"{'mean': 0.9430314352825552, 'ci': 0.00992470546118318}"
4,6,"{'mean': 0.9239351886835975, 'ci': 0.04192422770335569}"
4,7,"{'mean': 0.5219624724438284, 'ci': 0.09132570888237579}"
5,0,"{'mean': 0.9986399218331493, 'ci': array([0.00037946])}"
5,1,"{'mean': 0.9904732615807301, 'ci': 0.0023121262529106623}"
5,2,"{'mean': 0.9990292874941585, 'ci': array([0.00041499])}"
5,3,"{'mean': 0.9857815396473568, 'ci': 0.005037901496385722}"
5,4,"{'mean': 0.997559838303132, 'ci': 0.0010086787746995673}"
5,5,"{'mean': 0.9517749441987134, 'ci': 0.019109232247981223}"
5,6,"{'mean': 0.9423107509836673, 'ci': 0.030030445021148044}"
5,7,"{'mean': 0.6736577279536178, 'ci': 0.12436615126101924}"
6,0,"{'mean': 0.9993902925288297, 'ci': array([0.00027538])}"
6,1,"{'mean': 0.9913086315600701, 'ci': 0.0034081294345653657}"
6,2,"{'mean': 0.9989188488023503, 'ci': array([0.0003913])}"
6,3,"{'mean': 0.9925595439453181, 'ci': 0.0053517650862701105}"
6,4,"{'mean': 0.9974278152063523, 'ci': 0.0009915931363138064}"
6,5,"{'mean': 0.9623071166631286, 'ci': 0.020603440940464735}"
6,6,"{'mean': 0.9637120796231166, 'ci': 0.015272352933655364}"
6,7,"{'mean': 0.7761518858814576, 'ci': 0.06308498986658395}"
7,0,"{'mean': 0.9994074321697689, 'ci': array([0.00027276])}"
7,1,"{'mean': 0.9925703357627973, 'ci': 0.002748834923342769}"
7,2,"{'mean': 0.9987030786874724, 'ci': array([0.00033102])}"
7,3,"{'mean': 0.9937566274592416, 'ci': 0.0017171128341131325}"
7,4,"{'mean': 0.9979389374775974, 'ci': 0.0003579101115300798}"
7,5,"{'mean': 0.9697468612809558, 'ci': 0.004558179292979525}"
7,6,"{'mean': 0.9667037993818804, 'ci': 0.008686238105378274}"
7,7,"{'mean': 0.7641563732804938, 'ci': 0.058756758405868026}"
8,0,"{'mean': 0.9992234088372288, 'ci': array([0.00018029])}"
8,1,"{'mean': 0.9907094193861784, 'ci': 0.0013941230337870536}"
8,2,"{'mean': 0.9981626351638827, 'ci': array([0.00027617])}"
8,3,"{'mean': 0.9878400629125047, 'ci': 0.0055822552322553065}"
8,4,"{'mean': 0.9944366507469898, 'ci': 0.002215929164164576}"
8,5,"{'mean': 0.9495880910501687, 'ci': 0.01333829259917274}"
8,6,"{'mean': 0.9620268148442066, 'ci': 0.011760146168598218}"
8,7,"{'mean': 0.74411165899692, 'ci': 0.06158524015873634}"
9,0,"{'mean': 0.9995437650166376, 'ci': array([0.00021269])}"
9,1,"{'mean': 0.9924900873682257, 'ci': 0.003704288316478843}"
9,2,"{'mean': 0.9990717627212113, 'ci': array([0.00031295])}"
9,3,"{'mean': 0.9909375937752266, 'ci': 0.004577605100795523}"
9,4,"{'mean': 0.9967226278956686, 'ci': 0.0013085406391472043}"
9,5,"{'mean': 0.9549437794191408, 'ci': 0.018794458019484428}"
9,6,"{'mean': 0.957525332680884, 'ci': 0.021404810786123663}"
9,7,"{'mean': 0.6912398091989314, 'ci': 0.07259046851248807}"
10,0,"{'mean': 0.9996698001310014, 'ci': array([6.75845487e-05])}"
10,1,"{'mean': 0.9893654552880881, 'ci': 0.0039645998606632205}"
10,2,"{'mean': 0.998567892521221, 'ci': array([0.00031874])}"
10,3,"{'mean': 0.9905666820769551, 'ci': 0.005977182535213066}"
10,4,"{'mean': 0.9963266642322014, 'ci': 0.0015314980376588405}"
10,5,"{'mean': 0.9639483854652271, 'ci': 0.012114806886438623}"
10,6,"{'mean': 0.9718412256834353, 'ci': 0.003816327796871022}"
10,7,"{'mean': 0.729957586856346, 'ci': 0.06986956864287486}"
11,0,"{'mean': 0.9994648194519581, 'ci': array([0.00030111])}"
11,1,"{'mean': 0.9914464728448721, 'ci': 0.0030750586253670553}"
11,2,"{'mean': 0.9982634212449404, 'ci': array([0.00039975])}"
11,3,"{'mean': 0.9900281150589071, 'ci': 0.004932460267741967}"
11,4,"{'mean': 0.9975330987509691, 'ci': 0.0009125382159493878}"
11,5,"{'mean': 0.9756795692675438, 'ci': 0.01224594789900324}"
11,6,"{'mean': 0.9866624397294198, 'ci': 0.009269853106691928}"
11,7,"{'mean': 0.8790487088101896, 'ci': 0.06112102838226674}"
12,0,"{'mean': 0.9995897198524412, 'ci': array([9.60249492e-05])}"
12,1,"{'mean': 0.9896368035181872, 'ci': 0.005721326630188317}"
12,2,"{'mean': 0.9982900176611497, 'ci': array([0.00035718])}"
12,3,"{'mean': 0.9911740738332887, 'ci': 0.003557568643438702}"
12,4,"{'mean': 0.9957216457071517, 'ci': 0.0021142643895712965}"
12,5,"{'mean': 0.9626712267295252, 'ci': 0.010794442584985964}"
12,6,"{'mean': 0.9720668821861455, 'ci': 0.023836206506479773}"
12,7,"{'mean': 0.7714415614838099, 'ci': 0.06759666589456925}"
13,0,"{'mean': 0.9996330948804414, 'ci': array([0.00012438])}"
13,1,"{'mean': 0.9946812214762265, 'ci': 0.002087830536065871}"
13,2,"{'mean': 0.9987530876937302, 'ci': array([0.00036355])}"
13,3,"{'mean': 0.9951277775651252, 'ci': 0.0012671025446846507}"
13,4,"{'mean': 0.9974913549974965, 'ci': 0.00047584259765154346}"
13,5,"{'mean': 0.9717359500003423, 'ci': 0.008577868209005746}"
13,6,"{'mean': 0.9800935211649052, 'ci': 0.0063847414375033384}"
13,7,"{'mean': 0.826664994074512, 'ci': 0.05703282735981319}"
14,0,"{'mean': 0.999628009453617, 'ci': array([9.67864823e-05])}"
14,1,"{'mean': 0.9935621029619658, 'ci': 0.0024692445635888793}"
14,2,"{'mean': 0.9983007883303444, 'ci': array([0.00038125])}"
14,3,"{'mean': 0.9929414533071291, 'ci': 0.0029754363678420326}"
14,4,"{'mean': 0.9962310197688922, 'ci': 0.0014937125762878312}"
14,5,"{'mean': 0.9691612242241746, 'ci': 0.013631454004750299}"
14,6,"{'mean': 0.9797304831728791, 'ci': 0.01489343567711554}"
14,7,"{'mean': 0.8526002144404257, 'ci': 0.06063910749046875}"
15,0,"{'mean': 0.9996090362776554, 'ci': array([0.00011416])}"
15,1,"{'mean': 0.9946499901263676, 'ci': 0.0022055301734202892}"
15,2,"{'mean': 0.9980375773351674, 'ci': array([0.0005865])}"
15,3,"{'mean': 0.9939112221171328, 'ci': 0.0023471695254255742}"
15,4,"{'mean': 0.9959477980419674, 'ci': 0.000935312948071032}"
15,5,"{'mean': 0.9663225411459792, 'ci': 0.010842811286427945}"
15,6,"{'mean': 0.9794074775637114, 'ci': 0.00784649381739333}"
15,7,"{'mean': 0.8143438679593552, 'ci': 0.0516499843297612}"
16,0,"{'mean': 0.9998189595489473, 'ci': array([2.52694317e-05])}"
16,1,"{'mean': 0.996115196073335, 'ci': 0.0013066706085909097}"
16,2,"{'mean': 0.9984495465462913, 'ci': array([0.0003295])}"
16,3,"{'mean': 0.9957511938928576, 'ci': 0.0013742674812438072}"
16,4,"{'mean': 0.9971703102790542, 'ci': 0.0007099372638391666}"
16,5,"{'mean': 0.9728471872251646, 'ci': 0.006794839534162267}"
16,6,"{'mean': 0.9844122263819618, 'ci': 0.00809448424811543}"
16,7,"{'mean': 0.8655144737001875, 'ci': 0.05815538745224924}"
17,0,"{'mean': 0.9996741196812188, 'ci': array([0.00014262])}"
17,1,"{'mean': 0.9971830102995155, 'ci': 0.0013377448249151103}"
17,2,"{'mean': 0.998601242420215, 'ci': array([0.0002538])}"
17,3,"{'mean': 0.9962349097254322, 'ci': 0.0020138952361389295}"
17,4,"{'mean': 0.9977339689301705, 'ci': 0.0007517210529298657}"
17,5,"{'mean': 0.9775877703740102, 'ci': 0.00971329990524683}"
