Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1
10.983202,1,0.102032,116.69527625401125,0.3120946898496241,0.520833
13.283944,2,0.126537,92.93271759719501,0.305974652540442,0.559524
13.691481,3,0.229337,82.95366176366176,0.38307352941176476,0.43375
16.900342,4,0.218152,86.97981087585786,0.4484318946876996,0.557292
14.665219,5,0.264173,107.6341488562064,0.4652172711189738,0.744048
13.301111,6,0.338115,105.32473593605634,0.47349275362318843,0.52038
13.387725,7,0.30012,121.9458383873759,0.5400923141186299,0.71131
9.79613,8,0.336151,131.5827781284466,0.573038749216792,0.702083
14.349569,9,0.233948,93.73686574662074,0.3892492120452647,0.59517
14.264368,10,0.39626,114.57594642855891,0.5567698818657898,0.607143
14.049756,11,0.366974,138.59902597060344,0.5755909467262306,0.595833
13.859839,12,0.316257,124.60922919270465,0.5227232664995822,0.869048
13.431361,13,0.289447,118.45948674546922,0.5069209482038429,0.671875
14.919739,14,0.424522,116.62178184198696,0.5831404518329071,0.729167
15.423673,15,0.427937,113.68174875502223,0.5811264462306662,0.699405
15.619649,16,0.377391,77.88131996826966,0.5516486528822055,0.674479
10.012892,17,0.357411,116.32200995512414,0.6130221386800334,0.834821
11.589081,18,0.470116,107.98384138379222,0.5869622457678723,0.627717
14.993805,19,0.487193,108.1305229803315,0.5926575630252101,0.735119
14.21383,20,0.401383,128.50971753139916,0.5831219654528479,0.772321
