Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,25,88192,28,2.3062728345394135,0.0
1,15,88192,28,1.3020400267380934,0.8557692307692307
1,30,88192,28,1.362913466989994,0.478515625
1,18,88192,28,2.3304792046546936,0.0
1,5,88192,28,2.312927059829235,0.0654296875
1,2,88192,28,2.289130210876465,0.23125
1,32,88192,28,2.3180652856826782,0.0
1,11,88192,28,2.2795226665643544,0.6322115384615384
1,31,88192,28,2.3058019117875532,0.02462121212121212
1,26,88192,28,2.3144864241282144,0.006944444444444444
1,29,88192,28,2.3195460637410483,0.0
1,27,88192,28,2.314335648218791,0.0
1,22,88192,28,2.296479511260986,0.0
1,33,88192,28,2.2804941177368163,0.24791666666666667
1,8,88192,28,1.7202553924392252,0.3952205882352941
1,13,88192,28,2.313682860798306,0.0
1,3,88192,28,2.310973814555577,0.15029761904761904
1,14,88192,28,2.030137300491333,0.3177083333333333
1,4,88192,28,1.8784208198388417,0.052083333333333336
1,10,88192,28,2.3187765330076218,0.0
1,7,88192,28,1.4838949918746949,0.39791666666666664
1,21,88192,28,2.306686246395111,0.2875
1,17,88192,28,2.2941984832286835,0.0
1,20,88192,28,1.2009060978889465,0.80859375
1,19,88192,28,2.300391288030715,0.0
1,0,88192,28,2.3080642024676004,0.0
1,16,88192,28,1.5431106984615326,0.12109375
1,23,88192,28,2.2800681988398233,0.4609375
1,12,88192,28,1.675188914934794,0.26875
1,1,88192,28,2.3138424722771895,0.05263157894736842
1,34,88192,28,2.315978624603965,0.0
1,28,88192,28,2.303344359764686,0.16466346153846154
1,6,88192,28,2.3244442528691787,0.0
1,24,88192,28,1.836516559123993,0.0390625
1,9,88192,28,2.323076718383365,0.0
2,22,88192,28,2.296479511260986,0.0
2,29,88192,28,2.3195460637410483,0.0
2,28,88192,28,2.302521485548753,0.001201923076923077
2,17,88192,28,2.2814902663230896,0.00390625
2,25,88192,28,0.7985532060265541,0.9609375
2,16,88192,28,1.4161322563886642,0.88671875
2,19,88192,28,2.275439058031355,0.0
2,33,88192,28,1.2758130470911662,0.7083333333333334
2,15,88192,28,1.878011675981375,0.35336538461538464
2,30,88192,28,1.6988356336951256,0.48046875
2,21,88192,28,1.7743530452251435,0.3171875
2,34,88192,28,2.3056646693836558,0.0
2,7,88192,28,1.804820974667867,0.3458333333333333
2,8,88192,28,1.91802719410728,0.24080882352941177
2,26,88192,28,1.748276260164049,0.2526041666666667
