Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.304857,1,0.126311,36.68415870644985,0.20976606213195476,0.303716,[]
3.411532,2,0.154038,37.60385618523717,0.23757766988078446,0.303716,[]
3.152171,3,0.180766,33.65631441498014,0.2392332505665924,0.303716,[]
3.207464,4,0.179351,41.66785331643568,0.25817754886649563,0.303716,[]
3.142882,5,0.204746,31.188900269166275,0.26031748596498955,0.303716,[]
3.111248,6,0.204663,30.883490735342725,0.26031748596498955,0.303716,[]
3.106576,7,0.20841,30.199793045648512,0.25941289025489433,0.303716,[]
3.061819,8,0.215237,32.5451609306207,0.2741377368545718,0.295638,[]
3.039555,9,0.233888,36.48626453886448,0.2981230322226943,0.361874,[]
3.084014,10,0.251873,33.531887808472696,0.30031101119837417,0.373183,[]
3.352827,11,0.277685,41.303601537880446,0.3457422061261639,0.408724,[]
3.014139,12,0.270025,41.43944377039827,0.33613377407219575,0.415186,[]
3.067472,13,0.262864,41.55752037838639,0.3389280796878299,0.390953,[]
3.127023,14,0.286678,44.803208590457004,0.3566646045011456,0.423263,[]
3.042168,15,0.278102,38.4642691338338,0.3532271480353228,0.424879,[]
3.049237,16,0.287011,38.16316941764664,0.3554918007460879,0.408724,[]
3.030151,17,0.309992,35.748111838249585,0.36328273337961636,0.40678,[]
3.071542,18,0.307327,36.09082293326103,0.3549396964424524,0.395994,[]
3.032236,19,0.311241,43.403801676811675,0.38385589211353655,0.415186,[]
3.058326,20,0.334388,34.08606753499148,0.3873220298635853,0.411955,[]
3.043692,21,0.338301,41.21683515264121,0.4068323514516927,0.453958,[]
3.316676,22,0.333639,56.39084588831772,0.4036757417321488,0.428351,[]
3.021107,23,0.340966,50.97045712959616,0.40792619350653725,0.417933,[]
3.037067,24,0.3403,54.751506828579615,0.4084833568767765,0.422188,[]
3.014715,25,0.343297,53.54369710806305,0.41536145994678686,0.430141,[]
3.055335,26,0.338801,53.80285773079345,0.4227507978194132,0.44898,[]
3.04519,27,0.353455,55.209487409321234,0.43148499126256984,0.459969,[]
3.074297,28,0.355287,43.57668528008986,0.420781532365199,0.469954,[]
3.040174,29,0.382182,43.30300220538987,0.45138348645828863,0.470588,[]
3.05918,30,0.366028,54.45695547861632,0.4594226379337324,0.515347,[]
3.015353,31,0.393589,45.29379096520846,0.45529916937090453,0.502423,[]
3.097635,32,0.391174,45.49604378404786,0.45807017393361404,0.473344,[]
3.019088,33,0.392756,40.077768151432785,0.45602813388492125,0.474576,[]
3.396318,34,0.406994,41.34416524734778,0.4691517155592062,0.508475,[]
3.049389,35,0.414238,38.16264534856042,0.46907954506601596,0.510015,[]
3.042375,36,0.421482,37.883901594212816,0.4647844331731573,0.480377,[]
3.053899,37,0.42015,37.68832710535186,0.46926364167515233,0.479199,[]
3.033611,38,0.413322,38.13869426186481,0.45695237114809073,0.476117,[]
3.050997,39,0.426561,36.98415201136833,0.472246404643168,0.483821,[]
3.034348,40,0.432723,36.75496565091579,0.4795738192912961,0.510015,[]
3.080165,41,0.430891,41.98675386356988,0.4859961246959334,0.507064,[]
3.037761,42,0.438385,45.05538258632369,0.4966607975800761,0.541195,[]
3.061556,43,0.44055,43.41598208033535,0.49316953576532024,0.533118,[]
3.021787,44,0.423813,53.10790901551293,0.48467217910639704,0.500785,[]
3.082573,45,0.434388,47.827058241125386,0.49244558592225135,0.516963,[]
3.037808,46,0.434888,44.799860490854215,0.4919126135705555,0.505654,[]
3.056311,47,0.438385,45.888860303999714,0.4964391057465031,0.526656,[]
3.096661,48,0.423564,61.034641802831956,0.5014794938845214,0.543914,[]
3.064834,49,0.440383,47.75612526158294,0.5021661108181641,0.51772,[]
3.567816,50,0.449042,44.35118374970391,0.5033696334387396,0.516963,[]
