Server round,Layer,Similarity
1,0,0.6776021014529103
1,1,0.037472385780303194
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.5232196931292261
1,9,0.09784512661282596
2,0,0.8748430917258027
2,1,0.5557557044824865
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.1547506562492057
2,9,0.1327996243350208
3,0,0.9540659319310395
3,1,0.845279637926342
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.4023240821191649
3,9,0.3374446455604528
4,0,0.9364092883044693
4,1,0.7251132552523014
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.0
4,6,0.0
4,7,0.0
4,8,0.31768021036629013
4,9,0.22514048600824077
5,0,0.9521304306895374
5,1,0.6936740513703513
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.2663788276558788
5,9,0.30227209150015305
6,0,0.9098978486994271
6,1,0.7290381255571455
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.40601662771504937
6,9,0.31245188934051743
7,0,0.9433695814993815
7,1,0.8119714820789318
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.5264749673445276
7,9,0.5424896704207991
8,0,0.9532545070613594
8,1,0.732997770106299
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.5037702800856358
8,9,0.44747262819974853
9,0,0.9682334910442805
9,1,0.8012793464733609
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.4828056878272422
9,9,0.5506956315595106
10,0,0.9594461808804929
10,1,0.8702977779795934
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.7113351587450952
10,9,0.4503305135115611
11,0,0.9531651979056658
11,1,0.8908401968154506
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.504971198373554
11,9,0.5470284269756884
12,0,0.9398405596572004
